participant,item,name,rank
2568,630,Oscar Robertson,11
2568,636,Patrick Ewing,38
2568,638,Paul Arizin,31
2568,641,Paul Pierce,34
2568,647,Pete Maravich,23
2568,723,Scottie Pippen,25
2568,730,Shaquille O'Neal,3
2568,747,Stephen Curry,27
2568,753,Steve Nash,37
2568,768,Tim Duncan,10
2568,822,Wilt Chamberlain,1
2569,5,Adrian Dantley,61
2569,6,Adrian Smith,27
2569,12,Alex English,56
2569,21,Alvin Robertson,97
2569,45,Archie Clark,11
2569,63,Bernard King,74
2569,65,Bill Bridges,14
2569,69,Bill Russell,63
2569,70,Bill Sharman,44
2569,71,Bill Walton,58
2569,72,Billy Cunningham,54
2569,76,Bob Boozer,100
2569,78,Bob Dandridge,77
2569,82,Bob Lanier,60
2569,83,Bob Love,39
2569,87,Bob Rule,115
2569,110,Buck Williams,37
2569,112,Butch Beard,117
2569,121,Calvin Natt,28
2569,122,Campy Russell,16
2569,136,Charles Thomas Scott,31
2569,138,Chet Walker,42
2569,161,Connie Hawkins,53
2569,171,Dan Issel,98
2569,173,Dan Roundfield,49
2569,186,Dave Bing,47
2569,188,Dave Cowens,83
2569,189,Dave DeBusschere,84
2569,195,David Thompson,69
2569,209,Dennis Johnson,34
2569,224,Dick Barnett,4
2569,225,Dick Garmaker,17
2569,232,Dolph Schayes,43
2569,239,Don Ohl,101
2569,252,Earl Monroe,71
2569,253,Ed Macauley,112
2569,256,Eddie Miles,6
2569,260,Elgin Baylor,64
2569,264,Elvin Hayes,72
2569,281,Freddie Lewis,116
2569,284,Gail Goodrich,38
2569,289,Gene Shue,120
2569,291,Geoff Petrie,23
2569,292,George Gervin,66
2569,297,George T. Johnson,118
2569,298,George Yardley,19
2569,316,Gus Johnson,82
2569,317,Gus Williams,41
2569,318,Guy Rodgers,104
2569,319,Hakeem Olajuwon,65
2569,320,Hal Greer,55
2569,324,Harry Gallatin,21
2569,341,Jack Sikma,88
2569,345,Jamaal Wilkes,94
2569,360,James Silas,7
2569,361,James Worthy,73
2569,374,Jeff Mullins,119
2569,383,Jerry Sloan,89
2569,392,Jim Pollard,26
2569,396,Jimmy Jones,24
2569,397,Jimmy Walker,85
2569,398,Jo Jo White,81
2569,400,Joe Barry Carroll,106
2569,402,Joe Caldwell,95
2569,414,John Drew,12
2569,416,John Havlicek,70
2569,425,John Williamson,114
2569,428,Johnny Green,45
2569,443,Julius Erving,1
2569,449,K. C. Jones,30
2569,455,Kelly Tripucka,107
2569,457,Ken Sears,113
2569,466,Kermit Washington,20
2569,479,Kiki Vandeweghe,91
2569,500,Larry Costello,52
2569,504,Larry Kenon,51
2569,505,Larry Nance,29
2569,525,Lou Hudson,80
2569,531,Lucious Jackson,15
2569,532,Lucius Allen,18
2569,538,Mack Calvin,103
2569,552,Mark Aguirre,33
2569,556,Marques Johnson,79
2569,564,Maurice Lucas,78
2569,569,Mel Daniels,22
2569,583,Micheal Ray Richardson,40
2569,584,Mickey Johnson,25
2569,607,Nate Archibald,68
2569,610,Nate Thurmond,48
2569,624,Norm Nixon,32
2569,629,Orlando Woolridge,105
2569,631,Otis Birdsong,92
2569,643,Paul Silas,93
2569,644,Paul Westphal,87
2569,648,Phil Chenier,108
2569,662,Randy Smith,50
2569,673,Reggie Theus,96
2569,684,Rickey Green,99
2569,693,Robert Parish,57
2569,700,Rolando Blackman,36
2569,709,Rudy Tomjanovich,90
2569,716,Sam Lacey,109
2569,736,Sidney Moncrief,62
2569,737,Sidney Wicks,2
2569,761,Terry Cummings,102
2569,763,Terry Porter,35
2569,775,Tom Heinsohn,86
2569,779,Tom Van Arsdale,110
2569,786,Tree Rollins,3
2569,789,Truck Robinson,8
2569,803,Walt Bellamy,76
2569,805,Walt Frazier,67
2569,807,Walter Davis,46
2569,808,Walter Dukes,13
2569,809,Wayne Embry,5
2569,812,Wes Unseld,75
2569,819,Willie Naulls,9
2569,821,Willis Reed,59
2569,823,Woody Sauldsberry,111
2569,832,Zelmo Beaty,10
2570,69,Bill Russell,2
2570,71,Bill Walton,6
2570,77,Bob Cousy,12
2570,252,Earl Monroe,14
2570,260,Elgin Baylor,10
2570,385,Jerry West,8
2570,416,John Havlicek,17
2570,450,Kareem Abdul-Jabbar,16
2570,469,Kevin Durant,18
2570,499,Larry Bird,5
2570,539,Magic Johnson,4
2570,578,Michael Jordan,3
2570,603,Moses Malone,9
2570,630,Oscar Robertson,7
2570,647,Pete Maravich,11
2570,681,Rick Barry,13
2570,821,Willis Reed,15
2570,822,Wilt Chamberlain,1
2571,69,Bill Russell,13
2571,134,Charles Barkley,18
2571,230,Dirk Nowitzki,21
2571,319,Hakeem Olajuwon,15
2571,333,Isiah Thomas,20
2571,385,Jerry West,7
2571,416,John Havlicek,8
2571,423,John Stockton,17
2571,443,Julius Erving,6
2571,450,Kareem Abdul-Jabbar,4
2571,482,Kobe Bryant,14
2571,499,Larry Bird,12
2571,513,LeBron James,19
2571,539,Magic Johnson,5
2571,578,Michael Jordan,1
2571,607,Nate Archibald,11
2571,630,Oscar Robertson,3
2571,647,Pete Maravich,9
2571,681,Rick Barry,10
2571,730,Shaquille O'Neal,16
2571,822,Wilt Chamberlain,2
2572,156,Clyde Drexler,9
2572,234,Dominique Wilkins,8
2572,252,Earl Monroe,3
2572,260,Elgin Baylor,10
2572,287,Gary Payton,13
2572,292,George Gervin,14
2572,333,Isiah Thomas,5
2572,361,James Worthy,12
2572,443,Julius Erving,1
2572,578,Michael Jordan,15
2572,603,Moses Malone,6
2572,607,Nate Archibald,4
2572,647,Pete Maravich,11
2572,753,Steve Nash,7
2572,805,Walt Frazier,2
2573,34,Andrew Wiggins,6
2573,250,Dwyane Wade,4
2573,482,Kobe Bryant,1
2573,747,Stephen Curry,3
2573,753,Steve Nash,5
2573,797,Vince Carter,2
2574,5,Adrian Dantley,43
2574,21,Alvin Robertson,32
2574,45,Archie Clark,33
2574,47,Artis Gilmore,8
2574,70,Bill Sharman,14
2574,76,Bob Boozer,35
2574,78,Bob Dandridge,16
2574,82,Bob Lanier,6
2574,83,Bob Love,15
2574,110,Buck Williams,21
2574,129,Cazzie Russell,36
2574,138,Chet Walker,19
2574,156,Clyde Drexler,2
2574,224,Dick Barnett,37
2574,234,Dominique Wilkins,3
2574,260,Elgin Baylor,25
2574,264,Elvin Hayes,29
2574,284,Gail Goodrich,9
2574,292,George Gervin,4
2574,316,Gus Johnson,22
2574,317,Gus Williams,20
2574,333,Isiah Thomas,27
2574,397,Jimmy Walker,31
2574,398,Jo Jo White,13
2574,402,Joe Caldwell,40
2574,414,John Drew,34
2574,428,Johnny Green,24
2574,443,Julius Erving,1
2574,519,Lenny Wilkens,7
2574,525,Lou Hudson,12
2574,556,Marques Johnson,18
2574,564,Maurice Lucas,17
2574,583,Micheal Ray Richardson,23
2574,603,Moses Malone,26
2574,607,Nate Archibald,28
2574,647,Pete Maravich,42
2574,648,Phil Chenier,39
2574,709,Rudy Tomjanovich,30
2574,744,Spencer Haywood,10
2574,805,Walt Frazier,5
2574,807,Walter Davis,11
2574,808,Walter Dukes,38
2574,819,Willie Naulls,41
2575,21,Alvin Robertson,42
2575,45,Archie Clark,27
2575,47,Artis Gilmore,20
2575,70,Bill Sharman,38
2575,72,Billy Cunningham,23
2575,78,Bob Dandridge,69
2575,83,Bob Love,1
2575,110,Buck Williams,6
2575,113,Byron Scott,73
2575,129,Cazzie Russell,29
2575,136,Charles Thomas Scott,7
2575,138,Chet Walker,12
2575,161,Connie Hawkins,68
2575,171,Dan Issel,46
2575,186,Dave Bing,4
2575,189,Dave DeBusschere,44
2575,209,Dennis Johnson,71
2575,232,Dolph Schayes,40
2575,252,Earl Monroe,50
2575,254,Eddie Johnson,72
2575,264,Elvin Hayes,49
2575,284,Gail Goodrich,67
2575,292,George Gervin,51
2575,316,Gus Johnson,8
2575,317,Gus Williams,2
2575,320,Hal Greer,24
2575,341,Jack Sikma,59
2575,345,Jamaal Wilkes,47
2575,382,Jerry Lucas,65
2575,397,Jimmy Walker,33
2575,398,Jo Jo White,5
2575,402,Joe Caldwell,36
2575,414,John Drew,14
2575,428,Johnny Green,41
2575,449,K. C. Jones,56
2575,455,Kelly Tripucka,55
2575,476,Kevin Porter,18
2575,479,Kiki Vandeweghe,45
2575,504,Larry Kenon,28
2575,505,Larry Nance,39
2575,519,Lenny Wilkens,25
2575,523,Lonnie Shelton,30
2575,525,Lou Hudson,11
2575,552,Mark Aguirre,58
2575,556,Marques Johnson,63
2575,564,Maurice Lucas,21
2575,583,Micheal Ray Richardson,3
2575,607,Nate Archibald,48
2575,624,Norm Nixon,57
2575,625,Norm Van Lier,54
2575,631,Otis Birdsong,60
2575,638,Paul Arizin,74
2575,643,Paul Silas,32
2575,644,Paul Westphal,31
2575,647,Pete Maravich,53
2575,648,Phil Chenier,35
2575,650,Phil Smith,37
2575,660,Ralph Sampson,64
2575,662,Randy Smith,15
2575,673,Reggie Theus,43
2575,684,Rickey Green,9
2575,700,Rolando Blackman,61
2575,709,Rudy Tomjanovich,34
2575,715,Sam Jones,22
2575,737,Sidney Wicks,16
2575,744,Spencer Haywood,19
2575,763,Terry Porter,10
2575,775,Tom Heinsohn,26
2575,786,Tree Rollins,17
2575,789,Truck Robinson,13
2575,803,Walt Bellamy,66
2575,805,Walt Frazier,52
2575,807,Walter Davis,62
2575,812,Wes Unseld,70
2576,17,Allen Iverson,9
2576,60,Ben Simmons,34
2576,69,Bill Russell,5
2576,75,Blake Griffin,32
2576,77,Bob Cousy,29
2576,86,Bob Pettit,15
2576,126,Carmelo Anthony,31
2576,134,Charles Barkley,10
2576,156,Clyde Drexler,22
2576,260,Elgin Baylor,20
2576,292,George Gervin,21
2576,296,George Mikan,16
2576,319,Hakeem Olajuwon,19
2576,333,Isiah Thomas,26
2576,409,Joel Embiid,11
2576,443,Julius Erving,2
2576,450,Kareem Abdul-Jabbar,4
2576,451,Karl Malone,13
2576,470,Kevin Garnett,23
2576,482,Kobe Bryant,25
2576,499,Larry Bird,24
2576,513,LeBron James,3
2576,539,Magic Johnson,18
2576,563,Maurice Cheeks,33
2576,578,Michael Jordan,7
2576,603,Moses Malone,8
2576,630,Oscar Robertson,6
2576,638,Paul Arizin,17
2576,641,Paul Pierce,28
2576,723,Scottie Pippen,27
2576,730,Shaquille O'Neal,12
2576,747,Stephen Curry,14
2576,768,Tim Duncan,35
2576,803,Walt Bellamy,30
2576,822,Wilt Chamberlain,1
2577,134,Charles Barkley,7
2577,194,David Robinson,9
2577,319,Hakeem Olajuwon,4
2577,423,John Stockton,10
2577,450,Kareem Abdul-Jabbar,8
2577,499,Larry Bird,2
2577,539,Magic Johnson,3
2577,578,Michael Jordan,1
2577,730,Shaquille O'Neal,6
2577,768,Tim Duncan,5
2578,17,Allen Iverson,27
2578,69,Bill Russell,7
2578,134,Charles Barkley,16
2578,156,Clyde Drexler,19
2578,194,David Robinson,25
2578,234,Dominique Wilkins,28
2578,260,Elgin Baylor,23
2578,319,Hakeem Olajuwon,10
2578,333,Isiah Thomas,14
2578,361,James Worthy,22
2578,365,Jason Kidd,20
2578,385,Jerry West,13
2578,423,John Stockton,17
2578,443,Julius Erving,8
2578,450,Kareem Abdul-Jabbar,6
2578,451,Karl Malone,9
2578,482,Kobe Bryant,2
2578,499,Larry Bird,4
2578,513,LeBron James,29
2578,539,Magic Johnson,3
2578,578,Michael Jordan,1
2578,603,Moses Malone,18
2578,630,Oscar Robertson,11
2578,636,Patrick Ewing,24
2578,647,Pete Maravich,21
2578,723,Scottie Pippen,15
2578,730,Shaquille O'Neal,12
2578,753,Steve Nash,30
2578,768,Tim Duncan,26
2578,822,Wilt Chamberlain,5
2579,45,Archie Clark,30
2579,47,Artis Gilmore,39
2579,70,Bill Sharman,37
2579,76,Bob Boozer,35
2579,78,Bob Dandridge,10
2579,83,Bob Love,12
2579,110,Buck Williams,15
2579,121,Calvin Natt,20
2579,122,Campy Russell,25
2579,138,Chet Walker,1
2579,156,Clyde Drexler,51
2579,186,Dave Bing,8
2579,189,Dave DeBusschere,43
2579,194,David Robinson,55
2579,195,David Thompson,28
2579,209,Dennis Johnson,57
2579,224,Dick Barnett,34
2579,227,Dick Van Arsdale,23
2579,234,Dominique Wilkins,52
2579,239,Don Ohl,24
2579,260,Elgin Baylor,3
2579,264,Elvin Hayes,56
2579,284,Gail Goodrich,14
2579,291,Geoff Petrie,27
2579,292,George Gervin,53
2579,296,George Mikan,7
2579,316,Gus Johnson,17
2579,317,Gus Williams,18
2579,333,Isiah Thomas,49
2579,383,Jerry Sloan,48
2579,418,John Long,29
2579,428,Johnny Green,19
2579,443,Julius Erving,4
2579,449,K. C. Jones,44
2579,500,Larry Costello,26
2579,523,Lonnie Shelton,22
2579,525,Lou Hudson,11
2579,556,Marques Johnson,9
2579,564,Maurice Lucas,40
2579,583,Micheal Ray Richardson,13
2579,590,Mike Mitchell,21
2579,603,Moses Malone,50
2579,607,Nate Archibald,5
2579,625,Norm Van Lier,33
2579,638,Paul Arizin,47
2579,700,Rolando Blackman,42
2579,715,Sam Jones,41
2579,736,Sidney Moncrief,6
2579,737,Sidney Wicks,31
2579,744,Spencer Haywood,38
2579,761,Terry Cummings,36
2579,763,Terry Porter,45
2579,775,Tom Heinsohn,46
2579,803,Walt Bellamy,2
2579,805,Walt Frazier,54
2579,807,Walter Davis,16
2579,819,Willie Naulls,32
2580,69,Bill Russell,5
2580,134,Charles Barkley,16
2580,156,Clyde Drexler,21
2580,194,David Robinson,23
2580,230,Dirk Nowitzki,25
2580,319,Hakeem Olajuwon,10
2580,333,Isiah Thomas,22
2580,361,James Worthy,24
2580,385,Jerry West,12
2580,423,John Stockton,14
2580,443,Julius Erving,13
2580,450,Kareem Abdul-Jabbar,3
2580,451,Karl Malone,15
2580,482,Kobe Bryant,4
2580,499,Larry Bird,6
2580,539,Magic Johnson,2
2580,578,Michael Jordan,1
2580,603,Moses Malone,20
2580,630,Oscar Robertson,8
2580,636,Patrick Ewing,19
2580,672,Reggie Miller,18
2580,723,Scottie Pippen,17
2580,730,Shaquille O'Neal,9
2580,768,Tim Duncan,11
2580,822,Wilt Chamberlain,7
2581,17,Allen Iverson,21
2581,19,Alonzo Mourning,49
2581,69,Bill Russell,3
2581,77,Bob Cousy,36
2581,86,Bob Pettit,40
2581,134,Charles Barkley,15
2581,156,Clyde Drexler,25
2581,194,David Robinson,20
2581,210,Dennis Rodman,45
2581,221,Derrick Rose,48
2581,230,Dirk Nowitzki,31
2581,234,Dominique Wilkins,24
2581,250,Dwyane Wade,38
2581,260,Elgin Baylor,23
2581,287,Gary Payton,43
2581,292,George Gervin,32
2581,319,Hakeem Olajuwon,12
2581,333,Isiah Thomas,22
2581,361,James Worthy,30
2581,365,Jason Kidd,34
2581,385,Jerry West,14
2581,416,John Havlicek,29
2581,423,John Stockton,18
2581,443,Julius Erving,11
2581,450,Kareem Abdul-Jabbar,5
2581,451,Karl Malone,13
2581,469,Kevin Durant,41
2581,470,Kevin Garnett,28
2581,475,Kevin McHale,37
2581,482,Kobe Bryant,7
2581,499,Larry Bird,6
2581,513,LeBron James,16
2581,539,Magic Johnson,2
2581,543,Manu Ginóbili,50
2581,578,Michael Jordan,1
2581,603,Moses Malone,17
2581,630,Oscar Robertson,9
2581,636,Patrick Ewing,26
2581,641,Paul Pierce,44
2581,647,Pete Maravich,27
2581,665,Ray Allen,47
2581,672,Reggie Miller,33
2581,681,Rick Barry,46
2581,693,Robert Parish,42
2581,723,Scottie Pippen,19
2581,730,Shaquille O'Neal,8
2581,753,Steve Nash,35
2581,768,Tim Duncan,10
2581,805,Walt Frazier,39
2581,822,Wilt Chamberlain,4
2582,63,Bernard King,30
2582,69,Bill Russell,20
2582,134,Charles Barkley,24
2582,194,David Robinson,17
2582,230,Dirk Nowitzki,8
2582,234,Dominique Wilkins,9
2582,292,George Gervin,12
2582,319,Hakeem Olajuwon,2
2582,333,Isiah Thomas,13
2582,361,James Worthy,15
2582,385,Jerry West,6
2582,423,John Stockton,7
2582,443,Julius Erving,5
2582,450,Kareem Abdul-Jabbar,19
2582,475,Kevin McHale,11
2582,482,Kobe Bryant,23
2582,499,Larry Bird,3
2582,539,Magic Johnson,14
2582,578,Michael Jordan,1
2582,603,Moses Malone,29
2582,630,Oscar Robertson,4
2582,636,Patrick Ewing,28
2582,647,Pete Maravich,18
2582,672,Reggie Miller,10
2582,681,Rick Barry,27
2582,723,Scottie Pippen,22
2582,753,Steve Nash,16
2582,768,Tim Duncan,21
2582,783,Tony Parker,26
2582,822,Wilt Chamberlain,25
2583,5,Adrian Dantley,17
2583,12,Alex English,43
2583,13,Alex Groza,14
2583,63,Bernard King,16
2583,65,Bill Bridges,9
2583,69,Bill Russell,49
2583,70,Bill Sharman,39
2583,72,Billy Cunningham,20
2583,78,Bob Dandridge,23
2583,82,Bob Lanier,18
2583,83,Bob Love,34
2583,110,Buck Williams,45
2583,113,Byron Scott,10
2583,136,Charles Thomas Scott,55
2583,138,Chet Walker,33
2583,156,Clyde Drexler,51
2583,161,Connie Hawkins,19
2583,186,Dave Bing,32
2583,188,Dave Cowens,58
2583,189,Dave DeBusschere,59
2583,195,David Thompson,42
2583,209,Dennis Johnson,47
2583,232,Dolph Schayes,37
2583,252,Earl Monroe,41
2583,260,Elgin Baylor,6
2583,264,Elvin Hayes,40
2583,284,Gail Goodrich,31
2583,316,Gus Johnson,1
2583,317,Gus Williams,53
2583,319,Hakeem Olajuwon,50
2583,320,Hal Greer,44
2583,382,Jerry Lucas,30
2583,398,Jo Jo White,27
2583,428,Johnny Green,36
2583,443,Julius Erving,4
2583,449,K. C. Jones,57
2583,505,Larry Nance,56
2583,519,Lenny Wilkens,25
2583,525,Lou Hudson,38
2583,556,Marques Johnson,29
2583,564,Maurice Lucas,26
2583,583,Micheal Ray Richardson,35
2583,607,Nate Archibald,7
2583,610,Nate Thurmond,24
2583,624,Norm Nixon,54
2583,629,Orlando Woolridge,12
2583,630,Oscar Robertson,5
2583,683,Rick Mahorn,11
2583,700,Rolando Blackman,3
2583,715,Sam Jones,21
2583,736,Sidney Moncrief,15
2583,744,Spencer Haywood,22
2583,763,Terry Porter,46
2583,774,Tom Gola,13
2583,803,Walt Bellamy,28
2583,805,Walt Frazier,52
2583,807,Walter Davis,2
2583,822,Wilt Chamberlain,48
2583,823,Woody Sauldsberry,8
2584,17,Allen Iverson,11
2584,69,Bill Russell,12
2584,77,Bob Cousy,20
2584,86,Bob Pettit,19
2584,134,Charles Barkley,17
2584,260,Elgin Baylor,9
2584,296,George Mikan,4
2584,319,Hakeem Olajuwon,14
2584,443,Julius Erving,2
2584,450,Kareem Abdul-Jabbar,6
2584,451,Karl Malone,16
2584,499,Larry Bird,13
2584,513,LeBron James,7
2584,539,Magic Johnson,15
2584,578,Michael Jordan,5
2584,603,Moses Malone,8
2584,630,Oscar Robertson,3
2584,723,Scottie Pippen,18
2584,730,Shaquille O'Neal,10
2584,822,Wilt Chamberlain,1
2585,250,Dwyane Wade,6
2585,436,Jordan Clarkson,1
2585,482,Kobe Bryant,2
2585,747,Stephen Curry,3
2585,753,Steve Nash,5
2585,797,Vince Carter,4
2586,138,Chet Walker,7
2586,156,Clyde Drexler,2
2586,234,Dominique Wilkins,3
2586,264,Elvin Hayes,6
2586,443,Julius Erving,1
2586,607,Nate Archibald,5
2586,805,Walt Frazier,4
2587,47,Artis Gilmore,19
2587,56,Bailey Howell,55
2587,69,Bill Russell,51
2587,70,Bill Sharman,18
2587,78,Bob Dandridge,2
2587,82,Bob Lanier,10
2587,83,Bob Love,23
2587,110,Buck Williams,27
2587,122,Campy Russell,42
2587,132,Cedric Maxwell,33
2587,138,Chet Walker,20
2587,158,Clyde Lovellette,38
2587,161,Connie Hawkins,11
2587,186,Dave Bing,12
2587,189,Dave DeBusschere,25
2587,195,David Thompson,7
2587,227,Dick Van Arsdale,40
2587,235,Don Buse,32
2587,239,Don Ohl,41
2587,252,Earl Monroe,9
2587,260,Elgin Baylor,4
2587,264,Elvin Hayes,6
2587,279,Fred Brown,44
2587,284,Gail Goodrich,31
2587,291,Geoff Petrie,43
2587,316,Gus Johnson,26
2587,317,Gus Williams,58
2587,320,Hal Greer,13
2587,340,Jack Marin,54
2587,368,Jay Vincent,49
2587,374,Jeff Mullins,39
2587,382,Jerry Lucas,14
2587,383,Jerry Sloan,61
2587,392,Jim Pollard,48
2587,400,Joe Barry Carroll,53
2587,402,Joe Caldwell,56
2587,425,John Williamson,46
2587,428,Johnny Green,57
2587,443,Julius Erving,3
2587,449,K. C. Jones,59
2587,475,Kevin McHale,8
2587,500,Larry Costello,45
2587,519,Lenny Wilkens,15
2587,523,Lonnie Shelton,37
2587,525,Lou Hudson,1
2587,531,Lucious Jackson,36
2587,532,Lucius Allen,47
2587,564,Maurice Lucas,22
2587,565,Maurice Stokes,34
2587,583,Micheal Ray Richardson,24
2587,590,Mike Mitchell,35
2587,607,Nate Archibald,5
2587,610,Nate Thurmond,16
2587,630,Oscar Robertson,50
2587,631,Otis Birdsong,52
2587,638,Paul Arizin,60
2587,660,Ralph Sampson,28
2587,688,Ricky Sobers,63
2587,700,Rolando Blackman,30
2587,715,Sam Jones,21
2587,744,Spencer Haywood,17
2587,775,Tom Heinsohn,62
2587,807,Walter Davis,29
2588,5,Adrian Dantley,40
2588,6,Adrian Smith,19
2588,8,Al Cervi,12
2588,12,Alex English,64
2588,21,Alvin Robertson,83
2588,47,Artis Gilmore,70
2588,56,Bailey Howell,26
2588,64,Bill Bradley,16
2588,65,Bill Bridges,6
2588,72,Billy Cunningham,43
2588,74,Billy Paultz,13
2588,78,Bob Dandridge,69
2588,82,Bob Lanier,41
2588,83,Bob Love,52
2588,84,Bob McAdoo,88
2588,87,Bob Rule,15
2588,120,Calvin Murphy,103
2588,129,Cazzie Russell,87
2588,132,Cedric Maxwell,18
2588,136,Charles Thomas Scott,57
2588,138,Chet Walker,54
2588,156,Clyde Drexler,2
2588,161,Connie Hawkins,65
2588,171,Dan Issel,78
2588,186,Dave Bing,53
2588,189,Dave DeBusschere,76
2588,195,David Thompson,33
2588,224,Dick Barnett,10
2588,227,Dick Van Arsdale,27
2588,232,Dolph Schayes,61
2588,235,Don Buse,98
2588,239,Don Ohl,96
2588,241,Donnie Freeman,11
2588,252,Earl Monroe,38
2588,256,Eddie Miles,5
2588,264,Elvin Hayes,34
2588,281,Freddie Lewis,23
2588,284,Gail Goodrich,47
2588,291,Geoff Petrie,100
2588,292,George Gervin,4
2588,316,Gus Johnson,73
2588,317,Gus Williams,51
2588,318,Guy Rodgers,30
2588,320,Hal Greer,44
2588,340,Jack Marin,17
2588,361,James Worthy,36
2588,374,Jeff Mullins,20
2588,382,Jerry Lucas,72
2588,383,Jerry Sloan,29
2588,397,Jimmy Walker,79
2588,398,Jo Jo White,50
2588,402,Joe Caldwell,60
2588,416,John Havlicek,63
2588,417,John Johnson,32
2588,427,Johnny Davis,95
2588,428,Johnny Green,56
2588,430,Johnny Moore,62
2588,443,Julius Erving,1
2588,449,K. C. Jones,85
2588,475,Kevin McHale,37
2588,476,Kevin Porter,31
2588,500,Larry Costello,24
2588,504,Larry Kenon,94
2588,519,Lenny Wilkens,46
2588,521,Lionel Hollins,14
2588,523,Lonnie Shelton,93
2588,525,Lou Hudson,55
2588,538,Mack Calvin,25
2588,552,Mark Aguirre,59
2588,556,Marques Johnson,48
2588,564,Maurice Lucas,42
2588,583,Micheal Ray Richardson,49
2588,584,Mickey Johnson,99
2588,590,Mike Mitchell,102
2588,607,Nate Archibald,35
2588,610,Nate Thurmond,66
2588,625,Norm Van Lier,86
2588,629,Orlando Woolridge,21
2588,638,Paul Arizin,101
2588,643,Paul Silas,82
2588,644,Paul Westphal,80
2588,648,Phil Chenier,92
2588,650,Phil Smith,90
2588,660,Ralph Sampson,75
2588,662,Randy Smith,89
2588,668,Red Kerr,97
2588,700,Rolando Blackman,58
2588,709,Rudy Tomjanovich,84
2588,715,Sam Jones,71
2588,736,Sidney Moncrief,39
2588,744,Spencer Haywood,68
2588,774,Tom Gola,22
2588,775,Tom Heinsohn,81
2588,779,Tom Van Arsdale,28
2588,786,Tree Rollins,91
2588,789,Truck Robinson,77
2588,803,Walt Bellamy,45
2588,805,Walt Frazier,3
2588,807,Walter Davis,74
2588,809,Wayne Embry,8
2588,812,Wes Unseld,67
2588,819,Willie Naulls,9
2588,832,Zelmo Beaty,7
2589,45,Archie Clark,32
2589,70,Bill Sharman,19
2589,72,Billy Cunningham,14
2589,76,Bob Boozer,28
2589,78,Bob Dandridge,21
2589,83,Bob Love,22
2589,84,Bob McAdoo,15
2589,110,Buck Williams,5
2589,122,Campy Russell,40
2589,138,Chet Walker,17
2589,161,Connie Hawkins,13
2589,173,Dan Roundfield,39
2589,195,David Thompson,47
2589,209,Dennis Johnson,24
2589,224,Dick Barnett,31
2589,239,Don Ohl,45
2589,252,Earl Monroe,48
2589,256,Eddie Miles,36
2589,264,Elvin Hayes,46
2589,289,Gene Shue,9
2589,291,Geoff Petrie,44
2589,317,Gus Williams,8
2589,324,Harry Gallatin,12
2589,398,Jo Jo White,4
2589,425,John Williamson,38
2589,427,Johnny Davis,41
2589,428,Johnny Green,7
2589,443,Julius Erving,1
2589,449,K. C. Jones,25
2589,475,Kevin McHale,49
2589,523,Lonnie Shelton,42
2589,525,Lou Hudson,20
2589,564,Maurice Lucas,18
2589,569,Mel Daniels,10
2589,583,Micheal Ray Richardson,23
2589,607,Nate Archibald,2
2589,624,Norm Nixon,27
2589,625,Norm Van Lier,30
2589,700,Rolando Blackman,6
2589,737,Sidney Wicks,34
2589,739,Sleepy Floyd,29
2589,744,Spencer Haywood,11
2589,761,Terry Cummings,33
2589,763,Terry Porter,26
2589,786,Tree Rollins,43
2589,807,Walter Davis,3
2589,809,Wayne Embry,37
2589,812,Wes Unseld,16
2589,819,Willie Naulls,35
2590,2,Aaron Brooks,137
2590,5,Adrian Dantley,49
2590,9,Al Horford,117
2590,12,Alex English,41
2590,16,Allan Houston,77
2590,19,Alonzo Mourning,27
2590,26,Andre Iguodala,59
2590,34,Andrew Wiggins,128
2590,36,Antawn Jamison,90
2590,38,Anthony Davis,54
2590,39,Anthony Mason,106
2590,48,Arvydas Sabonis,86
2590,58,Baron Davis,72
2590,63,Bernard King,29
2590,64,Bill Bradley,71
2590,66,Bill Cartwright,118
2590,69,Bill Russell,5
2590,71,Bill Walton,26
2590,82,Bob Lanier,46
2590,94,Brad Daugherty,81
2590,99,Brandon Roy,76
2590,105,Brook Lopez,111
2590,120,Calvin Murphy,112
2590,127,Caron Butler,124
2590,134,Charles Barkley,152
2590,137,Chauncey Billups,37
2590,144,Chris Paul,19
2590,145,Chris Webber,28
2590,149,Chuck Person,120
2590,153,Cliff Robinson,87
2590,156,Clyde Drexler,3
2590,170,Damian Lillard,84
2590,175,Danny Ainge,56
2590,179,Danny Manning,82
2590,181,Darius Miles,126
2590,185,Darryl Dawkins,66
2590,188,Dave Cowens,47
2590,194,David Robinson,154
2590,195,David Thompson,50
2590,197,David West,119
2590,200,DeAndre Jordan,98
2590,202,DeMar DeRozan,138
2590,203,DeMarcus Cousins,95
2590,209,Dennis Johnson,43
2590,218,Derrick Coleman,103
2590,221,Derrick Rose,24
2590,222,Detlef Schrempf,64
2590,247,Dražen Petrović,60
2590,249,Dwight Howard,32
2590,250,Dwyane Wade,11
2590,261,Elliot Williams,143
2590,284,Gail Goodrich,61
2590,287,Gary Payton,18
2590,292,George Gervin,17
2590,294,George McGinnis,68
2590,300,Gerald Henderson,127
2590,301,Gerald Wallace,122
2590,304,Gilbert Arenas,96
2590,306,Glen Rice,53
2590,307,Glenn Robinson,79
2590,310,Grant Hill,31
2590,319,Hakeem Olajuwon,6
2590,328,Hersey Hawkins,75
