participant,itemA,itemB,recognizedA,recognizedB,aLarger,choiceA
199,24,32,0,0,1,1
199,67,39,0,0,0,1
199,129,117,0,0,0,0
199,58,109,0,0,1,1
199,26,100,1,0,1,1
199,89,28,0,0,0,0
199,76,91,0,1,1,0
199,55,122,0,0,1,0
200,86,25,0,0,0,1
200,5,49,1,0,1,1
200,144,62,0,1,0,0
200,88,137,0,0,1,0
200,131,99,0,0,0,0
200,139,19,0,0,0,0
200,92,30,0,0,0,1
200,90,14,0,1,0,0
200,15,123,0,0,1,1
200,7,135,1,0,1,1
200,74,102,0,0,1,0
200,54,2,0,1,0,0
200,10,107,0,0,1,1
200,66,50,0,0,0,0
200,35,21,0,0,0,0
200,47,27,0,0,0,1
200,81,3,0,1,0,0
200,64,110,0,0,1,0
200,140,79,0,0,0,1
200,116,11,0,0,0,1
200,75,87,0,1,1,0
200,29,73,0,1,1,0
200,93,105,0,0,1,1
200,77,104,0,0,1,0
200,20,42,1,0,1,1
200,72,130,1,0,1,1
200,136,70,0,0,0,0
200,34,115,0,0,1,1
200,60,134,1,0,1,1
200,12,80,0,0,1,1
200,133,143,0,0,1,1
200,132,48,0,1,0,0
200,22,85,0,0,1,1
200,40,51,1,0,1,1
200,97,6,0,1,0,0
200,61,120,0,0,1,1
200,127,96,0,0,0,0
200,46,149,0,0,1,1
200,13,45,0,0,1,0
200,103,145,0,0,1,1
200,56,138,0,0,1,0
200,4,33,1,0,1,1
200,43,106,0,0,1,1
200,9,118,1,0,1,1
200,94,44,0,1,0,0
200,17,31,0,0,1,0
200,16,125,1,0,1,1
200,37,113,0,0,1,1
200,114,146,0,0,1,1
200,126,8,0,0,0,0
200,141,36,0,1,0,0
200,57,84,0,0,1,0
200,53,111,0,0,1,0
200,128,98,0,0,0,0
200,121,142,0,0,1,1
200,112,68,0,0,0,1
200,1,150,1,0,1,1
200,95,78,0,0,0,0
200,23,82,0,0,1,1
200,69,63,0,0,0,1
200,108,38,0,0,0,1
200,124,119,0,0,0,1
200,101,71,0,0,0,0
200,52,59,0,0,1,1
200,18,148,0,0,1,1
200,83,147,0,0,1,1
200,65,41,0,1,0,0
200,24,32,1,0,1,1
200,67,39,0,0,0,1
200,129,117,0,0,0,1
200,58,109,0,0,1,0
200,26,100,1,0,1,1
200,89,28,0,0,0,1
200,76,91,0,1,1,0
200,55,122,0,0,1,1
201,86,25,0,0,0,1
201,5,49,1,0,1,1
201,144,62,0,0,0,0
201,88,137,0,0,1,0
201,131,99,0,0,0,0
201,139,19,0,0,0,1
201,92,30,0,0,0,1
201,90,14,0,0,0,1
201,15,123,0,0,1,1
201,7,135,0,0,1,1
201,74,102,0,0,1,1
201,54,2,0,0,0,1
201,10,107,0,0,1,1
201,66,50,0,0,0,1
201,35,21,0,0,0,1
201,47,27,0,0,0,0
201,81,3,0,0,0,0
201,64,110,0,0,1,0
201,140,79,0,0,0,0
201,116,11,0,0,0,0
201,75,87,0,0,1,0
201,29,73,0,0,1,1
201,93,105,0,0,1,0
201,77,104,0,0,1,0
201,20,42,0,0,1,0
201,72,130,0,0,1,1
201,136,70,0,0,0,1
201,34,115,0,0,1,1
201,60,134,0,0,1,1
201,12,80,0,0,1,1
201,133,143,0,0,1,1
201,132,48,0,0,0,0
201,22,85,0,0,1,1
201,40,51,0,0,1,1
201,97,6,0,0,0,1
201,61,120,0,0,1,1
201,127,96,0,0,0,1
201,46,149,0,0,1,0
201,13,45,0,0,1,0
201,103,145,0,0,1,0
201,56,138,0,0,1,0
201,4,33,0,0,1,0
201,43,106,0,0,1,1
201,9,118,0,0,1,1
201,94,44,0,1,0,0
201,17,31,0,0,1,1
201,16,125,0,0,1,1
201,37,113,0,0,1,0
201,114,146,0,0,1,1
201,126,8,0,0,0,1
201,141,36,0,0,0,1
201,57,84,0,0,1,0
201,53,111,0,0,1,1
201,128,98,0,0,0,0
201,121,142,0,0,1,1
201,112,68,0,0,0,1
201,1,150,0,0,1,1
201,95,78,0,0,0,0
201,23,82,0,0,1,1
201,69,63,0,0,0,0
201,108,38,0,0,0,0
201,124,119,0,0,0,1
201,101,71,0,0,0,0
201,52,59,0,0,1,1
201,18,148,0,0,1,1
201,83,147,0,0,1,0
201,65,41,0,0,0,0
201,24,32,1,0,1,1
201,67,39,0,0,0,1
201,129,117,0,0,0,0
201,58,109,0,0,1,1
201,26,100,1,0,1,0
201,89,28,0,0,0,0
201,76,91,0,0,1,1
201,55,122,0,0,1,1
202,86,25,0,1,0,0
202,5,49,1,1,1,1
202,144,62,0,1,0,0
202,88,137,0,0,1,0
202,131,99,1,0,0,1
202,139,19,0,1,0,0
202,92,30,0,0,0,1
202,90,14,0,1,0,1
202,15,123,0,1,1,0
202,7,135,1,1,1,1
202,74,102,1,1,1,0
202,54,2,1,1,0,0
202,10,107,1,0,1,1
202,66,50,0,1,0,0
202,35,21,1,0,0,1
202,47,27,1,0,0,1
202,81,3,0,1,0,0
202,64,110,0,0,1,1
202,140,79,1,0,0,1
202,116,11,0,0,0,0
202,75,87,0,1,1,0
202,29,73,1,1,1,1
202,93,105,0,1,1,1
202,77,104,0,0,1,0
202,20,42,0,1,1,1
202,72,130,0,0,1,1
202,136,70,1,1,0,1
202,34,115,0,1,1,1
202,60,134,1,1,1,1
202,12,80,1,0,1,1
202,133,143,0,0,1,1
202,132,48,0,0,0,0
202,22,85,0,1,1,0
202,40,51,1,0,1,1
202,97,6,0,1,0,1
202,61,120,0,0,1,0
202,127,96,0,0,0,1
202,46,149,0,0,1,0
202,13,45,1,1,1,1
202,103,145,1,1,1,0
202,56,138,0,1,1,0
202,4,33,1,0,1,1
202,43,106,0,0,1,1
202,9,118,1,1,1,1
202,94,44,1,1,0,0
202,17,31,1,1,1,1
202,16,125,1,0,1,1
202,37,113,0,1,1,0
202,114,146,0,0,1,1
202,126,8,0,1,0,0
202,141,36,1,1,0,0
202,57,84,0,1,1,0
202,53,111,0,1,1,0
202,128,98,0,0,0,1
202,121,142,0,0,1,0
202,112,68,0,0,0,0
202,1,150,1,0,1,1
202,95,78,0,0,0,0
202,23,82,1,0,1,1
202,69,63,1,1,0,1
202,108,38,1,0,0,1
202,124,119,0,1,0,0
202,101,71,1,0,0,1
202,52,59,1,0,1,1
202,18,148,1,0,1,1
202,83,147,0,0,1,0
202,65,41,0,0,0,0
202,24,32,1,0,1,1
202,67,39,0,0,0,1
202,129,117,1,0,0,1
202,58,109,0,0,1,0
202,26,100,1,0,1,1
202,89,28,0,1,0,0
202,76,91,1,1,1,0
202,55,122,0,0,1,0
203,42,104,1,1,1,1
203,22,129,0,0,1,0
203,49,3,0,1,0,0
203,70,97,0,0,1,0
203,94,23,0,0,0,1
203,50,46,1,0,0,1
203,77,2,0,1,0,0
203,141,61,0,1,0,0
203,59,99,1,1,1,0
203,127,41,0,0,0,0
203,103,107,0,1,1,1
203,19,56,0,0,1,0
203,55,108,0,0,1,0
203,118,117,0,0,0,1
203,64,114,0,0,1,1
203,21,148,1,0,1,0
203,124,83,0,0,0,1
203,82,86,0,0,1,0
203,38,137,0,0,1,1
203,57,76,0,0,1,0
203,131,47,0,0,0,0
203,33,100,0,0,1,0
203,52,110,0,0,1,0
203,6,119,0,0,1,1
203,48,98,0,0,1,1
203,14,80,1,0,1,1
203,68,142,0,0,1,0
203,34,81,1,0,1,0
203,40,113,1,0,1,1
203,105,5,0,1,0,0
203,91,31,1,0,0,0
203,9,74,0,0,1,0
203,12,132,1,0,1,1
203,39,136,0,1,1,0
203,45,1,0,0,0,0
203,24,58,1,0,1,0
203,78,90,0,0,1,1
203,126,16,0,0,0,0
203,73,20,1,0,0,1
203,109,43,0,0,0,0
203,13,71,0,0,1,0
203,84,123,0,0,1,1
203,18,112,1,0,1,1
203,88,32,0,0,0,0
203,87,138,0,0,1,0
203,79,75,0,0,0,0
203,29,95,1,0,1,1
203,115,111,0,0,0,1
203,146,53,0,1,0,0
203,30,44,0,1,1,1
203,125,69,0,1,0,0
203,4,128,1,0,1,1
203,11,139,0,0,1,0
203,26,28,0,1,1,0
203,35,7,1,1,0,0
203,54,25,0,0,0,0
203,102,62,0,0,0,1
203,143,144,0,0,0,0
203,85,8,1,1,0,0
203,134,140,0,1,1,0
203,147,66,0,0,0,0
203,130,63,0,0,0,0
203,37,17,0,0,0,1
203,135,93,0,0,0,0
203,51,65,0,0,1,1
203,60,106,0,0,1,1
203,36,149,0,0,1,0
203,150,92,0,0,0,1
203,120,96,0,0,0,1
203,27,101,0,0,1,0
203,133,72,0,0,0,1
203,89,67,0,0,0,0
203,15,10,0,1,0,0
203,145,116,0,0,0,1
203,121,122,0,1,1,0
204,42,104,0,0,1,1
204,22,129,0,0,1,1
204,49,3,0,1,0,0
204,70,97,0,0,1,0
204,94,23,0,0,0,1
204,50,46,0,0,0,1
204,77,2,0,1,0,0
204,141,61,0,1,0,1
204,59,99,1,0,1,1
204,127,41,0,0,0,0
204,103,107,0,0,1,0
204,19,56,0,0,1,1
204,55,108,0,1,1,0
204,118,117,0,0,0,1
204,64,114,0,0,1,1
204,21,148,0,0,1,0
204,124,83,0,0,0,1
204,82,86,0,0,1,0
204,38,137,0,1,1,0
204,57,76,0,1,1,0
204,131,47,0,0,0,1
204,33,100,0,0,1,0
204,52,110,0,0,1,1
204,6,119,0,0,1,0
204,48,98,1,1,1,0
204,14,80,1,0,1,1
204,68,142,0,0,1,0
204,34,81,1,0,1,1
204,40,113,1,0,1,1
204,105,5,0,1,0,1
204,91,31,1,1,0,1
204,9,74,1,0,1,1
204,12,132,0,0,1,0
204,39,136,0,0,1,1
204,45,1,0,1,0,0
204,24,58,0,1,1,0
204,78,90,0,0,1,0
204,126,16,0,1,0,0
204,73,20,1,0,0,1
204,109,43,0,0,0,0
204,13,71,1,0,1,1
204,84,123,1,0,1,1
204,18,112,1,0,1,1
204,88,32,0,0,0,1
204,87,138,0,0,1,1
204,79,75,0,0,0,1
204,29,95,0,0,1,1
204,115,111,1,0,0,1
204,146,53,0,0,0,1
204,30,44,0,0,1,1
204,125,69,1,0,0,0
204,4,128,1,0,1,1
204,11,139,0,0,1,1
204,26,28,1,0,1,1
204,35,7,0,1,0,0
204,54,25,0,0,0,1
204,102,62,0,0,0,1
204,143,144,0,0,0,0
204,85,8,0,0,0,1
204,134,140,0,0,1,1
204,147,66,0,0,0,0
204,130,63,0,0,0,1
204,37,17,0,1,0,0
204,135,93,0,0,0,1
204,51,65,0,0,1,0
204,60,106,1,0,1,1
204,36,149,1,0,1,1
204,150,92,0,0,0,1
204,120,96,0,0,0,1
204,27,101,0,0,1,0
204,133,72,0,0,0,0
204,89,67,0,0,0,0
204,15,10,0,0,0,0
204,145,116,0,0,0,1
204,121,122,0,0,1,1
205,42,104,1,0,1,1
205,22,129,0,0,1,0
205,49,3,0,1,0,0
205,70,97,1,0,1,1
205,94,23,0,1,0,0
205,50,46,1,0,0,0
205,77,2,0,1,0,0
205,141,61,1,1,0,1
205,59,99,0,0,1,0
205,127,41,0,0,0,1
205,103,107,1,0,1,0
205,19,56,0,0,1,1
205,55,108,0,1,1,0
205,118,117,0,0,0,0
205,64,114,0,0,1,1
205,21,148,0,0,1,1
205,124,83,0,0,0,0
205,82,86,0,0,1,0
205,38,137,0,0,1,0
205,57,76,0,0,1,0
205,131,47,0,0,0,1
205,33,100,0,0,1,0
205,52,110,0,0,1,1
205,6,119,0,0,1,0
205,48,98,1,0,1,1
205,14,80,1,0,1,1
205,68,142,0,0,1,0
205,34,81,1,0,1,1
205,40,113,1,1,1,0
205,105,5,0,1,0,0
205,91,31,1,0,0,1
205,9,74,1,0,1,1
205,12,132,1,0,1,1
205,39,136,0,0,1,0
205,45,1,1,1,0,0
205,24,58,1,0,1,1
205,78,90,0,0,1,1
205,126,16,0,0,0,0
205,73,20,1,0,0,1
205,109,43,0,0,0,0
205,13,71,1,0,1,1
205,84,123,0,0,1,1
205,18,112,1,1,1,0
205,88,32,0,0,0,1
205,87,138,0,1,1,1
205,79,75,0,0,0,1
205,29,95,0,0,1,1
205,115,111,0,0,0,1
205,146,53,0,0,0,0
205,30,44,0,0,1,0
205,125,69,1,0,0,1
205,4,128,1,0,1,1
205,11,139,0,0,1,0
205,26,28,1,0,1,0
205,35,7,0,0,0,0
205,54,25,0,0,0,1
205,102,62,0,0,0,0
205,143,144,0,0,0,1
205,85,8,0,0,0,1
205,134,140,1,0,1,1
205,147,66,0,1,0,1
205,130,63,0,0,0,1
205,37,17,0,1,0,0
205,135,93,0,0,0,1
205,51,65,0,0,1,0
205,60,106,0,0,1,1
205,36,149,0,0,1,0
205,150,92,0,0,0,1
205,120,96,0,0,0,1
205,27,101,0,0,1,0
205,133,72,0,1,0,0
205,89,67,0,0,0,0
205,15,10,1,0,0,1
205,145,116,0,0,0,0
205,121,122,0,0,1,0
206,42,104,1,0,1,1
206,22,129,1,0,1,1
206,49,3,0,0,0,0
206,70,97,1,0,1,1
206,94,23,0,0,0,1
206,50,46,1,0,0,1
206,77,2,0,1,0,0
206,141,61,0,0,0,0
206,59,99,0,0,1,0
206,127,41,0,0,0,0
206,103,107,0,0,1,0
206,19,56,0,0,1,0
206,55,108,0,0,1,0
206,118,117,0,0,0,0
206,64,114,0,0,1,0
206,21,148,0,0,1,0
206,124,83,0,0,0,0
206,82,86,0,0,1,0
206,38,137,0,0,1,1
206,57,76,0,0,1,0
206,131,47,0,0,0,0
206,33,100,0,0,1,0
206,52,110,0,0,1,0
206,6,119,0,0,1,0
206,48,98,0,0,1,1
206,14,80,0,0,1,1
206,68,142,0,0,1,0
206,34,81,0,0,1,1
206,40,113,0,0,1,1
206,105,5,0,1,0,0
206,91,31,1,0,0,1
206,9,74,0,0,1,1
206,12,132,0,0,1,1
206,39,136,0,0,1,0
206,45,1,0,1,0,0
206,24,58,0,0,1,0
206,78,90,0,0,1,0
206,126,16,0,0,0,1
206,73,20,1,0,0,1
206,109,43,0,1,0,0
206,13,71,0,0,1,1
206,84,123,0,0,1,0
206,18,112,0,0,1,1
206,88,32,0,0,0,1
206,87,138,0,0,1,0
206,79,75,0,0,0,0
206,29,95,0,0,1,1
206,115,111,0,0,0,1
206,146,53,0,0,0,0
206,30,44,0,1,1,0
206,125,69,0,0,0,0
206,4,128,1,0,1,1
206,11,139,0,0,1,0
206,26,28,1,0,1,1
206,35,7,0,0,0,0
206,54,25,0,0,0,1
206,102,62,0,0,0,0
206,143,144,0,0,0,1
206,85,8,0,0,0,0
206,134,140,0,0,1,0
206,147,66,0,0,0,0
206,130,63,0,0,0,0
206,37,17,0,1,0,0
206,135,93,0,0,0,0
206,51,65,0,0,1,0
206,60,106,0,0,1,1
206,36,149,1,0,1,1
206,150,92,0,0,0,1
206,120,96,0,0,0,1
206,27,101,0,0,1,0
206,133,72,0,0,0,1
206,89,67,0,0,0,1
206,15,10,0,0,0,1
206,145,116,0,0,0,1
206,121,122,0,0,1,0
207,42,104,0,0,1,1
207,22,129,0,0,1,0
207,49,3,0,0,0,1
207,70,97,0,0,1,0
207,94,23,0,0,0,1
207,50,46,1,0,0,1
207,77,2,0,1,0,0
207,141,61,0,0,0,0
207,59,99,0,0,1,0
207,127,41,0,0,0,1
207,103,107,0,0,1,1
207,19,56,0,0,1,0
207,55,108,0,0,1,0
207,118,117,0,0,0,1
207,64,114,0,0,1,0
207,21,148,0,0,1,0
207,124,83,0,0,0,1
207,82,86,0,0,1,0
207,38,137,0,0,1,1
207,57,76,0,0,1,0
207,131,47,0,0,0,1
207,33,100,0,0,1,0
207,52,110,0,0,1,1
207,6,119,0,0,1,1
207,48,98,0,0,1,0
207,14,80,1,0,1,1
207,68,142,0,0,1,1
207,34,81,0,0,1,1
207,40,113,1,0,1,1
207,105,5,0,1,0,0
207,91,31,1,0,0,1
207,9,74,0,0,1,1
207,12,132,0,0,1,1
207,39,136,0,0,1,0
207,45,1,0,1,0,0
207,24,58,0,0,1,1
207,78,90,0,0,1,1
207,126,16,0,0,0,0
207,73,20,0,0,0,1
207,109,43,0,0,0,1
207,13,71,0,0,1,1
207,84,123,0,0,1,0
207,18,112,0,0,1,1
207,88,32,0,0,0,1
207,87,138,0,0,1,0
207,79,75,0,0,0,1
207,29,95,0,0,1,1
207,115,111,0,0,0,0
207,146,53,0,0,0,1
207,30,44,0,0,1,0
207,125,69,0,0,0,0
207,4,128,1,0,1,1
207,11,139,0,0,1,0
207,26,28,1,0,1,1
207,35,7,0,0,0,0
207,54,25,0,0,0,1
207,102,62,0,0,0,0
207,143,144,0,0,0,0
207,85,8,0,0,0,0
207,134,140,0,0,1,0
207,147,66,0,0,0,0
207,130,63,0,0,0,1
207,37,17,0,0,0,1
207,135,93,0,0,0,1
207,51,65,0,0,1,0
207,60,106,0,0,1,1
207,36,149,1,0,1,0
207,150,92,0,0,0,0
207,120,96,0,0,0,1
207,27,101,0,0,1,0
207,133,72,0,0,0,0
207,89,67,0,0,0,0
207,15,10,0,0,0,0
207,145,116,0,0,0,1
207,121,122,0,0,1,0
208,42,104,0,0,1,1
208,22,129,1,0,1,1
208,49,3,0,1,0,0
208,70,97,1,0,1,1
208,94,23,0,0,0,1
208,50,46,1,0,0,1
208,77,2,0,1,0,0
208,141,61,0,1,0,0
208,59,99,0,0,1,1
208,127,41,0,0,0,0
208,103,107,0,0,1,1
208,19,56,0,0,1,1
208,55,108,1,0,1,1
208,118,117,0,0,0,0
208,64,114,0,0,1,0
208,21,148,0,0,1,0
208,124,83,0,0,0,0
208,82,86,0,0,1,0
208,38,137,0,0,1,1
208,57,76,0,0,1,1
208,131,47,0,0,0,0
208,33,100,0,0,1,0
208,52,110,0,0,1,1
208,6,119,0,0,1,1
208,48,98,1,0,1,1
208,14,80,1,0,1,1
208,68,142,0,0,1,1
208,34,81,0,0,1,1
208,40,113,1,0,1,1
208,105,5,0,1,0,0
208,91,31,1,0,0,1
208,9,74,1,0,1,1
208,12,132,1,0,1,1
208,39,136,0,0,1,0
208,45,1,0,1,0,1
208,24,58,0,0,1,1
208,78,90,0,0,1,1
208,126,16,0,1,0,0
208,73,20,1,0,0,1
208,109,43,0,0,0,0
208,13,71,0,0,1,1
208,84,123,0,0,1,0
208,18,112,0,0,1,1
208,88,32,0,0,0,1
208,87,138,0,0,1,1
208,79,75,0,0,0,1
208,29,95,0,0,1,1
208,115,111,0,0,0,0
208,146,53,0,0,0,0
208,30,44,0,0,1,0
208,125,69,0,0,0,0
208,4,128,1,0,1,1
208,11,139,0,0,1,0
208,26,28,1,0,1,0
208,35,7,0,0,0,1
208,54,25,0,0,0,1
208,102,62,0,0,0,0
208,143,144,0,0,0,0
208,85,8,0,0,0,0
208,134,140,0,0,1,0
208,147,66,0,0,0,0
208,130,63,0,0,0,0
208,37,17,0,1,0,0
208,135,93,0,0,0,1
208,51,65,0,0,1,1
208,60,106,0,0,1,1
208,36,149,1,0,1,1
208,150,92,0,0,0,1
208,120,96,0,0,0,0
208,27,101,0,0,1,0
208,133,72,0,1,0,0
208,89,67,0,0,0,1
208,15,10,1,0,0,1
208,145,116,0,0,0,1
208,121,122,0,0,1,0
209,42,104,1,0,1,1
209,22,129,0,0,1,1
209,49,3,0,1,0,0
209,70,97,1,1,1,1
209,94,23,0,0,0,0
209,50,46,1,0,0,1
209,77,2,0,1,0,0
209,141,61,0,0,0,1
209,59,99,0,1,1,0
209,127,41,0,0,0,1
209,103,107,0,0,1,1
209,19,56,0,0,1,1
209,55,108,0,1,1,0
209,118,117,0,0,0,0
209,64,114,0,0,1,1
209,21,148,0,0,1,1
209,124,83,0,0,0,0
209,82,86,0,0,1,0
209,38,137,0,0,1,0
209,57,76,0,0,1,0
209,131,47,0,0,0,0
209,33,100,0,0,1,0
209,52,110,0,0,1,1
209,6,119,0,0,1,0
209,48,98,0,0,1,1
209,14,80,1,0,1,1
209,68,142,0,0,1,0
209,34,81,0,0,1,1
209,40,113,1,1,1,1
209,105,5,0,1,0,0
209,91,31,1,1,0,1
209,9,74,1,0,1,1
209,12,132,1,0,1,1
209,39,136,0,1,1,0
209,45,1,0,1,0,0
209,24,58,0,0,1,0
209,78,90,0,0,1,1
209,126,16,0,1,0,0
209,73,20,1,0,0,1
209,109,43,0,0,0,0
209,13,71,0,0,1,1
209,84,123,0,0,1,1
209,18,112,0,0,1,1
209,88,32,0,0,0,1
209,87,138,0,0,1,1
209,79,75,0,0,0,0
209,29,95,1,0,1,1
209,115,111,1,0,0,0
209,146,53,0,0,0,0
209,30,44,1,0,1,1
209,125,69,0,0,0,1
209,4,128,0,0,1,1
209,11,139,0,0,1,0
209,26,28,1,0,1,1
209,35,7,0,0,0,0
209,54,25,0,0,0,1
209,102,62,0,0,0,0
209,143,144,0,0,0,1
209,85,8,0,0,0,0
209,134,140,0,1,1,0
209,147,66,0,0,0,0
209,130,63,0,0,0,1
209,37,17,0,1,0,0
209,135,93,0,0,0,1
209,51,65,0,0,1,0
209,60,106,1,1,1,0
209,36,149,1,0,1,1
209,150,92,0,0,0,1
209,120,96,0,0,0,1
209,27,101,0,0,1,1
209,133,72,0,0,0,0
209,89,67,0,0,0,0
209,15,10,0,0,0,1
209,145,116,0,0,0,0
209,121,122,0,0,1,1
210,42,104,1,0,1,1
210,22,129,0,0,1,0
210,49,3,0,0,0,0
210,70,97,1,0,1,1
210,94,23,0,0,0,0
210,50,46,1,0,0,1
210,77,2,0,1,0,0
210,141,61,0,0,0,1
210,59,99,0,0,1,0
210,127,41,0,0,0,0
210,103,107,0,0,1,1
210,19,56,0,0,1,1
210,55,108,0,0,1,1
210,118,117,0,0,0,0
210,64,114,0,0,1,0
210,21,148,0,0,1,1
210,124,83,0,0,0,1
210,82,86,0,0,1,1
210,38,137,0,0,1,1
210,57,76,0,0,1,0
210,131,47,0,0,0,1
210,33,100,0,0,1,1
210,52,110,0,0,1,0
210,6,119,0,0,1,0
210,48,98,0,0,1,0
210,14,80,1,0,1,1
210,68,142,0,0,1,0
210,34,81,1,0,1,1
210,40,113,1,0,1,1
210,105,5,0,1,0,0
210,91,31,1,0,0,1
210,9,74,0,0,1,0
210,12,132,0,0,1,0
210,39,136,0,0,1,0
210,45,1,0,1,0,0
210,24,58,0,0,1,1
210,78,90,0,0,1,0
210,126,16,0,0,0,0
210,73,20,0,0,0,1
210,109,43,0,0,0,0
210,13,71,0,0,1,1
210,84,123,0,0,1,1
210,18,112,0,0,1,1
210,88,32,0,0,0,1
210,87,138,0,0,1,1
210,79,75,0,0,0,1
210,29,95,0,0,1,1
210,115,111,0,0,0,0
210,146,53,0,0,0,1
210,30,44,0,0,1,0
210,125,69,0,0,0,0
210,4,128,1,0,1,1
210,11,139,0,0,1,0
210,26,28,1,0,1,1
210,35,7,0,1,0,0
210,54,25,0,0,0,0
210,102,62,0,0,0,0
210,143,144,0,0,0,0
210,85,8,0,0,0,0
210,134,140,0,0,1,1
210,147,66,0,0,0,0
210,130,63,0,0,0,0
210,37,17,0,0,0,0
210,135,93,0,0,0,1
210,51,65,0,0,1,0
210,60,106,0,0,1,1
210,36,149,0,0,1,1
210,150,92,0,0,0,1
210,120,96,0,0,0,1
210,27,101,0,0,1,0
210,133,72,0,1,0,0
210,89,67,0,0,0,0
210,15,10,0,0,0,1
210,145,116,0,0,0,1
210,121,122,0,0,1,0
211,42,104,0,0,1,1
211,22,129,0,0,1,0
211,49,3,0,0,0,0
211,70,97,0,0,1,0
211,94,23,0,0,0,0
211,50,46,0,0,0,1
211,77,2,0,1,0,0
211,141,61,0,0,0,1
211,59,99,1,0,1,1
211,127,41,0,0,0,1
211,103,107,0,0,1,1
211,19,56,0,0,1,0
211,55,108,0,0,1,0
211,118,117,0,0,0,0
211,64,114,0,0,1,0
211,21,148,0,0,1,0
211,124,83,0,0,0,1
211,82,86,0,0,1,0
211,38,137,0,0,1,0
211,57,76,0,0,1,0
211,131,47,0,0,0,0
211,33,100,0,0,1,1
211,52,110,0,0,1,1
211,6,119,0,0,1,0
211,48,98,0,0,1,0
211,14,80,0,0,1,1
211,68,142,0,0,1,0
211,34,81,0,0,1,0
211,40,113,0,0,1,1
211,105,5,0,1,0,0
211,91,31,1,0,0,1
211,9,74,0,0,1,1
211,12,132,0,0,1,1
211,39,136,0,0,1,0
211,45,1,0,1,0,0
211,24,58,0,0,1,1
211,78,90,0,0,1,1
211,126,16,0,0,0,0
211,73,20,0,0,0,1
211,109,43,0,0,0,1
211,13,71,0,0,1,0
211,84,123,0,0,1,1
211,18,112,0,0,1,0
211,88,32,0,0,0,1
211,87,138,1,0,1,1
211,79,75,0,0,0,1
211,29,95,0,0,1,1
211,115,111,0,0,0,1
211,146,53,0,0,0,0
211,30,44,0,0,1,1
211,125,69,0,0,0,0
211,4,128,1,0,1,1
211,11,139,0,0,1,0
211,26,28,1,0,1,1
211,35,7,0,0,0,0
211,54,25,0,0,0,0
211,102,62,0,0,0,0
211,143,144,0,0,0,1
211,85,8,0,0,0,0
211,134,140,0,0,1,0
211,147,66,0,0,0,0
211,130,63,0,0,0,0
211,37,17,0,0,0,1
211,135,93,0,0,0,1
211,51,65,0,0,1,1
211,60,106,0,0,1,0
211,36,149,1,0,1,1
211,150,92,0,0,0,0
211,120,96,0,0,0,1
211,27,101,0,0,1,0
211,133,72,0,0,0,0
211,89,67,0,0,0,0
211,15,10,0,0,0,0
211,145,116,0,0,0,1
211,121,122,0,0,1,0
212,42,104,1,0,1,1
212,22,129,1,0,1,1
212,49,3,0,1,0,0
212,70,97,1,0,1,1
212,94,23,0,0,0,0
212,50,46,1,0,0,1
212,77,2,0,1,0,0
212,141,61,0,0,0,1
212,59,99,0,0,1,1
212,127,41,0,0,0,0
212,103,107,0,0,1,0
212,19,56,0,0,1,1
212,55,108,0,1,1,0
212,118,117,0,0,0,1
212,64,114,0,0,1,1
212,21,148,0,0,1,1
212,124,83,0,0,0,0
212,82,86,0,0,1,0
212,38,137,0,0,1,1
212,57,76,0,0,1,0
212,131,47,0,0,0,0
212,33,100,0,0,1,1
212,52,110,0,0,1,1
212,6,119,0,0,1,1
212,48,98,1,1,1,1
212,14,80,0,0,1,1
212,68,142,0,0,1,0
212,34,81,1,0,1,1
212,40,113,1,0,1,1
212,105,5,0,1,0,0
212,91,31,1,0,0,1
212,9,74,1,0,1,1
212,12,132,1,0,1,1
212,39,136,0,0,1,0
212,45,1,0,1,0,0
212,24,58,0,0,1,1
212,78,90,0,0,1,1
212,126,16,0,1,0,0
212,73,20,0,0,0,1
212,109,43,0,1,0,0
212,13,71,1,0,1,1
212,84,123,0,0,1,0
212,18,112,0,0,1,1
212,88,32,0,0,0,0
212,87,138,0,0,1,1
212,79,75,0,0,0,1
212,29,95,0,0,1,1
212,115,111,0,0,0,1
212,146,53,0,0,0,1
212,30,44,0,0,1,1
212,125,69,0,0,0,0
212,4,128,1,0,1,1
212,11,139,0,0,1,1
212,26,28,1,0,1,1
212,35,7,0,0,0,0
212,54,25,0,0,0,0
212,102,62,0,0,0,0
212,143,144,0,0,0,1
212,85,8,0,0,0,1
212,134,140,0,0,1,1
212,147,66,0,0,0,0
212,130,63,0,0,0,1
212,37,17,0,1,0,0
212,135,93,0,0,0,0
212,51,65,0,0,1,0
212,60,106,0,0,1,1
212,36,149,1,0,1,1
212,150,92,0,0,0,1
212,120,96,0,0,0,1
212,27,101,0,0,1,1
212,133,72,0,1,0,0
212,89,67,0,0,0,1
212,15,10,0,0,0,1
212,145,116,0,0,0,1
212,121,122,0,0,1,0
213,42,104,1,0,1,1
213,22,129,0,0,1,0
213,49,3,0,0,0,1
213,70,97,0,0,1,0
213,94,23,0,0,0,1
213,50,46,0,0,0,0
213,77,2,0,1,0,0
213,141,61,0,0,0,0
213,59,99,0,0,1,1
213,127,41,0,0,0,1
213,103,107,0,0,1,0
213,19,56,0,0,1,0
213,55,108,0,0,1,0
213,118,117,0,0,0,0
