heuristic,participant,game,prediction,truth,correct
win-loss,9,4,1,0,1
win-loss,9,5,1,1,1
win-loss,10,1,1,1,1
win-loss,10,2,1,0,1
win-loss,10,3,1,1,1
win-loss,10,4,1,0,1
win-loss,10,5,0,1,0
win-loss,11,1,1,1,1
win-loss,11,2,1,0,1
win-loss,11,3,1,1,1
win-loss,11,4,1,0,1
win-loss,11,5,0,1,0
win-loss,12,1,1,1,1
win-loss,12,2,1,0,1
win-loss,12,3,1,1,1
win-loss,12,4,0,0,0
win-loss,12,5,0,1,0
win-loss,13,1,1,1,1
win-loss,13,2,1,0,1
win-loss,13,3,1,1,1
win-loss,13,4,1,0,1
win-loss,13,5,0,1,0
win-loss,14,1,1,1,1
win-loss,14,2,0,0,0
win-loss,14,3,1,1,1
win-loss,14,4,0,0,0
win-loss,14,5,1,1,1
win-loss,15,1,1,1,1
win-loss,15,2,0,0,0
win-loss,15,3,1,1,1
win-loss,15,4,0,0,0
win-loss,15,5,1,1,1
win-loss,16,1,1,1,1
win-loss,16,2,1,0,1
win-loss,16,3,1,1,1
win-loss,16,4,0,0,0
win-loss,16,5,0,1,0
win-loss,17,1,1,1,1
win-loss,17,2,1,0,1
win-loss,17,3,1,1,1
win-loss,17,4,0,0,0
win-loss,17,5,1,1,1
win-loss,18,1,1,1,1
win-loss,18,2,1,0,1
win-loss,18,3,1,1,1
win-loss,18,4,0,0,0
win-loss,18,5,1,1,1
win-loss,19,1,1,1,1
win-loss,19,2,0,0,0
win-loss,19,3,1,1,1
win-loss,19,4,0,0,0
win-loss,19,5,0,1,0
win-loss,20,1,1,1,1
win-loss,20,2,1,0,1
win-loss,20,3,1,1,1
win-loss,20,4,1,0,1
win-loss,20,5,1,1,1
win-loss,21,1,1,1,1
win-loss,21,2,1,0,1
win-loss,21,3,1,1,1
win-loss,21,4,0,0,0
win-loss,21,5,0,1,0
win-loss,22,1,1,1,1
win-loss,22,2,1,0,1
win-loss,22,3,1,1,1
win-loss,22,4,1,0,1
win-loss,22,5,0,1,0
win-loss,23,1,1,1,1
win-loss,23,2,0,0,0
win-loss,23,3,1,1,1
win-loss,23,4,1,0,1
win-loss,23,5,1,1,1
win-loss,24,1,1,1,1
win-loss,24,2,1,0,1
win-loss,24,3,1,1,1
win-loss,24,4,1,0,1
win-loss,24,5,0,1,0
win-loss,25,1,1,1,1
win-loss,25,2,1,0,1
win-loss,25,3,1,1,1
win-loss,25,4,0,0,0
win-loss,25,5,0,1,0
win-loss,26,1,1,1,1
win-loss,26,2,1,0,1
win-loss,26,3,1,1,1
win-loss,26,4,0,0,0
win-loss,26,5,1,1,1
win-loss,27,1,1,1,1
win-loss,27,2,1,0,1
win-loss,27,3,1,1,1
win-loss,27,4,1,0,1
win-loss,27,5,0,1,0
win-loss,28,1,1,1,1
win-loss,28,2,0,0,0
win-loss,28,3,1,1,1
win-loss,28,4,0,0,0
win-loss,28,5,1,1,1
win-loss,29,1,1,1,1
win-loss,29,2,1,0,1
win-loss,29,3,1,1,1
win-loss,29,4,0,0,0
win-loss,29,5,1,1,1
win-loss,30,1,1,1,1
win-loss,30,2,1,0,1
win-loss,30,3,1,1,1
win-loss,30,4,1,0,1
win-loss,30,5,1,1,1
win-loss,31,1,1,1,1
win-loss,31,2,1,0,1
win-loss,31,3,1,1,1
win-loss,31,4,0,0,0
win-loss,31,5,0,1,0
win-loss,32,1,1,1,1
win-loss,32,2,1,0,1
win-loss,32,3,1,1,1
win-loss,32,4,1,0,1
win-loss,32,5,1,1,1
win-loss,33,1,1,1,1
win-loss,33,2,0,0,0
win-loss,33,3,1,1,1
win-loss,33,4,0,0,0
win-loss,33,5,1,1,1
win-loss,34,1,1,1,1
win-loss,34,2,0,0,0
win-loss,34,3,1,1,1
win-loss,34,4,0,0,0
win-loss,34,5,0,1,0
win-loss,35,1,1,1,1
win-loss,35,2,1,0,1
win-loss,35,3,1,1,1
win-loss,35,4,1,0,1
win-loss,35,5,0,1,0
win-loss,36,1,1,1,1
win-loss,36,2,1,0,1
win-loss,36,3,1,1,1
win-loss,36,4,0,0,0
win-loss,36,5,0,1,0
win-loss,37,1,1,1,1
win-loss,37,2,1,0,1
win-loss,37,3,1,1,1
win-loss,37,4,1,0,1
win-loss,37,5,0,1,0
win-loss,38,1,1,1,1
win-loss,38,2,0,0,0
win-loss,38,3,1,1,1
win-loss,38,4,0,0,0
win-loss,38,5,1,1,1
win-loss,39,1,1,1,1
win-loss,39,2,0,0,0
win-loss,39,3,1,1,1
win-loss,39,4,0,0,0
win-loss,39,5,1,1,1
win-loss,40,1,1,1,1
win-loss,40,2,1,0,1
win-loss,40,3,1,1,1
win-loss,40,4,0,0,0
win-loss,40,5,0,1,0
win-loss,41,1,1,1,1
win-loss,41,2,1,0,1
win-loss,41,3,1,1,1
win-loss,41,4,0,0,0
win-loss,41,5,1,1,1
win-loss,42,1,1,1,1
win-loss,42,2,1,0,1
win-loss,42,3,1,1,1
win-loss,42,4,1,0,1
win-loss,42,5,1,1,1
win-loss,43,1,1,1,1
win-loss,43,2,1,0,1
win-loss,43,3,1,1,1
win-loss,43,4,1,0,1
win-loss,43,5,0,1,0
win-loss,44,1,1,1,1
win-loss,44,2,1,0,1
win-loss,44,3,1,1,1
win-loss,44,4,0,0,0
win-loss,44,5,0,1,0
win-loss,45,1,1,1,1
win-loss,45,2,1,0,1
win-loss,45,3,1,1,1
win-loss,45,4,0,0,0
win-loss,45,5,0,1,0
win-loss,46,1,1,1,1
win-loss,46,2,1,0,1
win-loss,46,3,1,1,1
win-loss,46,4,1,0,1
win-loss,46,5,1,1,1
win-loss,47,1,1,1,1
win-loss,47,2,1,0,1
win-loss,47,3,1,1,1
win-loss,47,4,0,0,0
win-loss,47,5,0,1,0
win-loss,48,1,1,1,1
win-loss,48,2,1,0,1
win-loss,48,3,1,1,1
win-loss,48,4,1,0,1
win-loss,48,5,0,1,0
win-loss,49,1,1,1,1
win-loss,49,2,1,0,1
win-loss,49,3,1,1,1
win-loss,49,4,0,0,0
win-loss,49,5,0,1,0
win-loss,50,1,1,1,1
win-loss,50,2,0,0,0
win-loss,50,3,1,1,1
win-loss,50,4,0,0,0
win-loss,50,5,0,1,0
win-loss,51,1,1,1,1
win-loss,51,2,1,0,1
win-loss,51,3,1,1,1
win-loss,51,4,0,0,0
win-loss,51,5,0,1,0
win-loss,52,1,1,1,1
win-loss,52,2,0,0,0
win-loss,52,3,1,1,1
win-loss,52,4,1,0,1
win-loss,52,5,1,1,1
win-loss,53,1,1,1,1
win-loss,53,2,1,0,1
win-loss,53,3,1,1,1
win-loss,53,4,0,0,0
win-loss,53,5,0,1,0
win-loss,54,1,1,1,1
win-loss,54,2,1,0,1
win-loss,54,3,1,1,1
win-loss,54,4,0,0,0
win-loss,54,5,0,1,0
win-loss,55,1,1,1,1
win-loss,55,2,1,0,1
win-loss,55,3,1,1,1
win-loss,55,4,1,0,1
win-loss,55,5,0,1,0
win-loss,56,1,1,1,1
win-loss,56,2,1,0,1
win-loss,56,3,1,1,1
win-loss,56,4,1,0,1
win-loss,56,5,0,1,0
win-loss,57,1,1,1,1
win-loss,57,2,1,0,1
win-loss,57,3,1,1,1
win-loss,57,4,0,0,0
win-loss,57,5,1,1,1
win-loss,58,1,1,1,1
win-loss,58,2,0,0,0
win-loss,58,3,1,1,1
win-loss,58,4,0,0,0
win-loss,58,5,0,1,0
win-loss,59,1,1,1,1
win-loss,59,2,1,0,1
win-loss,59,3,1,1,1
win-loss,59,4,1,0,1
win-loss,59,5,1,1,1
win-loss,60,1,1,1,1
win-loss,60,2,0,0,0
win-loss,60,3,1,1,1
win-loss,60,4,0,0,0
win-loss,60,5,0,1,0
win-loss,61,1,1,1,1
win-loss,61,2,1,0,1
win-loss,61,3,1,1,1
win-loss,61,4,1,0,1
win-loss,61,5,0,1,0
win-loss,62,1,1,1,1
win-loss,62,2,0,0,0
win-loss,62,3,1,1,1
win-loss,62,4,1,0,1
win-loss,62,5,1,1,1
win-loss,63,1,1,1,1
win-loss,63,2,1,0,1
win-loss,63,3,1,1,1
win-loss,63,4,0,0,0
win-loss,63,5,0,1,0
win-loss,64,1,1,1,1
win-loss,64,2,1,0,1
win-loss,64,3,1,1,1
win-loss,64,4,1,0,1
win-loss,64,5,1,1,1
win-loss,65,1,1,1,1
win-loss,65,2,0,0,0
win-loss,65,3,1,1,1
win-loss,65,4,0,0,0
win-loss,65,5,0,1,0
win-loss,66,1,1,1,1
win-loss,66,2,1,0,1
win-loss,66,3,1,1,1
win-loss,66,4,0,0,0
win-loss,66,5,0,1,0
win-loss,67,1,1,1,1
win-loss,67,2,1,0,1
win-loss,67,3,1,1,1
win-loss,67,4,1,0,1
win-loss,67,5,0,1,0
win-loss,68,1,1,1,1
win-loss,68,2,1,0,1
win-loss,68,3,1,1,1
win-loss,68,4,0,0,0
win-loss,68,5,1,1,1
win-loss,69,1,1,1,1
win-loss,69,2,1,0,1
win-loss,69,3,1,1,1
win-loss,69,4,0,0,0
win-loss,69,5,1,1,1
win-loss,70,1,1,1,1
win-loss,70,2,1,0,1
win-loss,70,3,1,1,1
win-loss,70,4,0,0,0
win-loss,70,5,1,1,1
win-loss,71,1,1,1,1
win-loss,71,2,0,0,0
win-loss,71,3,1,1,1
win-loss,71,4,0,0,0
win-loss,71,5,0,1,0
win-loss,1,6,1,1,1
win-loss,1,7,1,0,0
win-loss,1,8,1,0,0
win-loss,1,9,1,0,0
win-loss,1,10,1,0,0
win-loss,1,11,1,1,1
win-loss,1,12,0,0,0
win-loss,1,13,1,1,1
win-loss,1,14,1,1,1
win-loss,1,15,0,0,1
win-loss,2,6,1,1,1
win-loss,2,7,0,0,1
win-loss,2,8,1,0,0
win-loss,2,9,1,0,0
win-loss,2,10,1,0,0
win-loss,2,11,1,1,1
win-loss,2,12,1,0,1
win-loss,2,13,1,1,1
win-loss,2,14,1,1,1
win-loss,2,15,1,0,0
win-loss,3,6,1,1,1
win-loss,3,7,1,0,0
win-loss,3,8,1,0,0
win-loss,3,9,1,0,0
win-loss,3,10,1,0,0
win-loss,3,11,1,1,1
win-loss,3,12,0,0,0
win-loss,3,13,1,1,1
win-loss,3,14,0,1,0
win-loss,3,15,1,0,0
win-loss,4,6,1,1,1
win-loss,4,7,1,0,0
win-loss,4,8,1,0,0
win-loss,4,9,1,0,0
win-loss,4,10,1,0,0
win-loss,4,11,1,1,1
win-loss,4,12,0,0,0
win-loss,4,13,1,1,1
win-loss,4,14,1,1,1
win-loss,4,15,1,0,0
win-loss,5,6,0,1,0
win-loss,5,7,1,0,0
win-loss,5,8,1,0,0
win-loss,5,9,1,0,0
win-loss,5,10,1,0,0
win-loss,5,11,1,1,1
win-loss,5,12,0,0,0
win-loss,5,13,1,1,1
win-loss,5,14,1,1,1
win-loss,5,15,1,0,0
win-loss,6,6,0,1,0
win-loss,6,7,1,0,0
win-loss,6,8,0,0,1
win-loss,6,9,1,0,0
win-loss,6,10,1,0,0
win-loss,6,11,1,1,1
win-loss,6,12,0,0,0
win-loss,6,13,1,1,1
win-loss,6,14,0,1,0
win-loss,6,15,1,0,0
win-loss,7,6,1,1,1
win-loss,7,7,1,0,0
win-loss,7,8,1,0,0
win-loss,7,9,1,0,0
win-loss,7,10,1,0,0
win-loss,7,11,1,1,1
win-loss,7,12,0,0,0
win-loss,7,13,1,1,1
win-loss,7,14,1,1,1
win-loss,7,15,1,0,0
win-loss,8,6,0,1,0
win-loss,8,7,1,0,0
win-loss,8,9,1,0,0
win-loss,8,10,1,0,0
win-loss,8,11,1,1,1
win-loss,8,12,0,0,0
win-loss,8,13,1,1,1
win-loss,8,14,1,1,1
win-loss,8,15,1,0,0
win-loss,9,6,0,1,0
win-loss,9,7,1,0,0
win-loss,9,8,1,0,0
win-loss,9,9,1,0,0
win-loss,9,10,0,0,1
win-loss,9,11,0,1,0
win-loss,9,12,0,0,0
win-loss,9,13,1,1,1
win-loss,9,14,1,1,1
win-loss,9,15,1,0,0
win-loss,10,6,1,1,1
win-loss,10,7,1,0,0
win-loss,10,8,1,0,0
win-loss,10,9,1,0,0
win-loss,10,10,1,0,0
win-loss,10,11,1,1,1
win-loss,10,12,0,0,0
win-loss,10,13,1,1,1
win-loss,10,14,1,1,1
win-loss,10,15,1,0,0
win-loss,11,6,1,1,1
win-loss,11,7,1,0,0
win-loss,11,8,1,0,0
win-loss,11,9,1,0,0
win-loss,11,10,1,0,0
win-loss,11,11,0,1,0
win-loss,11,12,0,0,0
win-loss,11,13,1,1,1
win-loss,11,14,0,1,0
win-loss,11,15,1,0,0
win-loss,12,6,0,1,0
win-loss,12,7,1,0,0
win-loss,12,8,1,0,0
win-loss,12,9,1,0,0
win-loss,12,10,1,0,0
win-loss,12,11,1,1,1
win-loss,12,12,0,0,0
win-loss,12,13,1,1,1
win-loss,12,14,0,1,0
win-loss,12,15,1,0,0
win-loss,13,6,0,1,0
win-loss,13,7,1,0,0
win-loss,13,8,1,0,0
win-loss,13,9,1,0,0
win-loss,13,10,1,0,0
win-loss,13,11,1,1,1
win-loss,13,12,0,0,0
win-loss,13,13,1,1,1
win-loss,13,14,1,1,1
win-loss,13,15,0,0,1
win-loss,14,6,1,1,1
win-loss,14,7,0,0,1
win-loss,14,8,1,0,0
win-loss,14,9,1,0,0
win-loss,14,10,1,0,0
win-loss,14,11,0,1,0
win-loss,14,12,0,0,0
win-loss,14,13,1,1,1
win-loss,14,14,1,1,1
win-loss,14,15,1,0,0
win-loss,15,6,1,1,1
win-loss,15,7,1,0,0
win-loss,15,8,1,0,0
win-loss,15,9,1,0,0
win-loss,15,10,1,0,0
win-loss,15,11,1,1,1
win-loss,15,12,0,0,0
win-loss,15,13,1,1,1
win-loss,15,14,0,1,0
win-loss,15,15,1,0,0
win-loss,16,6,1,1,1
win-loss,16,7,1,0,0
win-loss,16,8,1,0,0
win-loss,16,9,1,0,0
win-loss,16,10,1,0,0
win-loss,16,11,1,1,1
win-loss,16,12,0,0,0
win-loss,16,13,1,1,1
win-loss,16,14,1,1,1
win-loss,16,15,1,0,0
win-loss,17,6,1,1,1
win-loss,17,7,1,0,0
win-loss,17,8,1,0,0
win-loss,17,9,1,0,0
win-loss,17,10,1,0,0
win-loss,17,11,1,1,1
win-loss,17,12,0,0,0
win-loss,17,13,1,1,1
win-loss,17,14,1,1,1
win-loss,17,15,0,0,1
win-loss,18,6,0,1,0
win-loss,18,7,1,0,0
win-loss,18,8,1,0,0
win-loss,18,9,1,0,0
win-loss,18,10,1,0,0
win-loss,18,11,0,1,0
win-loss,18,12,0,0,0
win-loss,18,13,1,1,1
win-loss,18,14,1,1,1
win-loss,18,15,1,0,0
win-loss,19,6,1,1,1
win-loss,19,7,1,0,0
win-loss,19,8,1,0,0
win-loss,19,9,1,0,0
win-loss,19,10,1,0,0
win-loss,19,11,1,1,1
win-loss,19,12,0,0,0
win-loss,19,13,1,1,1
win-loss,19,14,1,1,1
win-loss,19,15,0,0,1
win-loss,20,6,0,1,0
win-loss,20,7,1,0,0
win-loss,20,8,0,0,1
win-loss,20,9,1,0,0
win-loss,20,10,1,0,0
win-loss,20,11,1,1,1
win-loss,20,12,0,0,0
win-loss,20,13,1,1,1
win-loss,20,14,1,1,1
win-loss,20,15,1,0,0
win-loss,21,6,1,1,1
win-loss,21,7,1,0,0
win-loss,21,8,1,0,0
win-loss,21,9,1,0,0
win-loss,21,10,1,0,0
win-loss,21,11,1,1,1
win-loss,21,12,0,0,0
win-loss,21,13,1,1,1
win-loss,21,14,1,1,1
win-loss,21,15,1,0,0
win-loss,22,6,0,1,0
win-loss,22,7,1,0,0
win-loss,22,8,1,0,0
win-loss,22,9,1,0,0
win-loss,22,10,1,0,0
win-loss,22,11,1,1,1
win-loss,22,12,0,0,0
win-loss,22,13,1,1,1
win-loss,22,14,1,1,1
win-loss,22,15,1,0,0
win-loss,23,6,1,1,1
win-loss,23,7,1,0,0
win-loss,23,8,1,0,0
win-loss,23,9,1,0,0
win-loss,23,10,1,0,0
win-loss,23,11,1,1,1
win-loss,23,12,0,0,0
win-loss,23,13,1,1,1
win-loss,23,14,1,1,1
win-loss,23,15,1,0,0
win-loss,24,6,1,1,1
win-loss,24,7,1,0,0
win-loss,24,8,1,0,0
win-loss,24,9,1,0,0
win-loss,24,10,1,0,0
win-loss,24,11,1,1,1
win-loss,24,12,0,0,0
win-loss,24,13,1,1,1
win-loss,24,14,1,1,1
win-loss,24,15,1,0,0
win-loss,25,6,0,1,0
win-loss,25,7,1,0,0
win-loss,25,8,1,0,0
win-loss,25,9,1,0,0
win-loss,25,10,1,0,0
win-loss,25,11,0,1,0
win-loss,25,12,0,0,0
win-loss,25,13,1,1,1
win-loss,25,14,0,1,0
win-loss,25,15,1,0,0
win-loss,26,6,1,1,1
win-loss,26,7,1,0,0
win-loss,26,8,1,0,0
win-loss,26,9,1,0,0
win-loss,26,10,1,0,0
win-loss,26,11,1,1,1
win-loss,26,12,0,0,0
win-loss,26,13,1,1,1
win-loss,26,14,1,1,1
win-loss,26,15,1,0,0
win-loss,27,6,0,1,0
win-loss,27,7,1,0,0
win-loss,27,8,1,0,0
win-loss,27,9,1,0,0
win-loss,27,10,1,0,0
win-loss,27,11,1,1,1
win-loss,27,12,0,0,0
win-loss,27,13,1,1,1
win-loss,27,14,1,1,1
win-loss,27,15,0,0,1
win-loss,28,6,1,1,1
win-loss,28,7,1,0,0
win-loss,28,8,1,0,0
win-loss,28,9,1,0,0
win-loss,28,10,1,0,0
win-loss,28,11,1,1,1
win-loss,28,12,0,0,0
win-loss,28,13,1,1,1
win-loss,28,14,1,1,1
win-loss,28,15,1,0,0
win-loss,29,6,1,1,1
win-loss,29,7,1,0,0
win-loss,29,8,1,0,0
win-loss,29,9,1,0,0
win-loss,29,10,1,0,0
win-loss,29,11,1,1,1
win-loss,29,12,0,0,0
win-loss,29,13,1,1,1
win-loss,29,14,1,1,1
win-loss,29,15,1,0,0
win-loss,30,6,1,1,1
win-loss,30,7,1,0,0
win-loss,30,8,0,0,1
win-loss,30,9,1,0,0
win-loss,30,10,0,0,1
win-loss,30,11,1,1,1
win-loss,30,12,0,0,0
win-loss,30,13,1,1,1
win-loss,30,14,0,1,0
win-loss,30,15,0,0,1
win-loss,31,6,0,1,0
win-loss,31,7,1,0,0
win-loss,31,8,1,0,0
win-loss,31,9,1,0,0
win-loss,31,10,1,0,0
win-loss,31,11,1,1,1
win-loss,31,12,0,0,0
win-loss,31,13,1,1,1
win-loss,31,14,1,1,1
win-loss,31,15,1,0,0
win-loss,32,6,0,1,0
win-loss,32,7,1,0,0
win-loss,32,8,1,0,0
win-loss,32,9,1,0,0
win-loss,32,10,1,0,0
win-loss,32,11,1,1,1
win-loss,32,12,0,0,0
win-loss,32,13,1,1,1
win-loss,32,14,1,1,1
win-loss,32,15,1,0,0
win-loss,33,6,1,1,1
win-loss,33,7,1,0,0
win-loss,33,8,1,0,0
win-loss,33,9,1,0,0
win-loss,33,10,1,0,0
win-loss,33,11,1,1,1
win-loss,33,12,0,0,0
win-loss,33,13,1,1,1
win-loss,33,14,1,1,1
win-loss,33,15,1,0,0
win-loss,34,6,1,1,1
win-loss,34,7,1,0,0
win-loss,34,8,0,0,1
win-loss,34,9,1,0,0
win-loss,34,10,1,0,0
win-loss,34,11,1,1,1
win-loss,34,12,0,0,0
win-loss,34,13,1,1,1
win-loss,34,14,1,1,1
win-loss,34,15,1,0,0
win-loss,35,6,0,1,0
win-loss,35,7,1,0,0
win-loss,35,8,1,0,0
win-loss,35,9,1,0,0
win-loss,35,10,1,0,0
win-loss,35,11,0,1,0
win-loss,35,12,0,0,0
win-loss,35,13,1,1,1
win-loss,35,14,1,1,1
win-loss,35,15,1,0,0
win-loss,36,6,0,1,0
win-loss,36,7,1,0,0
win-loss,36,8,1,0,0
win-loss,36,9,1,0,0
win-loss,36,10,1,0,0
win-loss,36,11,1,1,1
win-loss,36,12,0,0,0
win-loss,36,13,1,1,1
win-loss,36,14,1,1,1
win-loss,36,15,1,0,0
win-loss,37,6,0,1,0
win-loss,37,7,1,0,0
win-loss,37,8,1,0,0
win-loss,37,9,1,0,0
win-loss,37,10,1,0,0
win-loss,37,11,0,1,0
win-loss,37,12,0,0,0
win-loss,37,13,1,1,1
win-loss,37,14,1,1,1
win-loss,37,15,1,0,0
win-loss,38,6,1,1,1
win-loss,38,7,1,0,0
win-loss,38,8,1,0,0
win-loss,38,9,1,0,0
win-loss,38,10,1,0,0
win-loss,38,11,1,1,1
win-loss,38,12,0,0,0
win-loss,38,13,1,1,1
win-loss,38,14,1,1,1
win-loss,38,15,1,0,0
win-loss,39,6,1,1,1
win-loss,39,7,1,0,0
win-loss,39,8,1,0,0
win-loss,39,9,1,0,0
win-loss,39,10,1,0,0
win-loss,39,11,1,1,1
win-loss,39,12,0,0,0
win-loss,39,13,1,1,1
win-loss,39,14,1,1,1
win-loss,39,15,1,0,0
win-loss,40,6,1,1,1
win-loss,40,7,1,0,0
win-loss,40,8,1,0,0
win-loss,40,9,1,0,0
win-loss,40,10,1,0,0
win-loss,40,11,0,1,0
win-loss,40,12,1,0,1
win-loss,40,13,1,1,1
win-loss,40,14,1,1,1
win-loss,40,15,1,0,0
win-loss,41,6,1,1,1
win-loss,41,7,1,0,0
win-loss,41,8,1,0,0
win-loss,41,9,1,0,0
win-loss,41,10,1,0,0
win-loss,41,11,1,1,1
win-loss,41,12,0,0,0
win-loss,41,13,1,1,1
win-loss,41,14,1,1,1
win-loss,41,15,1,0,0
win-loss,42,6,1,1,1
win-loss,42,7,1,0,0
win-loss,42,8,1,0,0
win-loss,42,9,1,0,0
win-loss,42,10,1,0,0
win-loss,42,11,1,1,1
win-loss,42,12,0,0,0
win-loss,42,13,1,1,1
win-loss,42,14,1,1,1
win-loss,42,15,0,0,1
win-loss,43,6,1,1,1
win-loss,43,7,1,0,0
win-loss,43,8,1,0,0
win-loss,43,9,1,0,0
win-loss,43,10,1,0,0
win-loss,43,11,1,1,1
win-loss,43,12,1,0,1
win-loss,43,13,1,1,1
win-loss,43,14,0,1,0
win-loss,43,15,1,0,0
win-loss,44,6,1,1,1
win-loss,44,7,1,0,0
win-loss,44,8,1,0,0
win-loss,44,9,1,0,0
win-loss,44,10,1,0,0
win-loss,44,11,1,1,1
win-loss,44,12,0,0,0
win-loss,44,13,1,1,1
win-loss,44,14,1,1,1
win-loss,44,15,1,0,0
win-loss,45,6,1,1,1
win-loss,45,7,1,0,0
win-loss,45,8,1,0,0
win-loss,45,9,1,0,0
win-loss,45,10,1,0,0
win-loss,45,11,1,1,1
win-loss,45,12,0,0,0
win-loss,45,13,1,1,1
win-loss,45,14,1,1,1
win-loss,45,15,1,0,0
win-loss,46,6,1,1,1
win-loss,46,7,1,0,0
win-loss,46,8,1,0,0
win-loss,46,9,1,0,0
win-loss,46,10,1,0,0
win-loss,46,11,1,1,1
win-loss,46,12,0,0,0
win-loss,46,13,1,1,1
win-loss,46,14,0,1,0
win-loss,46,15,1,0,0
win-loss,47,6,0,1,0
win-loss,47,7,1,0,0
win-loss,47,8,1,0,0
win-loss,47,9,1,0,0
win-loss,47,10,1,0,0
win-loss,47,11,1,1,1
win-loss,47,12,0,0,0
win-loss,47,13,1,1,1
win-loss,47,14,1,1,1
win-loss,47,15,1,0,0
win-loss,48,6,1,1,1
win-loss,48,7,1,0,0
win-loss,48,8,1,0,0
win-loss,48,9,1,0,0
win-loss,48,10,1,0,0
win-loss,48,11,1,1,1
win-loss,48,12,0,0,0
win-loss,48,13,1,1,1
win-loss,48,14,1,1,1
win-loss,48,15,1,0,0
win-loss,49,6,0,1,0
win-loss,49,7,1,0,0
win-loss,49,8,1,0,0
win-loss,49,9,1,0,0
win-loss,49,10,1,0,0
win-loss,49,11,1,1,1
win-loss,49,12,0,0,0
win-loss,49,13,1,1,1
win-loss,49,14,1,1,1
win-loss,49,15,0,0,1
win-loss,50,6,1,1,1
win-loss,50,7,1,0,0
win-loss,50,8,1,0,0
win-loss,50,9,1,0,0
win-loss,50,10,1,0,0
win-loss,50,11,1,1,1
win-loss,50,12,0,0,0
win-loss,50,13,1,1,1
win-loss,50,14,0,1,0
win-loss,50,15,1,0,0
win-loss,51,6,1,1,1
win-loss,51,7,1,0,0
win-loss,51,8,1,0,0
win-loss,51,9,1,0,0
win-loss,51,10,1,0,0
win-loss,51,11,1,1,1
win-loss,51,12,0,0,0
win-loss,51,13,1,1,1
win-loss,51,14,0,1,0
win-loss,51,15,1,0,0
win-loss,52,6,1,1,1
win-loss,52,7,1,0,0
win-loss,52,8,1,0,0
win-loss,52,9,1,0,0
win-loss,52,10,1,0,0
win-loss,52,11,1,1,1
win-loss,52,12,0,0,0
win-loss,52,13,0,1,0
win-loss,52,14,0,1,0
win-loss,52,15,1,0,0
win-loss,53,6,1,1,1
win-loss,53,7,1,0,0
win-loss,53,8,1,0,0
win-loss,53,9,1,0,0
win-loss,53,10,1,0,0
win-loss,53,11,1,1,1
win-loss,53,12,0,0,0
win-loss,53,13,1,1,1
win-loss,53,14,1,1,1
win-loss,53,15,1,0,0
win-loss,54,6,0,1,0
win-loss,54,7,1,0,0
win-loss,54,8,1,0,0
win-loss,54,9,1,0,0
win-loss,54,10,1,0,0
win-loss,54,11,1,1,1
win-loss,54,12,0,0,0
win-loss,54,13,1,1,1
win-loss,54,14,0,1,0
win-loss,54,15,1,0,0
win-loss,55,6,0,1,0
win-loss,55,7,1,0,0
win-loss,55,8,1,0,0
win-loss,55,9,1,0,0
win-loss,55,10,1,0,0
win-loss,55,11,1,1,1
win-loss,55,12,1,0,1
win-loss,55,13,1,1,1
win-loss,55,14,1,1,1
win-loss,55,15,0,0,1
win-loss,56,6,1,1,1
win-loss,56,7,1,0,0
win-loss,56,8,1,0,0
win-loss,56,9,1,0,0
win-loss,56,10,1,0,0
win-loss,56,11,1,1,1
win-loss,56,12,0,0,0
win-loss,56,13,1,1,1
win-loss,56,14,1,1,1
win-loss,56,15,1,0,0
win-loss,57,6,1,1,1
win-loss,57,7,1,0,0
win-loss,57,8,1,0,0
win-loss,57,9,1,0,0
win-loss,57,10,1,0,0
win-loss,57,11,1,1,1
win-loss,57,12,0,0,0
win-loss,57,13,1,1,1
win-loss,57,14,1,1,1
win-loss,57,15,1,0,0
win-loss,58,6,1,1,1
win-loss,58,7,1,0,0
win-loss,58,8,1,0,0
win-loss,58,9,1,0,0
win-loss,58,10,1,0,0
win-loss,58,11,1,1,1
win-loss,58,12,0,0,0
win-loss,58,13,1,1,1
win-loss,58,14,0,1,0
win-loss,58,15,0,0,1
win-loss,59,6,0,1,0
win-loss,59,7,1,0,0
win-loss,59,8,1,0,0
win-loss,59,9,1,0,0
win-loss,59,10,1,0,0
win-loss,59,11,1,1,1
win-loss,59,12,0,0,0
win-loss,59,13,1,1,1
win-loss,59,14,1,1,1
win-loss,59,15,1,0,0
win-loss,60,6,0,1,0
win-loss,60,7,1,0,0
win-loss,60,8,1,0,0
win-loss,60,9,1,0,0
win-loss,60,10,1,0,0
win-loss,60,11,0,1,0
win-loss,60,12,0,0,0
win-loss,60,13,1,1,1
win-loss,60,14,1,1,1
win-loss,60,15,1,0,0
win-loss,61,6,1,1,1
win-loss,61,7,1,0,0
win-loss,61,8,1,0,0
win-loss,61,9,1,0,0
win-loss,61,10,1,0,0
win-loss,61,11,1,1,1
win-loss,61,12,0,0,0
win-loss,61,13,1,1,1
win-loss,61,14,1,1,1
