participant,condition,adviceThresholdPercent,presentationPosition,trial,advice,truth,pLeft,pRight,decision,confidence,accuracy,rt
6,6,100,5,42,0,0,0.65209,0.49132,1,1,0,1.320313
6,6,100,5,43,0,1,0.11244,0.52267,1,1,1,1.304688
6,6,100,5,44,0,1,0.26952,0.92596,1,1,1,2.53125
6,6,100,5,45,0,0,0.49886,0.24402,0,1,1,1.472656
6,6,100,5,46,0,0,0.60246,0.22171,0,1,1,2.816406
6,6,100,5,47,0,0,0.83668,0.82055,0,3,1,1.441406
6,6,100,5,48,0,0,0.68015,0.22037,1,1,0,2.285156
6,6,100,5,49,0,1,0.18524,0.65412,0,1,0,2.140625
6,6,100,5,50,0,1,0.30408,0.38399,1,1,1,1.730469
7,1,50,1,1,-1,0,0.79242,0.72666,0,5,1,4.835938
7,1,50,1,2,1,1,0.047749,0.83955,1,5,1,1.542969
7,1,50,1,3,1,1,0.27553,0.47981,1,5,1,1.511719
7,1,50,1,4,-1,1,0.84327,0.98541,0,5,0,1.414063
7,1,50,1,5,-1,0,0.97455,0.073071,0,4,1,1.363281
7,1,50,1,6,1,1,0.0015767,0.22074,1,4,1,1.285156
7,1,50,1,7,1,1,0.34931,0.58552,1,4,1,1.269531
7,1,50,1,8,-1,0,0.97285,0.31368,0,4,1,1.476563
7,1,50,1,9,-1,0,0.79412,0.078678,0,5,1,1.621094
7,1,50,1,10,1,1,0.38763,0.43139,1,4,1,0.9648438
7,1,50,1,11,-1,0,0.6969,0.45115,0,5,1,1.332031
7,1,50,1,12,1,1,0.07052,0.60293,1,5,1,1.421875
7,1,50,1,13,1,1,0.12393,0.35799,1,5,1,1.070313
7,1,50,1,14,-1,0,0.67274,0.065731,0,5,1,1.261719
7,1,50,1,15,1,1,0.26474,0.95527,1,5,1,1.324219
7,1,50,1,16,1,0,0.45252,0.0071112,1,5,0,1.222656
7,1,50,1,17,1,1,0.22159,0.54565,1,5,1,1.214844
7,1,50,1,18,1,0,0.061467,0.011494,1,5,0,1.3125
7,1,50,1,19,1,0,0.32199,0.092645,1,4,0,1.0625
7,1,50,1,20,-1,0,0.54908,0.40618,0,4,1,1.304688
7,1,50,1,21,-1,0,0.63375,0.24521,0,4,1,1.191406
7,1,50,1,22,1,0,0.28806,0.11832,1,4,0,1.34375
7,1,50,1,23,-1,0,0.78111,0.4258,0,4,1,1.53125
7,1,50,1,24,1,1,0.43076,0.56497,1,3,1,1.082031
7,1,50,1,25,-1,0,0.57843,0.38806,0,4,1,1.320313
7,1,50,1,26,1,0,0.44053,0.16422,1,4,0,0.8242188
7,1,50,1,27,1,1,0.25359,0.8793,1,3,1,1.429688
7,1,50,1,28,1,1,0.026953,0.93508,1,3,1,1.414063
7,1,50,1,29,1,1,0.28801,0.63466,1,4,1,1.109375
7,1,50,1,30,1,0,0.35966,0.29488,1,4,0,1.3125
7,1,50,1,31,-1,0,0.84903,0.3879,0,5,1,1.210938
7,1,50,1,32,1,0,0.45625,0.2572,1,4,0,1.082031
7,1,50,1,33,1,1,0.4957,0.51097,1,4,1,1.273438
7,1,50,1,34,1,1,0.28702,0.91032,1,3,1,1.25
7,1,50,1,35,-1,0,0.97697,0.067775,0,4,1,1.410156
7,1,50,1,36,-1,1,0.70439,0.96525,0,4,0,1.613281
7,1,50,1,37,-1,0,0.87678,0.21366,1,4,0,3.082031
7,1,50,1,38,-1,1,0.95256,0.9631,0,4,0,0.8710938
7,1,50,1,39,1,1,0.21545,0.95251,1,3,1,2.613281
7,1,50,1,40,1,1,0.0040589,0.6314,1,4,1,1.269531
7,1,50,1,41,1,1,0.17389,0.44169,1,4,1,1.109375
7,1,50,1,42,-1,0,0.63088,0.056019,0,4,1,1.261719
7,1,50,1,43,1,0,0.41045,0.10754,1,4,0,1.25
7,1,50,1,44,1,0,0.46043,0.1712,1,3,0,1.25
7,1,50,1,45,-1,0,0.95206,0.2858,0,3,1,1.320313
7,1,50,1,46,1,1,0.29756,0.89472,1,4,1,1.34375
7,1,50,1,47,1,1,0.22557,0.24132,1,4,1,1.710938
7,1,50,1,48,-1,1,0.53696,0.87923,0,3,0,1.3125
7,1,50,1,49,-1,0,0.91971,0.77438,0,3,1,1.292969
7,1,50,1,50,1,0,0.12502,0.046004,1,4,0,1.171875
7,2,60,2,1,0,1,0.5567,0.64126,1,3,1,2.890625
7,2,60,2,2,1,1,0.27309,0.87875,1,4,1,2.382813
7,2,60,2,3,1,1,0.17814,0.99396,1,3,1,1.414063
7,2,60,2,4,1,0,0.2967,0.062651,1,4,0,1.113281
7,2,60,2,5,-1,0,0.77262,0.43542,0,3,1,2.363281
7,2,60,2,6,-1,0,0.7227,0.18544,0,3,1,1.394531
7,2,60,2,7,1,1,0.095152,0.72634,1,4,1,1.273438
7,2,60,2,8,-1,0,0.97615,0.37561,0,4,1,1.171875
7,2,60,2,9,1,1,0.13136,0.38678,1,4,1,1.191406
7,2,60,2,10,-1,1,0.70905,0.84853,0,3,0,1.542969
7,2,60,2,11,-1,0,0.62329,0.58316,0,3,1,1.492188
7,2,60,2,12,1,1,0.14699,0.4409,1,4,1,1.613281
7,2,60,2,13,0,0,0.50404,0.482,1,2,0,6.199219
7,2,60,2,14,1,1,0.35276,0.42213,1,3,1,1.890625
7,2,60,2,15,-1,0,0.97395,0.092997,0,3,1,1.523438
7,2,60,2,16,-1,0,0.63053,0.49991,0,4,1,1.332031
7,2,60,2,17,1,1,0.06489,0.21433,1,4,1,1.230469
7,2,60,2,18,1,1,0.2874,0.90281,1,4,1,1.113281
7,2,60,2,19,1,1,0.044921,0.57823,1,3,1,1.433594
7,2,60,2,20,-1,0,0.74674,0.01103,0,3,1,1.324219
7,2,60,2,21,1,1,0.14567,0.61666,1,3,1,1.132813
7,2,60,2,22,1,1,0.26923,0.96243,1,3,1,1.230469
7,2,60,2,23,-1,0,0.85738,0.39462,0,4,1,1.242188
7,2,60,2,24,1,0,0.34156,0.14838,1,4,0,1.3125
7,2,60,2,25,1,0,0.35239,0.28581,1,3,0,1.203125
7,2,60,2,26,1,0,0.34836,0.11929,1,3,0,1.128906
7,2,60,2,27,1,1,0.029367,0.22251,1,2,1,1.09375
7,2,60,2,28,0,1,0.40962,0.75056,0,3,0,1.792969
7,2,60,2,29,1,1,0.27339,0.82954,1,3,1,1.003906
7,2,60,2,30,-1,1,0.63441,0.73158,0,3,0,1.273438
7,2,60,2,31,1,1,0.099471,0.16354,1,2,1,1.152344
7,2,60,2,32,-1,0,0.67055,0.54318,0,4,1,1.28125
7,2,60,2,33,0,1,0.49109,0.90152,0,4,0,10.56641
7,2,60,2,34,1,0,0.37642,0.074769,1,3,0,1.152344
7,2,60,2,35,-1,0,0.89901,0.29488,0,3,1,1.132813
7,2,60,2,36,-1,0,0.75942,0.61294,0,3,1,1.402344
7,2,60,2,37,-1,0,0.86387,0.6162,0,3,1,1.183594
7,2,60,2,38,-1,0,0.8132,0.17013,0,4,1,1.34375
7,2,60,2,39,-1,1,0.77937,0.94859,0,3,0,1.382813
7,2,60,2,40,-1,0,0.7663,0.66424,1,2,0,2.832031
7,2,60,2,41,1,0,0.21943,0.18461,1,3,0,1.382813
7,2,60,2,42,-1,0,0.60742,0.2629,0,4,1,1.484375
7,2,60,2,43,1,1,0.2458,0.7732,1,4,1,1.253906
7,2,60,2,44,-1,0,0.93909,0.30522,0,4,1,1.464844
7,2,60,2,45,1,1,0.05092,0.39673,1,3,1,1.132813
7,2,60,2,46,-1,0,0.99372,0.55379,1,3,0,2.40625
7,2,60,2,47,0,1,0.53752,0.90849,1,3,1,2.625
7,2,60,2,48,1,1,0.27269,0.31554,1,4,1,1.433594
7,2,60,2,49,-1,0,0.72008,0.41669,0,4,1,1.433594
7,2,60,2,50,-1,0,0.74004,0.60129,0,3,1,1.332031
7,3,70,3,1,-1,0,0.89885,0.65731,0,4,1,1.632813
7,3,70,3,2,0,1,0.38285,0.69399,1,3,1,3.40625
7,3,70,3,3,1,1,0.044498,0.44276,1,4,1,1.703125
7,3,70,3,4,-1,0,0.91694,0.55078,0,3,1,1.414063
7,3,70,3,5,-1,0,0.85468,0.64281,0,4,1,1.320313
7,3,70,3,6,-1,0,0.73456,0.0092333,0,5,1,1.332031
7,3,70,3,7,-1,0,0.92045,0.8315,0,5,1,1.351563
7,3,70,3,8,1,1,0.17509,0.70747,1,4,1,1.390625
7,3,70,3,9,1,1,0.10123,0.10697,1,4,1,1.164063
7,3,70,3,10,0,1,0.45572,0.8126,1,4,1,2.652344
7,3,70,3,11,0,1,0.36744,0.95681,1,4,1,2.542969
7,3,70,3,12,-1,0,0.76157,0.094043,0,4,1,1.191406
7,3,70,3,13,0,1,0.31366,0.66815,0,3,0,1.933594
7,3,70,3,14,-1,0,0.76101,0.38811,0,3,1,1.449219
7,3,70,3,15,-1,0,0.72007,0.20672,0,4,1,1.222656
7,3,70,3,16,1,1,0.015904,0.24364,1,4,1,1.171875
7,3,70,3,17,0,0,0.56563,0.49706,1,3,0,2.78125
7,3,70,3,18,1,0,0.18508,0.03132,1,4,0,1.359375
7,3,70,3,19,0,1,0.5795,0.82631,1,3,1,2.695313
7,3,70,3,20,-1,0,0.75256,0.25735,0,4,1,1.371094
7,3,70,3,21,0,1,0.52274,0.63313,0,4,0,2.050781
7,3,70,3,22,-1,0,0.95598,0.63215,0,4,1,1.300781
7,3,70,3,23,0,0,0.57468,0.47766,1,4,0,2.972656
7,3,70,3,24,-1,0,0.92372,0.24391,0,4,1,1.535156
7,3,70,3,25,0,0,0.57994,0.20105,1,4,0,2.472656
7,3,70,3,26,1,1,0.070386,0.24901,1,4,1,1.320313
7,3,70,3,27,-1,0,0.97108,0.76869,0,4,1,1.34375
7,3,70,3,28,0,1,0.41829,0.93109,0,2,0,3.054688
7,3,70,3,29,-1,0,0.79074,0.31721,0,4,1,1.371094
7,3,70,3,30,0,0,0.39306,0.12975,0,3,1,2.355469
7,3,70,3,31,1,1,0.096205,0.35075,1,5,1,1.242188
7,3,70,3,32,1,1,0.10498,0.75895,1,4,1,1.183594
7,3,70,3,33,1,1,0.18153,0.593,1,4,1,1.144531
7,3,70,3,34,0,1,0.45518,0.52069,1,3,1,3.042969
7,3,70,3,35,0,0,0.43102,0.24931,1,3,0,2.363281
7,3,70,3,36,-1,0,0.98064,0.63019,0,4,1,1.210938
7,3,70,3,37,-1,0,0.97427,0.6743,0,5,1,1.421875
7,3,70,3,38,1,0,0.27156,0.17392,1,4,0,1.160156
7,3,70,3,39,0,0,0.52446,0.019617,0,3,1,1.484375
7,3,70,3,40,1,1,0.24729,0.70875,1,4,1,1.03125
7,3,70,3,41,1,1,0.25188,0.42311,1,4,1,1.082031
7,3,70,3,42,1,1,0.077134,0.24141,1,4,1,1.023438
7,3,70,3,43,-1,0,0.86894,0.50815,0,4,1,1.132813
7,3,70,3,44,0,1,0.49277,0.9049,1,3,1,2.875
7,3,70,3,45,-1,1,0.7322,0.96347,0,5,0,1.871094
7,3,70,3,46,0,1,0.45657,0.8067,0,3,0,2.972656
7,3,70,3,47,1,1,0.10804,0.47959,1,4,1,1.171875
7,3,70,3,48,-1,0,0.88647,0.20831,0,4,1,1.128906
7,3,70,3,49,0,0,0.57966,0.52624,1,3,0,1.730469
7,3,70,3,50,-1,0,0.96389,0.7971,0,3,1,1.234375
7,4,80,6,1,1,1,0.078138,0.86662,1,3,1,0.953125
7,4,80,6,2,0,0,0.79923,0.26271,1,1,0,2.113281
7,4,80,6,3,0,0,0.2797,0.04833,1,1,0,1.621094
7,4,80,6,4,-1,0,0.86435,0.34448,0,4,1,1.273438
7,4,80,6,5,0,0,0.52638,0.15556,0,1,1,1.292969
7,4,80,6,6,0,1,0.51,0.91364,0,2,0,0.9921875
7,4,80,6,7,0,1,0.62261,0.99263,0,1,0,2.285156
7,4,80,6,8,1,1,0.0082186,0.82866,1,5,1,1.121094
7,4,80,6,9,0,1,0.55958,0.56463,1,2,1,2.203125
7,4,80,6,10,0,1,0.45188,0.96823,1,2,1,2.84375
7,4,80,6,11,-1,0,0.99474,0.18112,0,5,1,2.515625
7,4,80,6,12,0,1,0.41661,0.85458,0,1,0,3.394531
7,4,80,6,13,-1,0,0.91901,0.076244,0,5,1,1.421875
7,4,80,6,14,0,1,0.7687,0.98704,1,1,1,2.523438
7,4,80,6,15,0,1,0.49915,0.80943,1,2,1,1.300781
7,4,80,6,16,-1,0,0.97624,0.81141,0,5,1,1.160156
7,4,80,6,17,1,1,0.039089,0.883,1,5,1,1.3125
7,4,80,6,18,1,1,0.049806,0.35325,1,5,1,1.203125
7,4,80,6,19,1,1,0.12266,0.62001,1,4,1,1.210938
7,4,80,6,20,1,1,0.05633,0.23141,1,4,1,0.921875
7,4,80,6,21,0,0,0.35593,0.053875,1,2,0,3.445313
7,4,80,6,22,-1,0,0.93475,0.24702,0,5,1,1.351563
7,4,80,6,23,0,0,0.77787,0.49413,0,2,1,1.773438
7,4,80,6,24,1,1,0.15606,0.9576,1,5,1,1.222656
7,4,80,6,25,0,0,0.75861,0.57293,1,2,0,1.804688
7,4,80,6,26,0,0,0.79891,0.5654,0,1,1,2.179688
7,4,80,6,27,0,0,0.3814,0.22154,1,2,0,1.734375
7,4,80,6,28,0,1,0.50709,0.6813,0,1,0,1.5
7,4,80,6,29,0,0,0.79888,0.059935,0,1,1,1.101563
7,4,80,6,30,0,0,0.55425,0.31292,1,1,0,1.042969
7,4,80,6,31,0,0,0.62922,0.043994,1,1,0,1.269531
7,4,80,6,32,0,1,0.73288,0.83732,1,1,1,1.269531
7,4,80,6,33,0,1,0.29799,0.86089,1,2,1,1.160156
7,4,80,6,34,1,1,0.19705,0.62993,1,5,1,1.382813
7,4,80,6,35,0,1,0.20239,0.34503,0,1,0,1.820313
7,4,80,6,36,1,1,0.11579,0.67435,1,5,1,1.191406
7,4,80,6,37,1,1,0.034972,0.65609,1,5,1,1.011719
7,4,80,6,38,0,1,0.53849,0.99417,1,2,1,1.28125
7,4,80,6,39,0,0,0.5415,0.3573,0,1,1,0.9296875
7,4,80,6,40,1,1,0.05614,0.57724,1,5,1,1.101563
7,4,80,6,41,1,1,0.051341,0.9432,1,5,1,0.8710938
7,4,80,6,42,0,1,0.62138,0.76445,0,2,0,1.609375
7,4,80,6,43,0,1,0.41895,0.89132,1,2,1,0.9101563
7,4,80,6,44,0,0,0.65989,0.5026,1,2,0,1.0625
7,4,80,6,45,1,1,0.0078477,0.41686,1,5,1,1.261719
7,4,80,6,46,0,1,0.48612,0.77633,1,2,1,2.195313
7,4,80,6,47,1,1,0.14251,0.68966,1,5,1,1.089844
7,4,80,6,48,1,1,0.10971,0.6771,1,5,1,1.210938
7,4,80,6,49,0,1,0.26331,0.66656,0,1,0,1.511719
7,4,80,6,50,-1,0,0.8957,0.64343,0,5,1,1.5625
7,5,90,5,1,0,0,0.75367,0.63679,1,1,0,4.265625
7,5,90,5,2,0,0,0.79176,0.40039,1,1,0,2.351563
7,5,90,5,3,0,0,0.85876,0.56395,1,1,0,1.480469
7,5,90,5,4,0,0,0.52296,0.26521,1,1,0,0.703125
7,5,90,5,5,0,1,0.69779,0.8457,1,2,1,1.082031
7,5,90,5,6,0,1,0.32652,0.83862,1,2,1,1.429688
7,5,90,5,7,0,0,0.78124,0.20552,1,2,0,0.9296875
7,5,90,5,8,0,1,0.12664,0.41244,0,1,0,0.5820313
7,5,90,5,9,-1,0,0.92222,0.77933,0,3,1,1.589844
7,5,90,5,10,0,0,0.57962,0.40349,0,2,1,2.726563
7,5,90,5,11,0,0,0.78915,0.017572,1,1,0,1.984375
7,5,90,5,12,0,0,0.64303,0.50433,0,1,1,2.082031
7,5,90,5,13,0,1,0.28847,0.65935,0,1,0,1.855469
7,5,90,5,14,1,1,0.029969,0.32261,1,3,1,1.429688
7,5,90,5,15,0,0,0.76617,0.63267,1,2,0,1.519531
7,5,90,5,16,0,1,0.51271,0.8302,0,2,0,1.664063
7,5,90,5,17,1,1,0.08185,0.42483,1,4,1,1.402344
7,5,90,5,18,0,0,0.32913,0.30166,1,1,0,1.933594
7,5,90,5,19,1,1,0.096738,0.29961,1,4,1,1.285156
7,5,90,5,20,0,0,0.57552,0.062108,1,2,0,2.984375
7,5,90,5,21,1,1,0.013308,0.2409,1,4,1,1.203125
7,5,90,5,22,0,0,0.3998,0.14376,0,1,1,1.324219
7,5,90,5,23,0,0,0.89614,0.20607,1,1,0,2.523438
7,5,90,5,24,0,0,0.82758,0.2316,0,1,1,2.523438
7,5,90,5,25,0,0,0.89078,0.46773,1,1,0,1.972656
7,5,90,5,26,0,1,0.23226,0.57746,1,1,1,1.101563
7,5,90,5,27,0,1,0.67868,0.71138,1,2,1,1.230469
7,5,90,5,28,0,0,0.72393,0.25755,0,2,1,1.769531
7,5,90,5,29,0,1,0.50304,0.78574,0,2,0,1.171875
7,5,90,5,30,0,0,0.45038,0.34741,0,1,1,0.7226563
7,5,90,5,31,0,1,0.29417,0.40296,1,1,1,1.601563
7,5,90,5,32,1,1,0.0010104,0.5379,1,4,1,1.042969
7,5,90,5,33,0,1,0.22836,0.25237,0,2,0,2.410156
7,5,90,5,34,0,0,0.25357,0.080212,0,1,1,1.652344
7,5,90,5,35,0,1,0.12298,0.33504,1,1,1,2.441406
7,5,90,5,36,0,0,0.39347,0.34897,1,3,0,1.59375
7,5,90,5,37,0,1,0.61116,0.98114,1,2,1,1.972656
7,5,90,5,38,1,1,0.0060127,0.43977,1,4,1,1.332031
7,5,90,5,39,0,0,0.78453,0.14072,0,1,1,2.113281
7,5,90,5,40,0,1,0.10888,0.91696,0,1,0,2.332031
7,5,90,5,41,0,1,0.12255,0.30254,0,1,0,1.734375
7,5,90,5,42,0,0,0.49707,0.31632,1,1,0,1.613281
7,5,90,5,43,0,1,0.66277,0.70274,1,1,1,0.5429688
7,5,90,5,44,0,0,0.76088,0.43556,1,1,0,1.484375
7,5,90,5,45,0,1,0.33167,0.3539,1,2,1,1.710938
7,5,90,5,46,-1,0,0.93062,0.67804,0,5,1,1.292969
7,5,90,5,47,0,1,0.14662,0.53391,0,1,0,2.171875
7,5,90,5,48,1,1,0.014304,0.88155,1,5,1,1.460938
7,5,90,5,49,1,1,0.085044,0.13687,1,5,1,1.304688
7,5,90,5,50,0,1,0.18265,0.97474,0,1,0,1.945313
7,6,100,4,1,0,0,0.88476,0.79406,1,3,0,6.128906
7,6,100,4,2,0,1,0.06413,0.55809,1,3,1,1.8125
7,6,100,4,3,0,1,0.14128,0.52813,0,3,0,2.476563
7,6,100,4,4,0,0,0.84064,0.43875,1,4,0,2.003906
7,6,100,4,5,0,0,0.69454,0.11874,1,3,0,2.042969
7,6,100,4,6,0,0,0.89339,0.5077,1,2,0,0.9335938
7,6,100,4,7,0,1,0.24172,0.52048,1,2,1,2.785156
7,6,100,4,8,0,0,0.77677,0.71278,1,4,0,1.210938
7,6,100,4,9,0,1,0.8703,0.88534,0,3,0,2.53125
7,6,100,4,10,0,1,0.86146,0.92187,1,2,1,3.785156
7,6,100,4,11,0,0,0.096164,0.06767,1,2,0,1.652344
7,6,100,4,12,0,1,0.040758,0.088999,1,2,1,1.75
7,6,100,4,13,0,1,0.4005,0.92863,0,3,0,1.964844
7,6,100,4,14,0,1,0.64831,0.68726,0,3,0,2.074219
7,6,100,4,15,0,1,0.33219,0.6354,1,3,1,1.414063
7,6,100,4,16,0,1,0.64386,0.79476,1,3,1,1.644531
7,6,100,4,17,0,0,0.30918,0.1539,1,3,0,1.03125
7,6,100,4,18,0,1,0.086957,0.53308,0,3,0,0.984375
7,6,100,4,19,0,1,0.047068,0.41647,0,2,0,1.261719
7,6,100,4,20,0,0,0.86656,0.57327,1,2,0,2.019531
7,6,100,4,21,0,0,0.82333,0.6521,0,2,1,1.195313
7,6,100,4,22,0,1,0.93885,0.97889,0,2,0,1.234375
7,6,100,4,23,0,1,0.4071,0.4843,1,1,1,1.113281
7,6,100,4,24,0,1,0.90164,0.98791,0,1,0,1.332031
7,6,100,4,25,0,0,0.92833,0.49007,1,1,0,2.183594
7,6,100,4,26,0,0,0.85182,0.34082,1,1,0,1.511719
7,6,100,4,27,0,0,0.73652,0.019344,0,1,1,1.152344
7,6,100,4,28,0,1,0.36651,0.6461,1,1,1,1.210938
7,6,100,4,29,0,0,0.84984,0.83359,0,1,1,1.070313
7,6,100,4,30,0,0,0.5499,0.50774,1,1,0,1.601563
7,6,100,4,31,0,0,0.61596,0.070657,1,1,0,1.0
7,6,100,4,32,0,1,0.5737,0.90736,1,1,1,0.8320313
7,6,100,4,33,0,0,0.33581,0.12485,1,1,0,1.394531
7,6,100,4,34,0,1,0.3805,0.84519,0,1,0,1.3125
7,6,100,4,35,0,0,0.65318,0.58666,0,1,1,2.84375
7,6,100,4,36,0,1,0.10882,0.14857,1,1,1,14.76953
7,6,100,4,37,0,1,0.10317,0.96409,1,1,1,1.8125
7,6,100,4,38,0,0,0.90349,0.4106,0,1,1,1.292969
7,6,100,4,39,0,0,0.85416,0.64434,0,1,1,0.8710938
7,6,100,4,40,0,1,0.66547,0.90796,1,1,1,0.9101563
7,6,100,4,41,0,1,0.51741,0.53201,1,1,1,1.019531
7,6,100,4,42,0,0,0.45719,0.14543,0,2,1,1.121094
7,6,100,4,43,0,0,0.60293,0.0077583,0,2,1,1.171875
7,6,100,4,44,0,0,0.48244,0.42813,1,3,0,0.8828125
7,6,100,4,45,0,1,0.59269,0.84035,1,2,1,1.089844
7,6,100,4,46,0,0,0.31089,0.19668,1,2,0,1.101563
7,6,100,4,47,0,1,0.1186,0.27912,1,2,1,1.648438
7,6,100,4,48,0,0,0.18649,0.0050011,0,2,1,0.9921875
7,6,100,4,49,0,0,0.91119,0.083134,1,2,0,1.078125
7,6,100,4,50,0,0,0.51837,0.39456,0,2,1,0.5390625
8,1,50,4,1,1,0,0.25198,0.11033,1,3,0,1.273438
8,1,50,4,2,-1,0,0.78306,0.70213,0,3,1,0.8320313
8,1,50,4,3,1,1,0.45786,0.8853,1,3,1,0.9414063
8,1,50,4,4,-1,1,0.65169,0.71259,0,4,0,1.480469
8,1,50,4,5,-1,1,0.84458,0.87015,0,3,0,1.050781
8,1,50,4,6,1,1,0.30956,0.90754,1,3,1,1.070313
8,1,50,4,7,-1,0,0.79774,0.63209,0,3,1,0.8085938
8,1,50,4,8,-1,0,0.9723,0.80407,0,3,1,1.125
8,1,50,4,9,1,1,0.49707,0.6896,1,4,1,1.21875
8,1,50,4,10,-1,1,0.70584,0.90061,0,4,0,1.082031
8,1,50,4,11,-1,0,0.67472,0.33934,0,3,1,1.128906
8,1,50,4,12,-1,1,0.71055,0.93965,0,4,0,0.984375
8,1,50,4,13,-1,0,0.87811,0.62183,0,3,1,1.273438
8,1,50,4,14,-1,0,0.74687,0.69678,0,3,1,1.070313
8,1,50,4,15,-1,1,0.56289,0.76191,0,4,0,1.050781
8,1,50,4,16,-1,0,0.9395,0.049214,0,3,1,1.261719
8,1,50,4,17,-1,0,0.95055,0.71465,0,3,1,1.023438
8,1,50,4,18,-1,0,0.51162,0.24449,0,3,1,0.7539063
8,1,50,4,19,-1,0,0.9542,0.67468,0,4,1,0.7109375
8,1,50,4,20,-1,1,0.77871,0.83372,0,4,0,0.6015625
8,1,50,4,21,1,1,0.25448,0.38481,1,4,1,0.8710938
8,1,50,4,22,1,0,0.21764,0.011673,1,4,0,0.7304688
8,1,50,4,23,-1,1,0.6412,0.77829,0,3,0,0.7578125
8,1,50,4,24,1,1,0.36332,0.69739,1,3,1,1.421875
8,1,50,4,25,1,0,0.14823,0.12011,1,3,0,1.089844
8,1,50,4,26,-1,1,0.81421,0.84273,0,3,0,1.03125
8,1,50,4,27,-1,1,0.73818,0.76623,0,3,0,1.292969
8,1,50,4,28,-1,0,0.81408,0.076403,1,4,0,1.601563
8,1,50,4,29,-1,0,0.68219,0.088895,0,2,1,1.019531
8,1,50,4,30,-1,1,0.77966,0.928,0,2,0,0.9804688
8,1,50,4,31,1,1,0.32968,0.53678,1,2,1,1.101563
8,1,50,4,32,-1,0,0.61281,0.47741,0,3,1,1.152344
8,1,50,4,33,1,1,0.24549,0.71499,1,2,1,1.332031
8,1,50,4,34,-1,0,0.93125,0.20827,0,3,1,1.308594
8,1,50,4,35,-1,0,0.70204,0.091961,0,3,1,1.300781
8,1,50,4,36,-1,0,0.99277,0.31272,0,4,1,1.144531
8,1,50,4,37,-1,0,0.6492,0.39064,0,4,1,1.152344
8,1,50,4,38,1,1,0.41136,0.72329,1,4,1,0.96875
8,1,50,4,39,-1,1,0.91288,0.94339,0,4,0,1.621094
8,1,50,4,40,-1,0,0.67011,0.63123,0,3,1,1.070313
8,1,50,4,41,-1,0,0.97723,0.21705,0,4,1,0.9414063
8,1,50,4,42,-1,1,0.76463,0.96106,0,4,0,1.964844
8,1,50,4,43,1,0,0.1876,0.013072,1,3,0,1.421875
8,1,50,4,44,-1,0,0.80034,0.71572,0,3,1,1.03125
8,1,50,4,45,1,0,0.46213,0.32529,1,3,0,0.9726563
8,1,50,4,46,1,1,0.28154,0.32159,1,2,1,1.019531
8,1,50,4,47,1,1,0.15064,0.80268,1,3,1,0.8007813
8,1,50,4,48,-1,0,0.98258,0.45222,0,3,1,1.324219
8,1,50,4,49,-1,0,0.93817,0.5764,0,3,1,1.28125
8,1,50,4,50,-1,0,0.8127,0.67866,0,4,1,1.089844
8,2,60,1,1,1,1,0.35577,0.51435,1,3,1,2.640625
8,2,60,1,2,1,1,0.19941,0.72555,1,3,1,2.402344
8,2,60,1,3,1,1,0.038782,0.10456,1,3,1,3.375
8,2,60,1,4,-1,0,0.96998,0.7875,0,4,1,2.695313
8,2,60,1,5,1,0,0.321,0.088183,1,4,0,3.738281
8,2,60,1,6,1,1,0.12939,0.63995,1,3,1,5.25
8,2,60,1,7,-1,0,0.70786,0.42755,0,4,1,4.855469
8,2,60,1,8,0,0,0.59389,0.21829,0,4,1,3.164063
8,2,60,1,9,1,1,0.15211,0.7149,1,4,1,3.382813
8,2,60,1,10,1,1,0.02983,0.2742,1,4,1,2.863281
8,2,60,1,11,0,0,0.59741,0.52625,0,3,1,2.894531
8,2,60,1,12,1,1,0.14692,0.39567,1,4,1,3.773438
8,2,60,1,13,-1,0,0.69046,0.059394,0,5,1,2.582031
8,2,60,1,14,0,1,0.53401,0.9461,1,4,1,4.394531
8,2,60,1,15,1,0,0.22174,0.080528,1,5,0,2.804688
8,2,60,1,16,1,1,0.079062,0.41054,1,4,1,3.738281
8,2,60,1,17,1,0,0.37652,0.20761,1,4,0,0.96875
8,2,60,1,18,-1,1,0.67562,0.98082,0,4,0,2.683594
8,2,60,1,19,-1,0,0.96845,0.75538,0,4,1,2.273438
8,2,60,1,20,-1,0,0.88037,0.02504,0,5,1,5.246094
8,2,60,1,21,0,1,0.4444,0.53059,1,4,1,2.554688
8,2,60,1,22,0,0,0.52364,0.4623,1,3,0,2.394531
8,2,60,1,23,1,1,0.27106,0.44023,1,4,1,1.378906
8,2,60,1,24,-1,0,0.77797,0.77103,0,4,1,1.605469
8,2,60,1,25,0,1,0.58327,0.94496,0,3,0,2.074219
8,2,60,1,26,-1,0,0.74794,0.23859,0,4,1,1.164063
8,2,60,1,27,-1,1,0.70631,0.72583,0,4,0,1.371094
8,2,60,1,28,1,1,0.15624,0.41043,1,3,1,1.089844
8,2,60,1,29,1,1,0.2446,0.82574,1,4,1,1.320313
8,2,60,1,30,-1,0,0.81091,0.28183,0,4,1,1.429688
8,2,60,1,31,0,1,0.53572,0.75138,1,4,1,3.042969
8,2,60,1,32,1,1,0.16552,0.61359,1,4,1,1.320313
8,2,60,1,33,0,1,0.53859,0.778,0,3,0,1.582031
8,2,60,1,34,1,1,0.22488,0.65824,1,4,1,0.8789063
8,2,60,1,35,-1,0,0.81169,0.70023,0,4,1,1.019531
