participant,condition,conditionIndex,problem,burstPoint,burst,nPumps,problemOrder
37,p_burst_0.1,0,38,6,0,4,8
37,p_burst_0.1,0,39,2,1,2,45
37,p_burst_0.1,0,40,3,1,3,2
37,p_burst_0.1,0,41,21,0,7,10
37,p_burst_0.1,0,42,31,0,4,32
37,p_burst_0.1,0,43,4,1,4,14
37,p_burst_0.1,0,44,24,0,2,33
37,p_burst_0.1,0,45,21,0,2,24
37,p_burst_0.1,0,46,5,0,2,17
37,p_burst_0.1,0,47,1,1,1,7
37,p_burst_0.1,0,48,7,0,4,30
37,p_burst_0.1,0,49,4,1,4,29
37,p_burst_0.1,0,50,17,0,2,9
37,p_burst_0.2,1,1,1,1,1,5
37,p_burst_0.2,1,2,1,1,1,42
37,p_burst_0.2,1,3,8,0,1,31
37,p_burst_0.2,1,4,4,0,2,16
37,p_burst_0.2,1,5,4,0,2,11
37,p_burst_0.2,1,6,3,0,1,26
37,p_burst_0.2,1,7,5,0,1,6
37,p_burst_0.2,1,8,10,0,2,35
37,p_burst_0.2,1,9,5,0,1,46
37,p_burst_0.2,1,10,2,1,2,3
37,p_burst_0.2,1,11,1,1,1,1
37,p_burst_0.2,1,12,8,0,2,23
37,p_burst_0.2,1,13,1,1,1,18
37,p_burst_0.2,1,14,4,1,4,38
37,p_burst_0.2,1,15,3,1,3,48
37,p_burst_0.2,1,16,1,1,1,47
37,p_burst_0.2,1,17,4,0,1,49
37,p_burst_0.2,1,18,6,0,4,41
37,p_burst_0.2,1,19,24,0,4,20
37,p_burst_0.2,1,20,11,0,1,43
37,p_burst_0.2,1,21,29,0,4,37
37,p_burst_0.2,1,22,2,1,2,34
37,p_burst_0.2,1,23,2,1,2,40
37,p_burst_0.2,1,24,21,0,4,4
37,p_burst_0.2,1,25,4,0,2,12
37,p_burst_0.2,1,26,2,0,1,25
37,p_burst_0.2,1,27,12,0,1,36
37,p_burst_0.2,1,28,19,0,3,27
37,p_burst_0.2,1,29,5,0,4,28
37,p_burst_0.2,1,30,14,0,1,22
37,p_burst_0.2,1,31,3,1,3,21
37,p_burst_0.2,1,32,4,1,4,13
37,p_burst_0.2,1,33,2,1,2,15
37,p_burst_0.2,1,34,3,1,3,39
37,p_burst_0.2,1,35,1,1,1,50
37,p_burst_0.2,1,36,7,0,1,19
37,p_burst_0.2,1,37,4,1,4,44
37,p_burst_0.2,1,38,4,0,1,8
37,p_burst_0.2,1,39,4,0,2,45
37,p_burst_0.2,1,40,5,0,4,2
37,p_burst_0.2,1,41,5,0,4,10
37,p_burst_0.2,1,42,7,0,3,32
37,p_burst_0.2,1,43,1,1,1,14
37,p_burst_0.2,1,44,1,1,1,33
37,p_burst_0.2,1,45,4,0,1,24
37,p_burst_0.2,1,46,17,0,3,17
37,p_burst_0.2,1,47,1,1,1,7
37,p_burst_0.2,1,48,4,0,2,30
37,p_burst_0.2,1,49,13,0,3,29
37,p_burst_0.2,1,50,1,1,1,9
38,p_burst_0.1,0,1,1,1,1,44
38,p_burst_0.1,0,2,13,0,4,32
38,p_burst_0.1,0,3,7,0,4,16
38,p_burst_0.1,0,4,5,0,4,39
38,p_burst_0.1,0,5,18,0,7,12
38,p_burst_0.1,0,6,8,0,4,38
38,p_burst_0.1,0,7,5,0,4,49
38,p_burst_0.1,0,8,3,1,3,22
38,p_burst_0.1,0,9,1,1,1,5
38,p_burst_0.1,0,10,4,0,3,24
38,p_burst_0.1,0,11,30,0,4,27
38,p_burst_0.1,0,12,40,0,9,14
38,p_burst_0.1,0,13,2,1,2,19
38,p_burst_0.1,0,14,2,1,2,26
38,p_burst_0.1,0,15,27,0,4,42
38,p_burst_0.1,0,16,12,0,4,13
38,p_burst_0.1,0,17,19,0,4,7
38,p_burst_0.1,0,18,5,0,4,1
38,p_burst_0.1,0,19,23,0,4,18
38,p_burst_0.1,0,20,3,1,3,47
38,p_burst_0.1,0,21,1,1,1,50
38,p_burst_0.1,0,22,7,0,6,46
38,p_burst_0.1,0,23,4,1,4,29
38,p_burst_0.1,0,24,8,1,8,4
38,p_burst_0.1,0,25,17,0,4,35
38,p_burst_0.1,0,26,2,1,2,48
38,p_burst_0.1,0,27,4,1,4,17
38,p_burst_0.1,0,28,17,0,4,21
38,p_burst_0.1,0,29,5,0,4,37
38,p_burst_0.1,0,30,14,0,4,20
38,p_burst_0.1,0,31,2,1,2,33
38,p_burst_0.1,0,32,1,1,1,25
38,p_burst_0.1,0,33,15,0,4,28
38,p_burst_0.1,0,34,8,0,2,2
38,p_burst_0.1,0,35,13,0,4,45
38,p_burst_0.1,0,36,29,0,4,31
38,p_burst_0.1,0,37,16,0,4,40
38,p_burst_0.1,0,38,6,0,3,15
38,p_burst_0.1,0,39,2,1,2,9
38,p_burst_0.1,0,40,3,1,3,36
38,p_burst_0.1,0,41,21,0,4,3
38,p_burst_0.1,0,42,31,0,4,41
38,p_burst_0.1,0,43,4,1,4,8
38,p_burst_0.1,0,44,24,0,3,11
38,p_burst_0.1,0,45,21,0,4,30
38,p_burst_0.1,0,46,5,0,4,43
38,p_burst_0.1,0,47,1,1,1,10
38,p_burst_0.1,0,48,7,0,4,6
38,p_burst_0.1,0,49,4,1,4,23
38,p_burst_0.1,0,50,17,0,4,34
38,p_burst_0.2,1,1,1,1,1,44
38,p_burst_0.2,1,2,1,1,1,32
38,p_burst_0.2,1,3,8,0,3,16
38,p_burst_0.2,1,4,4,0,3,39
38,p_burst_0.2,1,5,4,0,3,12
38,p_burst_0.2,1,6,3,1,3,38
38,p_burst_0.2,1,7,5,0,3,49
38,p_burst_0.2,1,8,10,0,3,22
38,p_burst_0.2,1,9,5,0,3,5
38,p_burst_0.2,1,10,2,0,1,24
38,p_burst_0.2,1,11,1,1,1,27
38,p_burst_0.2,1,12,8,0,6,14
38,p_burst_0.2,1,13,1,1,1,19
38,p_burst_0.2,1,14,4,0,3,26
38,p_burst_0.2,1,15,3,1,3,42
38,p_burst_0.2,1,16,1,1,1,13
38,p_burst_0.2,1,17,4,0,3,7
38,p_burst_0.2,1,18,6,0,3,1
38,p_burst_0.2,1,19,24,0,3,18
38,p_burst_0.2,1,20,11,0,3,47
38,p_burst_0.2,1,21,29,0,3,50
38,p_burst_0.2,1,22,2,1,2,46
38,p_burst_0.2,1,23,2,1,2,29
38,p_burst_0.2,1,24,21,0,3,4
38,p_burst_0.2,1,25,4,0,3,35
38,p_burst_0.2,1,26,2,1,2,48
38,p_burst_0.2,1,27,12,0,3,17
38,p_burst_0.2,1,28,19,0,3,21
38,p_burst_0.2,1,29,5,0,3,37
38,p_burst_0.2,1,30,14,0,3,20
38,p_burst_0.2,1,31,3,1,3,33
38,p_burst_0.2,1,32,4,1,4,25
38,p_burst_0.2,1,33,2,1,2,28
38,p_burst_0.2,1,34,3,1,3,2
38,p_burst_0.2,1,35,1,1,1,45
38,p_burst_0.2,1,36,7,0,3,31
38,p_burst_0.2,1,37,4,0,3,40
38,p_burst_0.2,1,38,4,0,2,15
38,p_burst_0.2,1,39,4,1,4,9
38,p_burst_0.2,1,40,5,0,3,36
38,p_burst_0.2,1,41,5,0,3,3
38,p_burst_0.2,1,42,7,0,3,41
38,p_burst_0.2,1,43,1,1,1,8
38,p_burst_0.2,1,44,1,1,1,11
38,p_burst_0.2,1,45,4,0,3,30
38,p_burst_0.2,1,46,17,0,4,43
38,p_burst_0.2,1,47,1,1,1,10
38,p_burst_0.2,1,48,4,0,3,6
38,p_burst_0.2,1,49,13,0,2,23
38,p_burst_0.2,1,50,1,1,1,34
39,p_burst_0.1,0,1,1,1,1,20
39,p_burst_0.1,0,2,13,0,7,34
39,p_burst_0.1,0,3,7,1,7,46
39,p_burst_0.1,0,4,5,1,5,44
39,p_burst_0.1,0,5,18,0,1,24
39,p_burst_0.1,0,6,8,0,7,13
39,p_burst_0.1,0,7,5,1,5,9
39,p_burst_0.1,0,8,3,1,3,12
39,p_burst_0.1,0,9,1,1,1,22
39,p_burst_0.1,0,10,4,1,4,15
39,p_burst_0.1,0,11,30,0,7,17
39,p_burst_0.1,0,12,40,0,6,49
39,p_burst_0.1,0,13,2,1,2,37
39,p_burst_0.1,0,14,2,1,2,33
39,p_burst_0.1,0,15,27,0,6,39
39,p_burst_0.1,0,16,12,0,4,11
39,p_burst_0.1,0,17,19,0,7,26
39,p_burst_0.1,0,18,5,1,5,36
39,p_burst_0.1,0,19,23,0,5,25
39,p_burst_0.1,0,20,3,1,3,23
39,p_burst_0.1,0,21,1,1,1,18
39,p_burst_0.1,0,22,7,1,7,40
39,p_burst_0.1,0,23,4,1,4,41
39,p_burst_0.1,0,24,8,0,6,2
39,p_burst_0.1,0,25,17,0,9,10
39,p_burst_0.1,0,26,2,1,2,32
39,p_burst_0.1,0,27,4,1,4,27
39,p_burst_0.1,0,28,17,0,6,1
39,p_burst_0.1,0,29,5,1,5,47
39,p_burst_0.1,0,30,14,0,5,8
39,p_burst_0.1,0,31,2,1,2,31
39,p_burst_0.1,0,32,1,1,1,5
39,p_burst_0.1,0,33,15,0,6,14
39,p_burst_0.1,0,34,8,0,6,45
39,p_burst_0.1,0,35,13,0,5,29
39,p_burst_0.1,0,36,29,0,7,16
39,p_burst_0.1,0,37,16,0,6,6
39,p_burst_0.1,0,38,6,0,4,30
39,p_burst_0.1,0,39,2,1,2,43
39,p_burst_0.1,0,40,3,1,3,19
39,p_burst_0.1,0,41,21,0,5,4
39,p_burst_0.1,0,42,31,0,6,35
39,p_burst_0.1,0,43,4,1,4,42
39,p_burst_0.1,0,44,24,0,4,21
39,p_burst_0.1,0,45,21,0,3,7
39,p_burst_0.1,0,46,5,1,5,38
39,p_burst_0.1,0,47,1,1,1,50
39,p_burst_0.1,0,48,7,0,6,48
39,p_burst_0.1,0,49,4,1,4,3
39,p_burst_0.1,0,50,17,0,6,28
39,p_burst_0.2,1,1,1,1,1,20
39,p_burst_0.2,1,2,1,1,1,34
39,p_burst_0.2,1,3,8,0,3,46
39,p_burst_0.2,1,4,4,1,4,44
39,p_burst_0.2,1,5,4,1,4,24
39,p_burst_0.2,1,6,3,1,3,13
39,p_burst_0.2,1,7,5,1,5,9
39,p_burst_0.2,1,8,10,0,4,12
39,p_burst_0.2,1,9,5,1,5,22
39,p_burst_0.2,1,10,2,1,2,15
39,p_burst_0.2,1,11,1,1,1,17
39,p_burst_0.2,1,12,8,0,6,49
39,p_burst_0.2,1,13,1,1,1,37
39,p_burst_0.2,1,14,4,1,4,33
39,p_burst_0.2,1,15,3,1,3,39
39,p_burst_0.2,1,16,1,1,1,11
39,p_burst_0.2,1,17,4,1,4,26
39,p_burst_0.2,1,18,6,0,4,36
39,p_burst_0.2,1,19,24,0,6,25
39,p_burst_0.2,1,20,11,1,11,23
39,p_burst_0.2,1,21,29,0,5,18
39,p_burst_0.2,1,22,2,1,2,40
39,p_burst_0.2,1,23,2,1,2,41
39,p_burst_0.2,1,24,21,0,6,2
39,p_burst_0.2,1,25,4,1,4,10
39,p_burst_0.2,1,26,2,1,2,32
39,p_burst_0.2,1,27,12,0,4,27
39,p_burst_0.2,1,28,19,0,7,1
39,p_burst_0.2,1,29,5,0,3,47
39,p_burst_0.2,1,30,14,0,3,8
39,p_burst_0.2,1,31,3,1,3,31
39,p_burst_0.2,1,32,4,1,4,5
39,p_burst_0.2,1,33,2,1,2,14
39,p_burst_0.2,1,34,3,1,3,45
39,p_burst_0.2,1,35,1,1,1,29
39,p_burst_0.2,1,36,7,0,5,16
39,p_burst_0.2,1,37,4,1,4,6
39,p_burst_0.2,1,38,4,1,4,30
39,p_burst_0.2,1,39,4,1,4,43
39,p_burst_0.2,1,40,5,1,5,19
39,p_burst_0.2,1,41,5,0,4,4
39,p_burst_0.2,1,42,7,0,4,35
39,p_burst_0.2,1,43,1,1,1,42
39,p_burst_0.2,1,44,1,1,1,21
39,p_burst_0.2,1,45,4,0,3,7
39,p_burst_0.2,1,46,17,0,8,38
39,p_burst_0.2,1,47,1,1,1,50
39,p_burst_0.2,1,48,4,1,4,48
39,p_burst_0.2,1,49,13,0,7,3
39,p_burst_0.2,1,50,1,1,1,28
40,p_burst_0.1,0,1,1,1,1,25
40,p_burst_0.1,0,2,13,0,4,34
40,p_burst_0.1,0,3,7,0,5,9
40,p_burst_0.1,0,4,5,1,5,4
40,p_burst_0.1,0,5,18,0,6,10
40,p_burst_0.1,0,6,8,0,6,12
40,p_burst_0.1,0,7,5,1,5,28
40,p_burst_0.1,0,8,3,1,3,23
40,p_burst_0.1,0,9,1,1,1,24
40,p_burst_0.1,0,10,4,1,4,27
40,p_burst_0.1,0,11,30,0,6,1
40,p_burst_0.1,0,12,40,0,4,32
40,p_burst_0.1,0,13,2,1,2,35
40,p_burst_0.1,0,14,2,1,2,29
40,p_burst_0.1,0,15,27,0,5,26
40,p_burst_0.1,0,16,12,0,5,2
40,p_burst_0.1,0,17,19,0,5,30
40,p_burst_0.1,0,18,5,1,5,16
40,p_burst_0.1,0,19,23,0,6,40
40,p_burst_0.1,0,20,3,1,3,37
40,p_burst_0.1,0,21,1,1,1,13
40,p_burst_0.1,0,22,7,1,7,7
40,p_burst_0.1,0,23,4,1,4,3
40,p_burst_0.1,0,24,8,0,5,41
40,p_burst_0.1,0,25,17,0,7,50
40,p_burst_0.1,0,26,2,1,2,36
40,p_burst_0.1,0,27,4,1,4,22
40,p_burst_0.1,0,28,17,0,8,11
40,p_burst_0.1,0,29,5,1,5,33
40,p_burst_0.1,0,30,14,0,5,42
40,p_burst_0.1,0,31,2,1,2,46
40,p_burst_0.1,0,32,1,1,1,5
40,p_burst_0.1,0,33,15,0,6,8
40,p_burst_0.1,0,34,8,1,8,38
40,p_burst_0.1,0,35,13,0,5,43
40,p_burst_0.1,0,36,29,0,6,15
40,p_burst_0.1,0,37,16,0,5,19
40,p_burst_0.1,0,38,6,0,4,48
40,p_burst_0.1,0,39,2,1,2,31
40,p_burst_0.1,0,40,3,1,3,44
40,p_burst_0.1,0,41,21,0,7,20
40,p_burst_0.1,0,42,31,0,6,14
40,p_burst_0.1,0,43,4,1,4,39
40,p_burst_0.1,0,44,24,0,5,21
40,p_burst_0.1,0,45,21,0,5,47
40,p_burst_0.1,0,46,5,1,5,49
40,p_burst_0.1,0,47,1,1,1,6
40,p_burst_0.1,0,48,7,1,7,45
40,p_burst_0.1,0,49,4,1,4,18
40,p_burst_0.1,0,50,17,0,6,17
40,p_burst_0.2,1,1,1,1,1,25
40,p_burst_0.2,1,2,1,1,1,34
40,p_burst_0.2,1,3,8,0,6,9
40,p_burst_0.2,1,4,4,1,4,4
40,p_burst_0.2,1,5,4,1,4,10
40,p_burst_0.2,1,6,3,1,3,12
40,p_burst_0.2,1,7,5,0,4,28
40,p_burst_0.2,1,8,10,0,5,23
40,p_burst_0.2,1,9,5,0,4,24
40,p_burst_0.2,1,10,2,1,2,27
40,p_burst_0.2,1,11,1,1,1,1
40,p_burst_0.2,1,12,8,0,5,32
40,p_burst_0.2,1,13,1,1,1,35
40,p_burst_0.2,1,14,4,1,4,29
40,p_burst_0.2,1,15,3,1,3,26
40,p_burst_0.2,1,16,1,1,1,2
40,p_burst_0.2,1,17,4,1,4,30
40,p_burst_0.2,1,18,6,0,4,16
40,p_burst_0.2,1,19,24,0,4,40
40,p_burst_0.2,1,20,11,0,4,37
40,p_burst_0.2,1,21,29,0,5,13
40,p_burst_0.2,1,22,2,1,2,7
40,p_burst_0.2,1,23,2,1,2,3
40,p_burst_0.2,1,24,21,0,5,41
40,p_burst_0.2,1,25,4,1,4,50
40,p_burst_0.2,1,26,2,1,2,36
40,p_burst_0.2,1,27,12,0,7,22
40,p_burst_0.2,1,28,19,0,5,11
40,p_burst_0.2,1,29,5,1,5,33
40,p_burst_0.2,1,30,14,0,5,42
40,p_burst_0.2,1,31,3,1,3,46
40,p_burst_0.2,1,32,4,1,4,5
40,p_burst_0.2,1,33,2,1,2,8
40,p_burst_0.2,1,34,3,1,3,38
40,p_burst_0.2,1,35,1,1,1,43
40,p_burst_0.2,1,36,7,0,5,15
40,p_burst_0.2,1,37,4,1,4,19
40,p_burst_0.2,1,38,4,1,4,48
40,p_burst_0.2,1,39,4,1,4,31
40,p_burst_0.2,1,40,5,1,5,44
40,p_burst_0.2,1,41,5,1,5,20
40,p_burst_0.2,1,42,7,0,5,14
40,p_burst_0.2,1,43,1,1,1,39
40,p_burst_0.2,1,44,1,1,1,21
40,p_burst_0.2,1,45,4,1,4,47
40,p_burst_0.2,1,46,17,0,5,49
40,p_burst_0.2,1,47,1,1,1,6
40,p_burst_0.2,1,48,4,1,4,45
40,p_burst_0.2,1,49,13,0,7,18
40,p_burst_0.2,1,50,1,1,1,17
41,p_burst_0.1,0,1,1,1,1,1
41,p_burst_0.1,0,2,13,0,4,25
41,p_burst_0.1,0,3,7,0,3,4
41,p_burst_0.1,0,4,5,0,2,16
41,p_burst_0.1,0,5,18,0,3,44
41,p_burst_0.1,0,6,8,0,2,22
41,p_burst_0.1,0,7,5,0,3,6
41,p_burst_0.1,0,8,3,1,3,35
41,p_burst_0.1,0,9,1,1,1,38
41,p_burst_0.1,0,10,4,0,3,28
41,p_burst_0.1,0,11,30,0,3,34
41,p_burst_0.1,0,12,40,0,3,43
41,p_burst_0.1,0,13,2,1,2,21
41,p_burst_0.1,0,14,2,1,2,32
41,p_burst_0.1,0,15,27,0,4,2
41,p_burst_0.1,0,16,12,0,2,39
41,p_burst_0.1,0,17,19,0,3,49
41,p_burst_0.1,0,18,5,0,3,20
41,p_burst_0.1,0,19,23,0,3,41
41,p_burst_0.1,0,20,3,1,3,15
41,p_burst_0.1,0,21,1,1,1,45
41,p_burst_0.1,0,22,7,0,2,33
41,p_burst_0.1,0,23,4,0,3,19
41,p_burst_0.1,0,24,8,0,3,29
41,p_burst_0.1,0,25,17,0,2,40
41,p_burst_0.1,0,26,2,1,2,50
41,p_burst_0.1,0,27,4,0,3,7
41,p_burst_0.1,0,28,17,0,3,47
41,p_burst_0.1,0,29,5,0,3,13
41,p_burst_0.1,0,30,14,0,3,37
41,p_burst_0.1,0,31,2,1,2,3
41,p_burst_0.1,0,32,1,1,1,31
41,p_burst_0.1,0,33,15,0,3,48
41,p_burst_0.1,0,34,8,0,4,46
41,p_burst_0.1,0,35,13,0,2,18
41,p_burst_0.1,0,36,29,0,3,5
41,p_burst_0.1,0,37,16,0,3,26
41,p_burst_0.1,0,38,6,0,3,11
41,p_burst_0.1,0,39,2,1,2,10
41,p_burst_0.1,0,40,3,1,3,9
41,p_burst_0.1,0,41,21,0,3,27
41,p_burst_0.1,0,42,31,0,3,36
41,p_burst_0.1,0,43,4,1,4,12
41,p_burst_0.1,0,44,24,0,2,17
41,p_burst_0.1,0,45,21,0,3,42
41,p_burst_0.1,0,46,5,0,3,14
41,p_burst_0.1,0,47,1,1,1,30
41,p_burst_0.1,0,48,7,0,2,24
41,p_burst_0.1,0,49,4,1,4,23
41,p_burst_0.1,0,50,17,0,3,8
41,p_burst_0.2,1,1,1,1,1,1
41,p_burst_0.2,1,2,1,1,1,25
41,p_burst_0.2,1,3,8,0,2,4
41,p_burst_0.2,1,4,4,0,2,16
41,p_burst_0.2,1,5,4,0,2,44
41,p_burst_0.2,1,6,3,0,2,22
41,p_burst_0.2,1,7,5,0,1,6
41,p_burst_0.2,1,8,10,0,2,35
41,p_burst_0.2,1,9,5,0,2,38
41,p_burst_0.2,1,10,2,1,2,28
41,p_burst_0.2,1,11,1,1,1,34
41,p_burst_0.2,1,12,8,0,2,43
41,p_burst_0.2,1,13,1,1,1,21
41,p_burst_0.2,1,14,4,0,2,32
41,p_burst_0.2,1,15,3,0,2,2
41,p_burst_0.2,1,16,1,1,1,39
41,p_burst_0.2,1,17,4,0,2,49
41,p_burst_0.2,1,18,6,0,2,20
41,p_burst_0.2,1,19,24,0,2,41
41,p_burst_0.2,1,20,11,0,2,15
41,p_burst_0.2,1,21,29,0,2,45
41,p_burst_0.2,1,22,2,1,2,33
41,p_burst_0.2,1,23,2,1,2,19
41,p_burst_0.2,1,24,21,0,2,29
41,p_burst_0.2,1,25,4,1,4,40
41,p_burst_0.2,1,26,2,1,2,50
41,p_burst_0.2,1,27,12,0,2,7
41,p_burst_0.2,1,28,19,0,2,47
41,p_burst_0.2,1,29,5,0,2,13
41,p_burst_0.2,1,30,14,0,2,37
41,p_burst_0.2,1,31,3,0,2,3
41,p_burst_0.2,1,32,4,0,2,31
41,p_burst_0.2,1,33,2,1,2,48
41,p_burst_0.2,1,34,3,0,2,46
41,p_burst_0.2,1,35,1,1,1,18
41,p_burst_0.2,1,36,7,0,2,5
41,p_burst_0.2,1,37,4,0,2,26
41,p_burst_0.2,1,38,4,0,1,11
41,p_burst_0.2,1,39,4,0,2,10
41,p_burst_0.2,1,40,5,0,2,9
41,p_burst_0.2,1,41,5,0,2,27
41,p_burst_0.2,1,42,7,0,2,36
41,p_burst_0.2,1,43,1,1,1,12
41,p_burst_0.2,1,44,1,1,1,17
41,p_burst_0.2,1,45,4,0,2,42
41,p_burst_0.2,1,46,17,0,2,14
41,p_burst_0.2,1,47,1,1,1,30
41,p_burst_0.2,1,48,4,0,2,24
41,p_burst_0.2,1,49,13,0,2,23
41,p_burst_0.2,1,50,1,1,1,8
42,p_burst_0.1,0,1,1,1,1,30
42,p_burst_0.1,0,2,13,0,2,14
42,p_burst_0.1,0,3,7,0,4,27
42,p_burst_0.1,0,4,5,0,4,1
42,p_burst_0.1,0,5,18,0,4,38
42,p_burst_0.1,0,6,8,0,6,46
42,p_burst_0.1,0,7,5,0,4,19
42,p_burst_0.1,0,8,3,1,3,11
42,p_burst_0.1,0,9,1,1,1,32
42,p_burst_0.1,0,10,4,1,4,16
42,p_burst_0.1,0,11,30,0,2,37
42,p_burst_0.1,0,12,40,0,2,24
42,p_burst_0.1,0,13,2,1,2,25
42,p_burst_0.1,0,14,2,1,2,40
42,p_burst_0.1,0,15,27,0,4,49
42,p_burst_0.1,0,16,12,0,3,12
42,p_burst_0.1,0,17,19,0,4,39
42,p_burst_0.1,0,18,5,0,2,8
42,p_burst_0.1,0,19,23,0,4,2
42,p_burst_0.1,0,20,3,1,3,4
42,p_burst_0.1,0,21,1,1,1,33
42,p_burst_0.1,0,22,7,0,4,10
42,p_burst_0.1,0,23,4,0,2,36
42,p_burst_0.1,0,24,8,0,5,3
42,p_burst_0.1,0,25,17,0,5,29
42,p_burst_0.1,0,26,2,1,2,28
42,p_burst_0.1,0,27,4,1,4,17
42,p_burst_0.1,0,28,17,0,4,21
42,p_burst_0.1,0,29,5,0,4,43
42,p_burst_0.1,0,30,14,0,4,7
42,p_burst_0.1,0,31,2,1,2,47
42,p_burst_0.1,0,32,1,1,1,35
42,p_burst_0.1,0,33,15,0,3,22
42,p_burst_0.1,0,34,8,0,4,50
42,p_burst_0.1,0,35,13,0,3,44
42,p_burst_0.1,0,36,29,0,3,41
42,p_burst_0.1,0,37,16,0,3,9
42,p_burst_0.1,0,38,6,0,2,18
42,p_burst_0.1,0,39,2,1,2,15
42,p_burst_0.1,0,40,3,1,3,31
42,p_burst_0.1,0,41,21,0,4,26
42,p_burst_0.1,0,42,31,0,3,42
42,p_burst_0.1,0,43,4,0,3,13
42,p_burst_0.1,0,44,24,0,5,20
42,p_burst_0.1,0,45,21,0,5,23
42,p_burst_0.1,0,46,5,0,3,48
42,p_burst_0.1,0,47,1,1,1,5
42,p_burst_0.1,0,48,7,0,4,34
42,p_burst_0.1,0,49,4,1,4,45
42,p_burst_0.1,0,50,17,0,5,6
42,p_burst_0.2,1,1,1,1,1,30
42,p_burst_0.2,1,2,1,1,1,14
42,p_burst_0.2,1,3,8,0,6,27
42,p_burst_0.2,1,4,4,1,4,1
42,p_burst_0.2,1,5,4,1,4,38
42,p_burst_0.2,1,6,3,1,3,46
42,p_burst_0.2,1,7,5,0,4,19
42,p_burst_0.2,1,8,10,0,5,11
42,p_burst_0.2,1,9,5,0,3,32
42,p_burst_0.2,1,10,2,1,2,16
42,p_burst_0.2,1,11,1,1,1,37
42,p_burst_0.2,1,12,8,0,4,24
42,p_burst_0.2,1,13,1,1,1,25
42,p_burst_0.2,1,14,4,1,4,40
42,p_burst_0.2,1,15,3,1,3,49
42,p_burst_0.2,1,16,1,1,1,12
42,p_burst_0.2,1,17,4,1,4,39
42,p_burst_0.2,1,18,6,0,4,8
42,p_burst_0.2,1,19,24,0,4,2
42,p_burst_0.2,1,20,11,0,3,4
42,p_burst_0.2,1,21,29,0,3,33
42,p_burst_0.2,1,22,2,1,2,10
42,p_burst_0.2,1,23,2,1,2,36
42,p_burst_0.2,1,24,21,0,5,3
42,p_burst_0.2,1,25,4,0,3,29
42,p_burst_0.2,1,26,2,1,2,28
42,p_burst_0.2,1,27,12,0,4,17
42,p_burst_0.2,1,28,19,0,6,21
42,p_burst_0.2,1,29,5,0,4,43
42,p_burst_0.2,1,30,14,0,6,7
42,p_burst_0.2,1,31,3,1,3,47
42,p_burst_0.2,1,32,4,0,3,35
42,p_burst_0.2,1,33,2,1,2,22
42,p_burst_0.2,1,34,3,1,3,50
42,p_burst_0.2,1,35,1,1,1,44
42,p_burst_0.2,1,36,7,0,3,41
42,p_burst_0.2,1,37,4,1,4,9
42,p_burst_0.2,1,38,4,1,4,18
42,p_burst_0.2,1,39,4,1,4,15
42,p_burst_0.2,1,40,5,0,4,31
42,p_burst_0.2,1,41,5,0,4,26
42,p_burst_0.2,1,42,7,0,1,42
42,p_burst_0.2,1,43,1,1,1,13
42,p_burst_0.2,1,44,1,0,0,20
42,p_burst_0.2,1,45,4,0,2,23
42,p_burst_0.2,1,46,17,0,3,48
42,p_burst_0.2,1,47,1,1,1,5
42,p_burst_0.2,1,48,4,0,3,34
42,p_burst_0.2,1,49,13,0,6,45
42,p_burst_0.2,1,50,1,1,1,6
43,p_burst_0.1,0,1,1,1,1,17
43,p_burst_0.1,0,2,13,0,4,2
43,p_burst_0.1,0,3,7,0,5,46
43,p_burst_0.1,0,4,5,0,3,18
43,p_burst_0.1,0,5,18,0,3,33
43,p_burst_0.1,0,6,8,0,4,41
43,p_burst_0.1,0,7,5,0,4,40
43,p_burst_0.1,0,8,3,1,3,50
43,p_burst_0.1,0,9,1,1,1,5
43,p_burst_0.1,0,10,4,0,3,10
43,p_burst_0.1,0,11,30,0,3,49
43,p_burst_0.1,0,12,40,0,5,42
43,p_burst_0.1,0,13,2,1,2,15
43,p_burst_0.1,0,14,2,1,2,8
43,p_burst_0.1,0,15,27,0,4,4
43,p_burst_0.1,0,16,12,0,5,37
43,p_burst_0.1,0,17,19,0,6,26
43,p_burst_0.1,0,18,5,0,4,39
43,p_burst_0.1,0,19,23,0,4,35
43,p_burst_0.1,0,20,3,1,3,36
43,p_burst_0.1,0,21,1,1,1,16
43,p_burst_0.1,0,22,7,0,6,30
43,p_burst_0.1,0,23,4,1,4,14
43,p_burst_0.1,0,24,8,0,5,22
43,p_burst_0.1,0,25,17,0,5,47
43,p_burst_0.1,0,26,2,1,2,24
43,p_burst_0.1,0,27,4,1,4,34
43,p_burst_0.1,0,28,17,0,5,3
43,p_burst_0.1,0,29,5,0,4,32
43,p_burst_0.1,0,30,14,0,5,19
43,p_burst_0.1,0,31,2,1,2,25
43,p_burst_0.1,0,32,1,1,1,44
43,p_burst_0.1,0,33,15,0,4,27
43,p_burst_0.1,0,34,8,0,5,48
43,p_burst_0.1,0,35,13,0,5,23
43,p_burst_0.1,0,36,29,0,5,21
43,p_burst_0.1,0,37,16,0,7,29
43,p_burst_0.1,0,38,6,1,6,28
43,p_burst_0.1,0,39,2,1,2,43
43,p_burst_0.1,0,40,3,1,3,31
43,p_burst_0.1,0,41,21,0,4,38
43,p_burst_0.1,0,42,31,0,4,6
43,p_burst_0.1,0,43,4,1,4,12
43,p_burst_0.1,0,44,24,0,5,1
