subject,cond,stimulus,recall,confidence,presented,phase,condType
1125,105,seahorse,1,11,1,2,money_animal
1125,105,sewingmachine,2,9,0,0,money_animal
1125,105,shark,2,7,1,3,money_animal
1125,105,shears,2,9,0,0,money_animal
1125,105,sheep,2,6,0,0,money_animal
1125,105,shoehorn,2,11,0,0,money_animal
1125,105,shovel,2,11,0,0,money_animal
1125,105,shrimp,1,9,1,1,money_animal
1125,105,snail,2,9,0,0,money_animal
1125,105,snorkel,2,8,0,0,money_animal
1125,105,snowshovel,2,6,1,3,money_animal
1125,105,solderingtorch,2,9,1,3,money_animal
1125,105,sphynx,1,9,1,1,money_animal
1125,105,spiritlevel,1,11,1,2,money_animal
1125,105,spoon,2,11,0,0,money_animal
1125,105,squeegee,2,10,1,3,money_animal
1125,105,stapler,1,8,1,2,money_animal
1125,105,starfish,2,9,1,2,money_animal
1125,105,swan,2,8,0,0,money_animal
1125,105,syringe,2,11,1,3,money_animal
1125,105,tarantula,1,9,1,1,money_animal
1125,105,thermometer,2,9,1,2,money_animal
1125,105,toiletbrush,2,6,1,2,money_animal
1125,105,tongs,2,9,1,3,money_animal
1125,105,toothpick,1,9,1,1,money_animal
1125,105,transmissionwrench,2,9,0,0,money_animal
1125,105,treadmill,2,8,1,2,money_animal
1125,105,turkey,2,7,1,3,money_animal
1125,105,turtle,2,10,1,1,money_animal
1125,105,tweezer,2,10,0,0,money_animal
1125,105,vacuum,2,11,0,0,money_animal
1125,105,videogamecontroller,1,6,1,1,money_animal
1125,105,voltmeter,2,6,0,0,money_animal
1125,105,walrus,2,7,1,2,money_animal
1125,105,weightliftingclip,1,6,1,1,money_animal
1125,105,weldinghelmet,1,11,1,1,money_animal
1125,105,wheelbarrow,2,6,1,3,money_animal
1125,105,whisk,1,10,1,2,money_animal
1125,105,wine.bottle.opener,2,7,0,0,money_animal
1125,105,wirebrush,1,11,1,1,money_animal
1125,105,wolf,1,10,0,0,money_animal
1125,105,wombat,2,6,1,2,money_animal
1125,105,woodpecker,2,8,1,3,money_animal
1125,105,woodturner,2,9,0,0,money_animal
1125,105,worm,2,10,0,0,money_animal
1125,105,wrench,2,7,1,1,money_animal
1125,105,xactoknife,2,4,0,0,money_animal
1125,105,yak,2,8,1,2,money_animal
1125,105,zebra,1,11,1,2,money_animal
1127,107,aardvark,1,9,1,1,money_tool
1127,107,airbrush,2,5,0,0,money_tool
1127,107,airpump,2,8,0,0,money_tool
1127,107,allenkey,1,8,1,3,money_tool
1127,107,alligator,2,5,0,0,money_tool
1127,107,alpaca,2,7,0,0,money_tool
1127,107,altimeter,1,9,1,3,money_tool
1127,107,amp,2,4,0,0,money_tool
1127,107,angelfish,1,9,1,3,money_tool
1127,107,anteater,1,10,1,1,money_tool
1127,107,antelope,2,6,0,0,money_tool
1127,107,anvil,1,9,1,2,money_tool
1127,107,armadillo,1,9,1,1,money_tool
1127,107,atlasmoth,2,8,0,0,money_tool
1127,107,auger,1,7,1,2,money_tool
1127,107,axe,2,6,0,0,money_tool
1127,107,bakingsheet,1,9,1,1,money_tool
1127,107,baldeagle,1,9,1,2,money_tool
1127,107,bat,2,8,0,0,money_tool
1127,107,beaker,2,3,1,2,money_tool
1127,107,beaver,1,6,1,2,money_tool
1127,107,bellow,1,9,1,3,money_tool
1127,107,bettafish,1,5,1,1,money_tool
1127,107,bison,2,6,1,3,money_tool
1127,107,black,1,8,1,2,money_tool
1127,107,blender,1,8,1,3,money_tool
1127,107,bluetang,1,9,1,2,money_tool
1127,107,boa,1,9,1,3,money_tool
1127,107,broom,2,8,0,0,money_tool
1127,107,brown,1,9,1,3,money_tool
1127,107,bullfrog,1,2,1,3,money_tool
1127,107,cabletie,1,10,1,2,money_tool
1127,107,camel,2,3,1,1,money_tool
1127,107,camera,2,8,0,0,money_tool
1127,107,can.opener,1,8,1,1,money_tool
1127,107,canary,1,10,1,1,money_tool
1127,107,carabiner,2,8,1,3,money_tool
1127,107,carpetblower,2,5,0,0,money_tool
1127,107,cassowary,2,11,0,0,money_tool
1127,107,cat,1,8,1,2,money_tool
1127,107,caterpillar,2,8,0,0,money_tool
1127,107,catfish,2,9,0,0,money_tool
1127,107,centipede,1,9,1,2,money_tool
1127,107,chameleon,1,3,0,0,money_tool
1127,107,cheesegrater,1,9,1,2,money_tool
1127,107,chinchilla,2,8,0,0,money_tool
1127,107,chisel,1,8,1,2,money_tool
1127,107,cicada,1,9,1,2,money_tool
1127,107,clownfish,2,4,0,0,money_tool
1127,107,cockroach,1,4,0,0,money_tool
1127,107,colander,1,9,1,3,money_tool
1127,107,compass,2,8,0,0,money_tool
1127,107,concretemixer,1,8,1,3,money_tool
1127,107,condor,2,10,0,0,money_tool
1127,107,corgi,2,5,0,0,money_tool
1127,107,cow,2,5,1,3,money_tool
1127,107,crab,2,7,0,0,money_tool
1127,107,cricket,1,8,1,1,money_tool
1127,107,crow,1,11,1,3,money_tool
1127,107,crowbar,1,4,0,0,money_tool
1127,107,cuttingboard,2,8,0,0,money_tool
1127,107,djmixer,1,2,0,0,money_tool
1127,107,dolphin,2,3,1,3,money_tool
1127,107,donkey,2,5,1,3,money_tool
1127,107,door,2,8,0,0,money_tool
1127,107,dragonfly,2,6,0,0,money_tool
1127,107,dremel,1,7,1,3,money_tool
1127,107,drillbit,2,8,0,0,money_tool
1127,107,drone,1,7,1,3,money_tool
1127,107,duck,1,6,1,3,money_tool
1127,107,dugong,2,8,0,0,money_tool
1127,107,earprotector,1,8,1,3,money_tool
1127,107,edger,2,3,0,0,money_tool
1127,107,eel,1,9,1,1,money_tool
1127,107,electricbreaker,2,4,0,0,money_tool
1127,107,elephantafrican,1,4,1,1,money_tool
1127,107,eraser,1,10,1,2,money_tool
1127,107,extensioncord,1,9,1,1,money_tool
1127,107,eyelascurler,2,8,0,0,money_tool
1127,107,fan,1,7,1,1,money_tool
1127,107,featherduster,2,8,0,0,money_tool
1127,107,ferret,1,4,1,2,money_tool
1127,107,fire.extinguisher,1,8,1,2,money_tool
1127,107,firebug,2,9,0,0,money_tool
1127,107,firepoker,1,4,0,0,money_tool
1127,107,flashligt,2,2,0,0,money_tool
1127,107,flower,1,9,1,3,money_tool
1127,107,flyingfish,1,9,1,3,money_tool
1127,107,foamroller,1,11,1,2,money_tool
1127,107,fork,1,7,0,0,money_tool
1127,107,frillnecklizard,2,9,0,0,money_tool
1127,107,frying.pan,2,5,0,0,money_tool
1127,107,funnel,1,3,1,1,money_tool
1127,107,gardenhose,1,9,1,1,money_tool
1127,107,german,1,10,1,1,money_tool
1127,107,giraffe,1,3,0,0,money_tool
1127,107,goat,2,7,0,0,money_tool
1127,107,goldfish,2,7,0,0,money_tool
1127,107,gorilla,1,9,1,1,money_tool
1127,107,guasha,1,8,1,1,money_tool
1127,107,hairdryer,2,7,0,0,money_tool
1127,107,hammerheadshark,2,7,0,0,money_tool
1127,107,hedgehog,2,5,0,0,money_tool
1127,107,herculesbeetle,1,9,1,2,money_tool
1127,107,hermitcrab,1,8,1,3,money_tool
1127,107,hippopotamus,1,5,0,0,money_tool
1127,107,horse,2,5,1,2,money_tool
1127,107,hyena,1,9,1,3,money_tool
1127,107,ice.cream.scooper,1,8,1,2,money_tool
1127,107,ice.pick,2,8,1,1,money_tool
1127,107,icetray,1,6,1,1,money_tool
1127,107,iguana,1,10,1,1,money_tool
1127,107,iron,1,9,1,2,money_tool
1127,107,jellyfish,1,8,1,3,money_tool
1127,107,jigger,1,10,1,2,money_tool
1127,107,jumpercables,1,9,1,1,money_tool
1127,107,kangaroo,2,8,0,0,money_tool
1127,107,keyboard,1,10,1,2,money_tool
1127,107,king,2,8,0,0,money_tool
1127,107,komodo,1,8,1,2,money_tool
1127,107,ladder,2,8,1,3,money_tool
1127,107,ladybug,1,9,1,3,money_tool
1127,107,lemonsqueezer,2,1,0,0,money_tool
1127,107,lemur,2,8,0,0,money_tool
1127,107,leopard,1,8,1,2,money_tool
1127,107,levelmount,1,10,1,2,money_tool
1127,107,liftingbelt,1,7,1,2,money_tool
1127,107,ligter,2,8,0,0,money_tool
1127,107,lion,1,9,1,1,money_tool
1127,107,mallet,2,8,0,0,money_tool
1127,107,mandolin,2,4,0,0,money_tool
1127,107,mandrill,2,7,0,0,money_tool
1127,107,mantaray,1,4,1,2,money_tool
1127,107,measuringcups,1,8,1,3,money_tool
1127,107,measuringtape,1,6,1,3,money_tool
1127,107,metronome,1,8,1,3,money_tool
1127,107,microplanezester,1,4,1,2,money_tool
1127,107,mole,1,8,1,1,money_tool
1127,107,monarch,2,8,0,0,money_tool
1127,107,mortarandpestle,1,9,1,2,money_tool
1127,107,mosquito,2,11,0,0,money_tool
1127,107,mouse,1,5,1,2,money_tool
1127,107,nails,2,9,0,0,money_tool
1127,107,nutcracker,2,7,0,0,money_tool
1127,107,octopus,1,5,1,1,money_tool
1127,107,opossum,1,7,0,0,money_tool
1127,107,orca,2,9,1,3,money_tool
1127,107,ostrich,1,9,1,2,money_tool
1127,107,owl,1,10,1,3,money_tool
1127,107,padlock,1,4,1,1,money_tool
1127,107,paintroller,2,5,0,0,money_tool
1127,107,panda,2,8,0,0,money_tool
1127,107,pangolin,2,8,0,0,money_tool
1127,107,parrot,1,11,1,1,money_tool
1127,107,peacock,2,7,0,0,money_tool
1127,107,pelican,1,9,1,3,money_tool
1127,107,pencil,1,8,1,1,money_tool
1127,107,penguin,2,7,1,2,money_tool
1127,107,peppergrinder,1,8,1,3,money_tool
1127,107,pick,1,9,1,2,money_tool
1127,107,pig,2,9,0,0,money_tool
1127,107,pigeon,1,11,1,1,money_tool
1127,107,pizzacutter,2,4,0,0,money_tool
1127,107,platypus,1,9,0,0,money_tool
1127,107,plunger,1,4,1,3,money_tool
1127,107,polar.bear,2,2,0,0,money_tool
1127,107,poliser,1,7,1,1,money_tool
1127,107,poolcleaner,1,8,1,1,money_tool
1127,107,porcupine,2,8,0,0,money_tool
1127,107,powerdrill,2,8,0,0,money_tool
1127,107,prayingmantis,1,9,1,1,money_tool
1127,107,pressurewaser,1,10,1,3,money_tool
1127,107,proboscismonkey,2,5,1,2,money_tool
1127,107,pufferfish,1,9,1,3,money_tool
1127,107,puffin,1,7,1,1,money_tool
1127,107,rabbit,1,2,1,1,money_tool
1127,107,racoon,1,9,1,2,money_tool
1127,107,rake,2,3,1,1,money_tool
1127,107,red.panda,1,9,1,3,money_tool
1127,107,reflexhammer,2,7,0,0,money_tool
1127,107,reindeer,2,7,0,0,money_tool
1127,107,respirator,1,9,1,1,money_tool
1127,107,rhino,2,6,0,0,money_tool
1127,107,rollingpin,2,8,1,1,money_tool
1127,107,rooster,1,6,0,0,money_tool
1127,107,ropeandpulley,2,8,0,0,money_tool
1127,107,safetygoggle,2,4,0,0,money_tool
1127,107,saw,1,4,0,0,money_tool
1127,107,scissors,1,8,1,1,money_tool
1127,107,scorpion,2,3,0,0,money_tool
1127,107,screwdriver,2,2,1,3,money_tool
1127,107,seahorse,1,7,1,2,money_tool
1127,107,sewingmachine,2,8,0,0,money_tool
1127,107,shark,1,9,1,3,money_tool
1127,107,shears,2,1,0,0,money_tool
1127,107,sheep,2,8,0,0,money_tool
1127,107,shoehorn,2,8,0,0,money_tool
1127,107,shovel,1,3,0,0,money_tool
1127,107,shrimp,1,9,1,1,money_tool
1127,107,snail,1,4,0,0,money_tool
1127,107,snorkel,2,10,0,0,money_tool
1127,107,snowshovel,1,5,1,3,money_tool
1127,107,solderingtorch,2,6,1,3,money_tool
1127,107,sphynx,1,8,1,1,money_tool
1127,107,spiritlevel,1,10,1,2,money_tool
1127,107,spoon,2,6,0,0,money_tool
1127,107,squeegee,2,8,1,3,money_tool
1127,107,stapler,1,8,1,2,money_tool
1127,107,starfish,1,9,1,2,money_tool
1127,107,swan,2,7,0,0,money_tool
1127,107,syringe,1,9,1,3,money_tool
1127,107,tarantula,1,9,1,1,money_tool
1127,107,thermometer,1,9,1,2,money_tool
1127,107,toiletbrush,1,10,1,2,money_tool
1127,107,tongs,2,8,1,3,money_tool
1127,107,toothpick,1,10,1,1,money_tool
1127,107,transmissionwrench,2,3,0,0,money_tool
1127,107,treadmill,1,8,1,2,money_tool
1127,107,turkey,1,4,1,3,money_tool
1127,107,turtle,1,8,1,1,money_tool
1127,107,tweezer,1,4,0,0,money_tool
1127,107,vacuum,2,8,0,0,money_tool
1127,107,videogamecontroller,1,10,1,1,money_tool
1127,107,voltmeter,2,7,0,0,money_tool
1127,107,walrus,2,4,1,2,money_tool
1127,107,weightliftingclip,1,9,1,1,money_tool
1127,107,weldinghelmet,1,9,1,1,money_tool
1127,107,wheelbarrow,1,8,1,3,money_tool
1127,107,whisk,1,8,1,2,money_tool
1127,107,wine.bottle.opener,2,5,0,0,money_tool
1127,107,wirebrush,1,8,1,1,money_tool
1127,107,wolf,2,9,0,0,money_tool
1127,107,wombat,2,8,1,2,money_tool
1127,107,woodpecker,1,11,1,3,money_tool
1127,107,woodturner,2,5,0,0,money_tool
1127,107,worm,2,8,0,0,money_tool
1127,107,wrench,1,5,1,1,money_tool
1127,107,xactoknife,2,7,0,0,money_tool
1127,107,yak,2,3,1,2,money_tool
1127,107,zebra,2,2,1,2,money_tool
1141,101,aardvark,1,8,1,1,money_animal
1141,101,airbrush,2,8,0,0,money_animal
1141,101,airpump,1,6,0,0,money_animal
1141,101,allenkey,1,8,1,3,money_animal
1141,101,alligator,2,6,0,0,money_animal
1141,101,alpaca,1,7,0,0,money_animal
1141,101,altimeter,1,7,1,3,money_animal
1141,101,amp,2,7,0,0,money_animal
1141,101,angelfish,1,7,1,3,money_animal
1141,101,anteater,2,8,1,1,money_animal
1141,101,antelope,2,7,0,0,money_animal
1141,101,anvil,1,8,1,2,money_animal
1141,101,armadillo,1,7,1,1,money_animal
1141,101,atlasmoth,2,8,0,0,money_animal
1141,101,auger,1,11,1,2,money_animal
1141,101,axe,1,8,0,0,money_animal
1141,101,bakingsheet,1,11,1,1,money_animal
1141,101,baldeagle,1,8,1,2,money_animal
1141,101,bat,1,8,0,0,money_animal
1141,101,beaker,2,8,1,2,money_animal
1141,101,beaver,2,6,1,2,money_animal
1141,101,bellow,1,11,1,3,money_animal
1141,101,bettafish,1,8,1,1,money_animal
1141,101,bison,1,7,1,3,money_animal
1141,101,black,1,7,1,2,money_animal
1141,101,blender,1,5,1,3,money_animal
1141,101,bluetang,1,8,1,2,money_animal
1141,101,boa,2,7,1,3,money_animal
1141,101,broom,1,6,0,0,money_animal
1141,101,brown,2,6,1,3,money_animal
1141,101,bullfrog,1,6,1,3,money_animal
1141,101,cabletie,1,11,1,2,money_animal
1141,101,camel,1,8,1,1,money_animal
1141,101,camera,2,8,0,0,money_animal
1141,101,can.opener,1,11,1,1,money_animal
1141,101,canary,2,8,1,1,money_animal
1141,101,carabiner,2,6,1,3,money_animal
1141,101,carpetblower,1,6,0,0,money_animal
1141,101,cassowary,2,7,0,0,money_animal
1141,101,cat,1,6,1,2,money_animal
1141,101,caterpillar,2,6,0,0,money_animal
1141,101,catfish,2,6,0,0,money_animal
1141,101,centipede,2,6,1,2,money_animal
1141,101,chameleon,2,7,0,0,money_animal
1141,101,cheesegrater,1,8,1,2,money_animal
1141,101,chinchilla,2,8,0,0,money_animal
1141,101,chisel,1,6,1,2,money_animal
1141,101,cicada,1,6,1,2,money_animal
1141,101,clownfish,1,8,0,0,money_animal
1141,101,cockroach,1,7,0,0,money_animal
1141,101,colander,1,11,1,3,money_animal
1141,101,compass,2,9,0,0,money_animal
1141,101,concretemixer,1,9,1,3,money_animal
1141,101,condor,2,8,0,0,money_animal
1141,101,corgi,2,7,0,0,money_animal
1141,101,cow,1,8,1,3,money_animal
1141,101,crab,2,9,0,0,money_animal
1141,101,cricket,1,8,1,1,money_animal
1141,101,crow,2,7,1,3,money_animal
1141,101,crowbar,1,6,0,0,money_animal
1141,101,cuttingboard,1,11,0,0,money_animal
1141,101,djmixer,2,5,0,0,money_animal
1141,101,dolphin,2,8,1,3,money_animal
1141,101,donkey,2,7,1,3,money_animal
1141,101,door,1,9,0,0,money_animal
1141,101,dragonfly,2,9,0,0,money_animal
1141,101,dremel,1,6,1,3,money_animal
1141,101,drillbit,1,5,0,0,money_animal
1141,101,drone,1,7,1,3,money_animal
1141,101,duck,1,6,1,3,money_animal
1141,101,dugong,2,6,0,0,money_animal
1141,101,earprotector,1,6,1,3,money_animal
1141,101,edger,1,7,0,0,money_animal
1141,101,eel,1,6,1,1,money_animal
1141,101,electricbreaker,1,7,0,0,money_animal
1141,101,elephantafrican,2,6,1,1,money_animal
1141,101,eraser,1,11,1,2,money_animal
1141,101,extensioncord,1,9,1,1,money_animal
1141,101,eyelascurler,1,10,0,0,money_animal
1141,101,fan,1,9,1,1,money_animal
1141,101,featherduster,2,5,0,0,money_animal
1141,101,ferret,1,5,1,2,money_animal
1141,101,fire.extinguisher,1,9,1,2,money_animal
1141,101,firebug,2,6,0,0,money_animal
1141,101,firepoker,2,7,0,0,money_animal
1141,101,flashligt,1,8,0,0,money_animal
1141,101,flower,1,11,1,3,money_animal
1141,101,flyingfish,2,9,1,3,money_animal
1141,101,foamroller,1,7,1,2,money_animal
1141,101,fork,1,8,0,0,money_animal
1141,101,frillnecklizard,2,7,0,0,money_animal
1141,101,frying.pan,2,9,0,0,money_animal
1141,101,funnel,1,9,1,1,money_animal
1141,101,gardenhose,1,11,1,1,money_animal
1141,101,german,1,11,1,1,money_animal
1141,101,giraffe,1,7,0,0,money_animal
1141,101,goat,2,6,0,0,money_animal
1141,101,goldfish,1,7,0,0,money_animal
1141,101,gorilla,1,6,1,1,money_animal
1141,101,guasha,1,11,1,1,money_animal
1141,101,hairdryer,1,11,0,0,money_animal
1141,101,hammerheadshark,2,8,0,0,money_animal
1141,101,hedgehog,2,6,0,0,money_animal
1141,101,herculesbeetle,1,11,1,2,money_animal
1141,101,hermitcrab,1,6,1,3,money_animal
1141,101,hippopotamus,2,7,0,0,money_animal
1141,101,horse,2,6,1,2,money_animal
1141,101,hyena,2,7,1,3,money_animal
1141,101,ice.cream.scooper,1,9,1,2,money_animal
1141,101,ice.pick,1,9,1,1,money_animal
1141,101,icetray,1,6,1,1,money_animal
1141,101,iguana,1,6,1,1,money_animal
1141,101,iron,1,11,1,2,money_animal
1141,101,jellyfish,1,9,1,3,money_animal
1141,101,jigger,1,8,1,2,money_animal
1141,101,jumpercables,1,9,1,1,money_animal
1141,101,kangaroo,2,5,0,0,money_animal
1141,101,keyboard,1,11,1,2,money_animal
1141,101,king,2,6,0,0,money_animal
1141,101,komodo,2,9,1,2,money_animal
1141,101,ladder,1,8,1,3,money_animal
1141,101,ladybug,2,7,1,3,money_animal
1141,101,lemonsqueezer,2,8,0,0,money_animal
1141,101,lemur,2,7,0,0,money_animal
1141,101,leopard,1,8,1,2,money_animal
1141,101,levelmount,1,7,1,2,money_animal
1141,101,liftingbelt,1,11,1,2,money_animal
1141,101,ligter,1,6,0,0,money_animal
1141,101,lion,1,11,1,1,money_animal
1141,101,mallet,2,6,0,0,money_animal
1141,101,mandolin,1,11,0,0,money_animal
1141,101,mandrill,2,8,0,0,money_animal
1141,101,mantaray,1,8,1,2,money_animal
1141,101,measuringcups,1,8,1,3,money_animal
1141,101,measuringtape,1,8,1,3,money_animal
1141,101,metronome,1,9,1,3,money_animal
1141,101,microplanezester,1,9,1,2,money_animal
1141,101,mole,2,6,1,1,money_animal
1141,101,monarch,1,8,0,0,money_animal
1141,101,mortarandpestle,2,7,1,2,money_animal
1141,101,mosquito,2,7,0,0,money_animal
1141,101,mouse,1,8,1,2,money_animal
1141,101,nails,1,6,0,0,money_animal
1141,101,nutcracker,2,6,0,0,money_animal
1141,101,octopus,1,11,1,1,money_animal
1141,101,opossum,2,7,0,0,money_animal
1141,101,orca,2,6,1,3,money_animal
1141,101,ostrich,1,6,1,2,money_animal
1141,101,owl,1,11,1,3,money_animal
1141,101,padlock,1,11,1,1,money_animal
1141,101,paintroller,1,6,0,0,money_animal
1141,101,panda,2,6,0,0,money_animal
1141,101,pangolin,1,8,0,0,money_animal
1141,101,parrot,1,6,1,1,money_animal
1141,101,peacock,1,6,0,0,money_animal
1141,101,pelican,1,6,1,3,money_animal
1141,101,pencil,1,11,1,1,money_animal
1141,101,penguin,1,9,1,2,money_animal
1141,101,peppergrinder,1,11,1,3,money_animal
1141,101,pick,1,6,1,2,money_animal
1141,101,pig,2,9,0,0,money_animal
1141,101,pigeon,1,7,1,1,money_animal
1141,101,pizzacutter,2,8,0,0,money_animal
1141,101,platypus,2,8,0,0,money_animal
1141,101,plunger,1,6,1,3,money_animal
1141,101,polar.bear,1,6,0,0,money_animal
1141,101,poliser,1,9,1,1,money_animal
1141,101,poolcleaner,1,7,1,1,money_animal
1141,101,porcupine,2,7,0,0,money_animal
1141,101,powerdrill,1,8,0,0,money_animal
1141,101,prayingmantis,1,7,1,1,money_animal
1141,101,pressurewaser,1,9,1,3,money_animal
1141,101,proboscismonkey,2,9,1,2,money_animal
1141,101,pufferfish,2,6,1,3,money_animal
1141,101,puffin,2,5,1,1,money_animal
1141,101,rabbit,1,9,1,1,money_animal
1141,101,racoon,1,8,1,2,money_animal
1141,101,rake,1,7,1,1,money_animal
1141,101,red.panda,2,8,1,3,money_animal
1141,101,reflexhammer,1,8,0,0,money_animal
1141,101,reindeer,1,8,0,0,money_animal
1141,101,respirator,1,11,1,1,money_animal
1141,101,rhino,2,6,0,0,money_animal
1141,101,rollingpin,2,6,1,1,money_animal
1141,101,rooster,1,9,0,0,money_animal
1141,101,ropeandpulley,2,6,0,0,money_animal
1141,101,safetygoggle,1,6,0,0,money_animal
1141,101,saw,1,5,0,0,money_animal
1141,101,scissors,1,9,1,1,money_animal
1141,101,scorpion,1,7,0,0,money_animal
1141,101,screwdriver,1,11,1,3,money_animal
1141,101,seahorse,2,6,1,2,money_animal
1141,101,sewingmachine,1,7,0,0,money_animal
1141,101,shark,1,7,1,3,money_animal
1141,101,shears,1,6,0,0,money_animal
1141,101,sheep,2,7,0,0,money_animal
1141,101,shoehorn,2,9,0,0,money_animal
1141,101,shovel,1,10,0,0,money_animal
1141,101,shrimp,1,11,1,1,money_animal
1141,101,snail,2,7,0,0,money_animal
1141,101,snorkel,2,6,0,0,money_animal
1141,101,snowshovel,1,8,1,3,money_animal
1141,101,solderingtorch,1,11,1,3,money_animal
1141,101,sphynx,1,11,1,1,money_animal
1141,101,spiritlevel,1,9,1,2,money_animal
1141,101,spoon,1,9,0,0,money_animal
1141,101,squeegee,1,5,1,3,money_animal
1141,101,stapler,1,11,1,2,money_animal
1141,101,starfish,2,7,1,2,money_animal
1141,101,swan,2,6,0,0,money_animal
1141,101,syringe,1,8,1,3,money_animal
1141,101,tarantula,2,6,1,1,money_animal
1141,101,thermometer,1,9,1,2,money_animal
1141,101,toiletbrush,1,9,1,2,money_animal
1141,101,tongs,1,6,1,3,money_animal
1141,101,toothpick,1,11,1,1,money_animal
1141,101,transmissionwrench,1,7,0,0,money_animal
1141,101,treadmill,1,10,1,2,money_animal
1141,101,turkey,2,8,1,3,money_animal
1141,101,turtle,1,7,1,1,money_animal
1141,101,tweezer,1,9,0,0,money_animal
1141,101,vacuum,1,6,0,0,money_animal
1141,101,videogamecontroller,1,11,1,1,money_animal
1141,101,voltmeter,1,6,0,0,money_animal
1141,101,walrus,2,6,1,2,money_animal
1141,101,weightliftingclip,1,9,1,1,money_animal
1141,101,weldinghelmet,1,11,1,1,money_animal
1141,101,wheelbarrow,1,6,1,3,money_animal
1141,101,whisk,1,11,1,2,money_animal
1141,101,wine.bottle.opener,1,6,0,0,money_animal
1141,101,wirebrush,1,11,1,1,money_animal
1141,101,wolf,1,8,0,0,money_animal
1141,101,wombat,1,7,1,2,money_animal
1141,101,woodpecker,2,5,1,3,money_animal
1141,101,woodturner,1,6,0,0,money_animal
1141,101,worm,2,8,0,0,money_animal
1141,101,wrench,1,7,1,1,money_animal
1141,101,xactoknife,1,7,0,0,money_animal
1141,101,yak,1,7,1,2,money_animal
1141,101,zebra,2,6,1,2,money_animal
1143,103,aardvark,1,11,1,1,money_tool
1143,103,airbrush,2,11,0,0,money_tool
1143,103,airpump,2,8,0,0,money_tool
1143,103,allenkey,1,11,1,3,money_tool
1143,103,alligator,1,6,0,0,money_tool
1143,103,alpaca,2,11,0,0,money_tool
1143,103,altimeter,2,8,1,3,money_tool
1143,103,amp,2,10,0,0,money_tool
1143,103,angelfish,2,6,1,3,money_tool
1143,103,anteater,1,11,1,1,money_tool
1143,103,antelope,2,7,0,0,money_tool
1143,103,anvil,2,5,1,2,money_tool
1143,103,armadillo,2,8,1,1,money_tool
1143,103,atlasmoth,2,11,0,0,money_tool
1143,103,auger,2,11,1,2,money_tool
1143,103,axe,2,1,0,0,money_tool
1143,103,bakingsheet,2,11,1,1,money_tool
1143,103,baldeagle,2,3,1,2,money_tool
1143,103,bat,2,3,0,0,money_tool
1143,103,beaker,1,11,1,2,money_tool
1143,103,beaver,2,9,1,2,money_tool
1143,103,bellow,1,11,1,3,money_tool
1143,103,bettafish,1,7,1,1,money_tool
1143,103,bison,1,11,1,3,money_tool
1143,103,black,1,10,1,2,money_tool
1143,103,blender,1,3,1,3,money_tool
1143,103,bluetang,2,2,1,2,money_tool
1143,103,boa,1,11,1,3,money_tool
1143,103,broom,2,1,0,0,money_tool
