participant,trial,reportIndex,report
12,112,13,Decision: Single Indicator
12,113,1,Search
12,113,2,Search
12,113,3,Search
12,113,4,Search
12,113,5,Search
12,113,6,Encoding
12,113,7,Encoding
12,113,8,Encoding
12,113,9,Encoding
12,113,10,Encoding
12,113,11,Decision: Mult-indicator
12,114,1,Search
12,114,2,Search
12,114,3,Search
12,114,4,Search
12,114,5,Search
12,114,6,Encoding
12,114,7,Encoding
12,114,8,Encoding
12,114,9,Encoding
12,114,10,Encoding
12,114,11,Encoding
12,114,12,Encoding
12,114,13,Encoding
12,114,14,Decision: No justification
12,115,1,Search
12,115,2,Search
12,115,3,Search
12,115,4,Encoding
12,115,5,Encoding
12,115,6,Encoding
12,115,7,Decision: No justification
12,116,1,Search
12,116,2,Search
12,116,3,Search
12,116,4,Encoding
12,116,5,Encoding
12,116,6,Encoding
12,116,7,Decision: Mult-indicator
12,117,1,Search
12,117,2,Search
12,117,3,Search
12,117,4,Encoding
12,117,5,Encoding
12,117,6,Encoding
12,117,7,Encoding
12,117,8,Decision: No justification
12,118,1,Search
12,118,2,Search
12,118,3,Encoding
12,118,4,Encoding
12,118,5,Encoding
12,118,6,Encoding
12,118,7,Decision: No justification
12,119,1,Search
12,119,2,Search
12,119,3,Search
12,119,4,Search
12,119,5,Encoding
12,119,6,Encoding
12,119,7,Encoding
12,119,8,Encoding
12,119,9,Encoding
12,119,10,Encoding
12,119,11,Decision: No justification
12,120,1,Search
12,120,2,Search
12,120,3,Search
12,120,4,Search
12,120,5,Encoding
12,120,6,Encoding
12,120,7,Encoding
12,120,8,Encoding
12,120,9,Encoding
12,120,10,Encoding
12,120,11,Decision: No justification
13,1,1,Search
13,1,2,Search
13,1,3,Search
13,1,4,Search
13,1,5,Search
13,1,6,Encoding
13,1,7,Encoding
13,1,8,Encoding
13,1,9,Encoding
13,1,10,Encoding
13,1,11,Evaluation
13,1,12,Decision: No justification
13,2,1,Search
13,2,2,Search
13,2,3,Search
13,2,4,Search
13,2,5,Search
13,2,6,Search
13,2,7,Encoding
13,2,8,Encoding
13,2,9,Encoding
13,2,10,Encoding
13,2,11,Encoding
13,2,12,Encoding
13,2,13,Encoding
13,2,14,Decision: No justification
13,3,1,Search
13,3,2,Search
13,3,3,Search
13,3,4,Search
13,3,5,Search
13,3,6,Search
13,3,7,Search
13,3,8,Search
13,3,9,Search
13,3,10,Search
13,3,11,Search
13,3,12,Search
13,3,13,Search
13,3,14,Encoding
13,3,15,Encoding
13,3,16,Encoding
13,3,17,Encoding
13,3,18,Encoding
13,3,19,Encoding
13,3,20,Encoding
13,3,21,Encoding
13,3,22,Elaboration: Indicator based
13,3,23,Elaboration: Indicator based
13,3,24,Elaboration: Holistic
13,3,25,Decision: No justification
13,4,1,Search
13,4,2,Search
13,4,3,Search
13,4,4,Search
13,4,5,Search
13,4,6,Search
13,4,7,Search
13,4,8,Search
13,4,9,Search
13,4,10,Encoding
13,4,11,Encoding
13,4,12,Encoding
13,4,13,Encoding
13,4,14,Evaluation
13,4,15,Uncategorized
13,4,16,Elaboration: Stock based
13,4,17,Decision: No justification
13,5,1,Search
13,5,2,Search
13,5,3,Search
13,5,4,Search
13,5,5,Encoding
13,5,6,Encoding
13,5,7,Encoding
13,5,8,Evaluation
13,5,9,Elaboration: Stock based
13,5,10,Decision: No justification
13,6,1,Search
13,6,2,Search
13,6,3,Search
13,6,4,Search
13,6,5,Search
13,6,6,Search
13,6,7,Search
13,6,8,Search
13,6,9,Encoding
13,6,10,Encoding
13,6,11,Encoding
13,6,12,Encoding
13,6,13,Encoding
13,6,14,Encoding
13,6,15,Encoding
13,6,16,Encoding
13,6,17,Evaluation
13,6,18,Uncategorized
13,6,19,Elaboration: Indicator based
13,6,20,Elaboration: Indicator based
13,6,21,Elaboration: Holistic
13,6,22,Elaboration: Holistic
13,6,23,Decision: Mult-indicator
13,7,1,Search
13,7,2,Search
13,7,3,Search
13,7,4,Search
13,7,5,Search
13,7,6,Search
13,7,7,Search
13,7,8,Encoding
13,7,9,Encoding
13,7,10,Encoding
13,7,11,Encoding
13,7,12,Encoding
13,7,13,Evaluation
13,8,1,Search
13,8,2,Search
13,8,3,Search
13,8,4,Search
13,8,5,Search
13,8,6,Search
13,8,7,Search
13,8,8,Encoding
13,8,9,Encoding
13,8,10,Encoding
13,8,11,Encoding
13,8,12,Encoding
13,8,13,Encoding
13,8,14,Encoding
13,8,15,Evaluation
13,8,16,Elaboration: Stock based
13,8,17,Decision: No justification
13,9,1,Search
13,9,2,Search
13,9,3,Search
13,9,4,Search
13,9,5,Search
13,9,6,Encoding
13,9,7,Encoding
13,9,8,Encoding
13,9,9,Encoding
13,9,10,Evaluation
13,9,11,Decision: No justification
13,10,1,Search
13,10,2,Search
13,10,3,Search
13,10,4,Search
13,10,5,Search
13,10,6,Search
13,10,7,Encoding
13,10,8,Encoding
13,10,9,Encoding
13,10,10,Encoding
13,10,11,Encoding
13,10,12,Elaboration: Holistic
13,10,13,Decision: No justification
13,11,1,Search
13,11,2,Search
13,11,3,Search
13,11,4,Search
13,11,5,Search
13,11,6,Encoding
13,11,7,Encoding
13,11,8,Encoding
13,11,9,Encoding
13,11,10,Encoding
13,11,11,Evaluation
13,12,1,Search
13,12,2,Search
13,12,3,Search
13,12,4,Encoding
13,12,5,Encoding
13,12,6,Evaluation
13,13,1,Search
13,13,2,Search
13,13,3,Encoding
13,13,4,Encoding
13,13,5,Evaluation
13,14,1,Search
13,14,2,Search
13,14,3,Search
13,14,4,Search
13,14,5,Encoding
13,14,6,Encoding
13,14,7,Encoding
13,14,8,Encoding
13,14,9,Decision: No justification
13,15,1,Search
13,15,2,Search
13,15,3,Search
13,15,4,Search
13,15,5,Search
13,15,6,Encoding
13,15,7,Encoding
13,15,8,Encoding
13,15,9,Encoding
13,15,10,Encoding
13,15,11,Elaboration: Stock based
13,15,12,Decision: No justification
13,16,1,Search
13,16,2,Search
13,16,3,Search
13,16,4,Encoding
13,16,5,Encoding
13,16,6,Encoding
13,16,7,Encoding
13,16,8,Encoding
13,16,9,Encoding
13,16,10,Evaluation
13,16,11,Decision: No justification
13,17,1,Search
13,17,2,Search
13,17,3,Search
13,17,4,Search
13,17,5,Encoding
13,17,6,Encoding
13,17,7,Encoding
13,17,8,Encoding
13,17,9,Evaluation
13,17,10,Decision: No justification
13,18,1,Search
13,18,2,Search
13,18,3,Search
13,18,4,Search
13,18,5,Encoding
13,18,6,Encoding
13,18,7,Encoding
13,18,8,Encoding
13,18,9,Elaboration: Indicator based
13,18,10,Decision: No justification
13,19,1,Search
13,19,2,Search
13,19,3,Search
13,19,4,Search
13,19,5,Search
13,19,6,Search
13,19,7,Encoding
13,19,8,Encoding
13,19,9,Encoding
13,19,10,Encoding
13,19,11,Encoding
13,19,12,Metacognitive
13,20,1,Search
13,20,2,Search
13,20,3,Search
13,20,4,Encoding
13,20,5,Encoding
13,20,6,Encoding
13,20,7,Decision: No justification
13,21,1,Search
13,21,2,Search
13,21,3,Search
13,21,4,Search
13,21,5,Search
13,21,6,Encoding
13,21,7,Encoding
13,21,8,Encoding
13,21,9,Encoding
13,21,10,Evaluation
13,21,11,Metacognitive
13,21,12,Decision: No justification
13,22,1,Search
13,22,2,Search
13,22,3,Search
13,22,4,Encoding
13,22,5,Encoding
13,22,6,Evaluation
13,22,7,Metacognitive
13,22,8,Elaboration: Stock based
13,22,9,Decision: No justification
13,23,1,Search
13,23,2,Search
13,23,3,Encoding
13,23,4,Encoding
13,23,5,Evaluation
13,23,6,Metacognitive
13,23,7,Decision: No justification
13,24,1,Search
13,24,2,Search
13,24,3,Search
13,24,4,Search
13,24,5,Search
13,24,6,Search
13,24,7,Encoding
13,24,8,Encoding
13,24,9,Encoding
13,24,10,Encoding
13,24,11,Encoding
13,24,12,Evaluation
13,25,1,Search
13,25,2,Search
13,25,3,Search
13,25,4,Search
13,25,5,Encoding
13,25,6,Encoding
13,25,7,Encoding
13,25,8,Evaluation
13,26,1,Search
13,26,2,Search
13,26,3,Search
13,26,4,Search
13,26,5,Encoding
13,26,6,Encoding
13,26,7,Encoding
13,26,8,Encoding
13,26,9,Encoding
13,26,10,Decision: No justification
13,27,1,Search
13,27,2,Search
13,27,3,Search
13,27,4,Search
13,27,5,Search
13,27,6,Encoding
13,27,7,Encoding
13,27,8,Encoding
13,27,9,Encoding
13,27,10,Decision: No justification
13,28,1,Search
13,28,2,Search
13,28,3,Search
13,28,4,Search
13,28,5,Search
13,28,6,Encoding
13,28,7,Encoding
13,28,8,Encoding
13,28,9,Encoding
13,28,10,Encoding
13,28,11,Encoding
13,28,12,Evaluation
13,28,13,Decision: No justification
13,29,1,Search
13,29,2,Search
13,29,3,Search
13,29,4,Search
13,29,5,Search
13,29,6,Encoding
13,29,7,Encoding
13,29,8,Encoding
13,29,9,Encoding
13,29,10,Encoding
13,29,11,Evaluation
13,29,12,Decision: No justification
13,30,1,Search
13,30,2,Search
13,30,3,Search
13,30,4,Encoding
13,30,5,Encoding
13,30,6,Encoding
13,30,7,Decision: No justification
13,31,1,Search
13,31,2,Search
13,31,3,Search
13,31,4,Encoding
13,31,5,Encoding
13,31,6,Encoding
13,31,7,Encoding
13,31,8,Encoding
13,31,9,Elaboration: Indicator based
13,31,10,Decision: No justification
13,32,1,Search
13,32,2,Search
13,32,3,Search
13,32,4,Encoding
13,32,5,Encoding
13,32,6,Encoding
13,32,7,Evaluation
13,32,8,Decision: No justification
13,33,1,Search
13,33,2,Search
13,33,3,Search
13,33,4,Search
13,33,5,Search
13,33,6,Encoding
13,33,7,Encoding
13,33,8,Encoding
13,33,9,Encoding
13,33,10,Encoding
13,33,11,Metacognitive
13,33,12,Decision: No justification
13,34,1,Search
13,34,2,Search
13,34,3,Encoding
13,34,4,Encoding
13,34,5,Encoding
13,34,6,Encoding
13,34,7,Encoding
13,34,8,Evaluation
13,34,9,Elaboration: Indicator based
13,34,10,Decision: No justification
13,35,1,Search
13,35,2,Search
13,35,3,Search
13,35,4,Search
13,35,5,Search
13,35,6,Search
13,35,7,Encoding
13,35,8,Encoding
13,35,9,Encoding
13,35,10,Encoding
13,35,11,Encoding
13,35,12,Encoding
13,35,13,Encoding
13,35,14,Elaboration: Indicator based
13,35,15,Decision: No justification
13,36,1,Search
13,36,2,Search
13,36,3,Search
13,36,4,Search
13,36,5,Search
13,36,6,Encoding
13,36,7,Encoding
13,36,8,Encoding
13,36,9,Encoding
13,36,10,Encoding
13,36,11,Encoding
13,36,12,Uncategorized
13,36,13,Decision: No justification
13,37,1,Search
13,37,2,Search
13,37,3,Search
13,37,4,Search
13,37,5,Encoding
13,37,6,Encoding
13,37,7,Encoding
13,37,8,Encoding
13,37,9,Decision: No justification
13,38,1,Search
13,38,2,Search
13,38,3,Search
13,38,4,Search
13,38,5,Encoding
13,38,6,Encoding
13,38,7,Encoding
13,38,8,Encoding
13,38,9,Encoding
13,38,10,Evaluation
13,38,11,Decision: No justification
13,39,1,Search
13,39,2,Search
13,39,3,Search
13,39,4,Encoding
13,39,5,Encoding
13,39,6,Encoding
13,39,7,Decision: No justification
13,40,1,Search
13,40,2,Search
13,40,3,Search
13,40,4,Search
13,40,5,Encoding
13,40,6,Encoding
13,40,7,Encoding
13,40,8,Encoding
13,40,9,Encoding
13,40,10,Decision: No justification
13,41,1,Search
13,41,2,Search
13,41,3,Encoding
13,41,4,Encoding
13,41,5,Encoding
13,41,6,Decision: No justification
13,42,1,Search
13,42,2,Search
13,42,3,Search
13,42,4,Encoding
13,42,5,Encoding
13,42,6,Encoding
13,42,7,Encoding
13,42,8,Evaluation
13,42,9,Elaboration: Indicator based
13,42,10,Elaboration: Indicator based
13,43,1,Search
13,43,2,Search
13,43,3,Encoding
13,43,4,Encoding
13,43,5,Encoding
13,43,6,Decision: No justification
13,44,1,Search
13,44,2,Search
13,44,3,Search
13,44,4,Encoding
13,44,5,Encoding
13,44,6,Encoding
13,44,7,Encoding
13,44,8,Encoding
13,44,9,Evaluation
13,45,1,Search
13,45,2,Search
13,45,3,Search
13,45,4,Encoding
13,45,5,Encoding
13,45,6,Encoding
13,45,7,Encoding
13,46,1,Search
13,46,2,Search
13,46,3,Encoding
13,46,4,Evaluation
13,46,5,Elaboration: Indicator based
13,46,6,Decision: Guess
13,47,1,Search
13,47,2,Search
13,47,3,Encoding
13,47,4,Encoding
13,47,5,Encoding
13,47,6,Decision: No justification
13,48,1,Search
13,48,2,Search
13,48,3,Encoding
13,48,4,Encoding
13,48,5,Encoding
13,48,6,Elaboration: Indicator based
13,48,7,Decision: No justification
13,49,1,Search
13,49,2,Search
13,49,3,Search
13,49,4,Search
13,49,5,Encoding
13,49,6,Encoding
13,49,7,Encoding
13,49,8,Encoding
13,49,9,Encoding
13,49,10,Evaluation
13,50,1,Search
13,50,2,Search
13,50,3,Search
13,50,4,Encoding
13,50,5,Encoding
13,50,6,Encoding
13,50,7,Evaluation
13,51,1,Search
13,51,2,Encoding
13,51,3,Encoding
13,51,4,Encoding
13,51,5,Metacognitive
13,52,1,Search
13,52,2,Search
13,52,3,Encoding
13,52,4,Encoding
13,52,5,Evaluation
13,53,1,Search
13,53,2,Search
13,53,3,Search
13,53,4,Encoding
13,53,5,Encoding
13,53,6,Encoding
13,53,7,Encoding
13,53,8,Evaluation
13,54,1,Search
13,54,2,Search
13,54,3,Search
13,54,4,Encoding
13,54,5,Encoding
13,54,6,Encoding
13,54,7,Evaluation
13,55,1,Search
13,55,2,Search
13,55,3,Search
13,55,4,Encoding
13,55,5,Elaboration: Indicator based
13,55,6,Elaboration: Indicator based
13,55,7,Decision: No justification
13,56,1,Search
13,56,2,Search
13,56,3,Encoding
13,56,4,Encoding
13,56,5,Encoding
13,56,6,Evaluation
13,57,1,Search
13,57,2,Search
13,57,3,Encoding
13,57,4,Encoding
13,57,5,Encoding
13,57,6,Decision: No justification
13,58,1,Search
13,58,2,Search
13,58,3,Search
13,58,4,Encoding
13,58,5,Encoding
13,58,6,Encoding
13,58,7,Encoding
13,58,8,Decision: No justification
13,59,1,Search
13,59,2,Search
13,59,3,Encoding
13,59,4,Encoding
13,59,5,Encoding
13,59,6,Evaluation
13,59,7,Decision: No justification
13,60,1,Search
13,60,2,Encoding
13,60,3,Encoding
13,60,4,Encoding
13,60,5,Encoding
13,60,6,Decision: No justification
13,61,1,Search
13,61,2,Search
13,61,3,Search
13,61,4,Encoding
13,61,5,Encoding
13,61,6,Encoding
13,61,7,Decision: No justification
13,62,1,Search
13,62,2,Search
13,62,3,Encoding
13,62,4,Encoding
13,62,5,Encoding
13,62,6,Encoding
13,62,7,Encoding
13,62,8,Evaluation
13,62,9,Decision: No justification
13,63,1,Search
13,63,2,Search
13,63,3,Search
13,63,4,Encoding
13,63,5,Encoding
13,63,6,Encoding
13,63,7,Encoding
13,63,8,Evaluation
13,63,9,Decision: No justification
13,64,1,Search
13,64,2,Search
13,64,3,Encoding
13,64,4,Encoding
13,64,5,Evaluation
13,64,6,Elaboration: Indicator based
13,64,7,Decision: No justification
13,65,1,Search
13,65,2,Encoding
13,65,3,Encoding
13,65,4,Evaluation
13,65,5,Decision: No justification
13,66,1,Search
13,66,2,Search
13,66,3,Search
13,66,4,Encoding
13,66,5,Encoding
13,66,6,Encoding
13,66,7,Encoding
13,67,1,Search
13,67,2,Search
13,67,3,Encoding
13,67,4,Encoding
13,67,5,Encoding
13,67,6,Decision: No justification
13,68,1,Search
13,68,2,Search
13,68,3,Encoding
13,68,4,Encoding
13,68,5,Encoding
13,68,6,Decision: No justification
13,69,1,Search
13,69,2,Search
13,69,3,Search
13,69,4,Search
13,69,5,Encoding
13,69,6,Encoding
13,69,7,Encoding
13,69,8,Encoding
13,69,9,Encoding
13,69,10,Evaluation
13,69,11,Decision: No justification
13,70,1,Search
13,70,2,Search
13,70,3,Encoding
13,70,4,Encoding
13,70,5,Elaboration: Indicator based
13,70,6,Decision: No justification
13,71,1,Search
13,71,2,Search
13,71,3,Encoding
13,71,4,Encoding
13,71,5,Encoding
13,71,6,Evaluation
13,72,1,Search
13,72,2,Search
13,72,3,Encoding
13,72,4,Encoding
13,72,5,Encoding
13,72,6,Decision: No justification
13,73,1,Search
13,73,2,Search
13,73,3,Encoding
13,73,4,Encoding
13,73,5,Evaluation
13,73,6,Decision: No justification
13,74,1,Search
13,74,2,Search
13,74,3,Encoding
13,74,4,Encoding
13,74,5,Evaluation
13,74,6,Decision: No justification
13,75,1,Search
13,75,2,Search
13,75,3,Search
13,75,4,Search
13,75,5,Search
13,75,6,Encoding
13,75,7,Encoding
13,75,8,Encoding
13,75,9,Encoding
13,75,10,Encoding
13,75,11,Evaluation
13,75,12,Decision: No justification
13,76,1,Search
13,76,2,Search
13,76,3,Encoding
13,76,4,Encoding
13,76,5,Evaluation
13,76,6,Decision: No justification
13,77,1,Search
13,77,2,Search
13,77,3,Search
13,77,4,Search
13,77,5,Search
13,77,6,Encoding
13,77,7,Encoding
13,77,8,Encoding
13,77,9,Encoding
13,77,10,Encoding
13,77,11,Evaluation
13,77,12,Uncategorized
13,77,13,Decision: No justification
13,78,1,Search
13,78,2,Search
13,78,3,Search
13,78,4,Search
13,78,5,Encoding
13,78,6,Encoding
13,78,7,Encoding
13,78,8,Elaboration: Indicator based
13,78,9,Decision: No justification
13,79,1,Search
13,79,2,Search
13,79,3,Encoding
13,79,4,Encoding
13,79,5,Encoding
13,79,6,Evaluation
13,80,1,Search
13,80,2,Search
13,80,3,Search
13,80,4,Encoding
13,80,5,Encoding
13,80,6,Encoding
13,80,7,Encoding
13,80,8,Evaluation
13,80,9,Decision: No justification
13,81,1,Search
13,81,2,Search
13,81,3,Search
13,81,4,Encoding
13,81,5,Encoding
13,81,6,Encoding
13,81,7,Evaluation
13,81,8,Decision: No justification
13,82,1,Search
13,82,2,Search
13,82,3,Encoding
13,82,4,Encoding
13,82,5,Evaluation
13,83,1,Search
13,83,2,Search
13,83,3,Search
13,83,4,Search
13,83,5,Encoding
13,83,6,Encoding
13,83,7,Encoding
13,83,8,Encoding
13,83,9,Evaluation
13,83,10,Decision: No justification
13,84,1,Search
13,84,2,Search
13,84,3,Encoding
13,84,4,Encoding
13,84,5,Encoding
13,84,6,Encoding
13,84,7,Evaluation
13,85,1,Search
13,85,2,Search
13,85,3,Search
13,85,4,Encoding
13,85,5,Encoding
13,85,6,Encoding
13,85,7,Encoding
13,85,8,Evaluation
13,86,1,Search
13,86,2,Search
13,86,3,Encoding
13,86,4,Encoding
13,86,5,Encoding
13,86,6,Encoding
13,86,7,Evaluation
13,86,8,Decision: No justification
13,87,1,Search
13,87,2,Encoding
13,87,3,Encoding
13,87,4,Encoding
13,87,5,Encoding
13,87,6,Evaluation
13,88,1,Search
13,88,2,Encoding
13,88,3,Encoding
13,88,4,Encoding
13,88,5,Evaluation
13,88,6,Decision: No justification
13,89,1,Encoding
13,89,2,Encoding
13,89,3,Encoding
13,89,4,Encoding
13,89,5,Decision: No justification
13,90,1,Encoding
13,90,2,Encoding
13,90,3,Decision: No justification
13,91,1,Search
13,91,2,Search
13,91,3,Search
13,91,4,Search
13,91,5,Encoding
13,91,6,Encoding
13,91,7,Encoding
13,91,8,Encoding
13,91,9,Encoding
13,91,10,Evaluation
13,92,1,Search
13,92,2,Search
13,92,3,Search
13,92,4,Encoding
13,92,5,Encoding
13,92,6,Encoding
13,92,7,Encoding
13,92,8,Encoding
13,92,9,Encoding
13,92,10,Evaluation
13,93,1,Search
13,93,2,Search
13,93,3,Encoding
13,93,4,Encoding
13,93,5,Encoding
13,93,6,Decision: No justification
13,94,1,Encoding
13,94,2,Encoding
13,94,3,Encoding
13,95,1,Search
13,95,2,Search
13,95,3,Search
13,95,4,Encoding
13,95,5,Encoding
13,95,6,Encoding
13,95,7,Encoding
13,96,1,Search
13,96,2,Encoding
13,96,3,Encoding
13,96,4,Encoding
13,97,1,Search
13,97,2,Encoding
13,97,3,Encoding
13,97,4,Encoding
13,97,5,Evaluation
13,98,1,Search
13,98,2,Search
13,98,3,Search
13,98,4,Encoding
13,98,5,Encoding
13,98,6,Encoding
13,98,7,Evaluation
13,98,8,Decision: No justification
13,99,1,Search
13,99,2,Search
13,99,3,Encoding
13,99,4,Encoding
13,99,5,Evaluation
13,100,1,Search
13,100,2,Search
13,100,3,Search
13,100,4,Encoding
13,100,5,Encoding
13,100,6,Encoding
13,100,7,Evaluation
13,101,1,Search
13,101,2,Search
13,101,3,Search
13,101,4,Encoding
13,101,5,Encoding
13,101,6,Encoding
13,101,7,Evaluation
13,102,1,Search
13,102,2,Encoding
13,102,3,Encoding
13,102,4,Encoding
13,102,5,Evaluation
13,103,1,Search
13,103,2,Encoding
13,103,3,Encoding
13,103,4,Encoding
13,103,5,Encoding
13,104,1,Encoding
13,104,2,Encoding
13,104,3,Encoding
13,104,4,Evaluation
13,105,1,Search
13,105,2,Encoding
13,105,3,Encoding
13,105,4,Encoding
13,105,5,Evaluation
13,105,6,Metacognitive
13,106,1,Search
13,106,2,Search
13,106,3,Encoding
13,106,4,Encoding
13,106,5,Encoding
13,106,6,Encoding
13,106,7,Encoding
13,107,1,Search
13,107,2,Search
13,107,3,Search
13,107,4,Encoding
13,107,5,Encoding
13,107,6,Encoding
13,107,7,Evaluation
13,108,1,Encoding
13,108,2,Encoding
13,108,3,Evaluation
13,109,1,Search
13,109,2,Search
13,109,3,Encoding
13,109,4,Encoding
13,110,1,Search
13,110,2,Encoding
13,110,3,Encoding
13,110,4,Encoding
13,110,5,Encoding
13,110,6,Evaluation
13,111,1,Search
13,111,2,Search
13,111,3,Search
13,111,4,Encoding
13,111,5,Encoding
13,111,6,Encoding
13,111,7,Evaluation
13,112,1,Search
13,112,2,Search
13,112,3,Encoding
13,112,4,Encoding
13,112,5,Evaluation
